Dataset,Fold Accuracy,Training Time,Testing Time,Imputer Strategy_none,Imputer Strategy_simpleimputer,Categorical Strategy_none,Categorical Strategy_onehot,Categorical Strategy_ordinalencoder,Feature Selection_extra_tree,Feature Selection_fastica,Feature Selection_feature_agglomeration,Feature Selection_generic_univariate,Feature Selection_kernel_pca,Feature Selection_linear_svc,Feature Selection_none,Feature Selection_nystroem,Feature Selection_pca,Feature Selection_polynomial_features,Feature Selection_random_trees_embedding,Feature Selection_rbf_sampler,Feature Selection_select_percentile,Feature Selection_truncated_svd,Scaler_minmax,Scaler_none,Scaler_normalizer,Scaler_power,Scaler_quantile,Scaler_robust,Scaler_standard,alpha,l1_ratio,max_iter,tol,eta0,random_state,loss_hinge,loss_log_loss,loss_modified_huber,loss_perceptron,loss_squared_hinge,penalty_elasticnet,penalty_l1,penalty_l2,learning_rate_adaptive,learning_rate_constant,learning_rate_invscaling,learning_rate_optimal
abalone_183,0.2607655502392344,0.2463247776031494,0.0005266666412353,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.116930859995673e-05,0.2463739901368474,745.0,0.000713310427649,0.2203073667225717,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
abalone_183,0.2607655502392344,0.2369372844696045,0.0005223751068115,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0001869440993769,0.0975031386765917,728.0,0.0002605843652201,0.1493157658506584,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
abalone_183,0.2571770334928229,0.5350978374481201,0.0011188983917236,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.1409020433130974e-05,0.0193369964569964,1018.0,0.0007727880569883,0.1655025478725426,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
abalone_183,0.2571770334928229,0.5332198143005371,0.0012197494506835,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.838231880343185e-05,0.105742041845837,1568.0,0.0018263581414435,0.2491739967218588,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
abalone_183,0.2550898203592814,0.0947599411010742,0.0002715587615966,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.815314437231102e-05,0.1735003651076355,1392.0,0.0024647453296986,0.2250847492601481,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
abalone_183,0.2550898203592814,0.0944290161132812,0.0002784729003906,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0450632528162644e-05,0.1617920662601102,812.0,0.0001481416650181,0.0547458610865588,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
abalone_183,0.2535885167464115,0.2543263435363769,0.0005056858062744,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0002369989125769,0.2551875010006221,831.0,0.0051975069597844,0.147454240056531,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
abalone_183,0.2535885167464115,0.2593545913696289,0.0005054473876953,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.49012986337388e-05,0.2072721270453923,1088.0,0.0003642168638676,0.2616739717352919,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
abalone_183,0.2511961722488038,0.2433435916900634,0.0005161762237548,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.801272067654368e-05,0.1313045736747005,862.0,0.0024755925036594,0.0084289343908401,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
abalone_183,0.2511961722488038,0.2483332157135009,0.000446081161499,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.4337885509120176e-05,0.2292054157833839,1531.0,0.0039749043536498,0.1463418937060604,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
fri_c1_1000_50_837,0.745,0.0022668838500976,0.0001156330108642,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.2826855581898204e-05,0.0482955649303339,1152.0,0.0006960619998166,0.1089732539305842,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
fri_c1_1000_50_837,0.745,0.0025222301483154,0.0001225471496582,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0001378972096866,0.1524355634260879,665.0,0.0003240788641946,0.0809147442687021,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
fri_c1_1000_50_837,0.745,0.0022294521331787,0.0001139640808105,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.5129323790509225e-05,0.0589210961418728,906.0,0.0002160763255598,0.1001041476176221,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
fri_c1_1000_50_837,0.745,0.0024640560150146,0.0002439022064208,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0007112206960494,0.2069722176439901,1135.0,0.006781595927626,0.375191077339804,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
fri_c1_1000_50_837,0.745,0.0025289058685302,0.0001239776611328,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0008864518795976,0.0966696743092803,1167.0,0.0001850814284559,0.2091595789879063,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
fri_c1_1000_50_837,0.745,0.002242088317871,0.0001149177551269,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.871060659074645e-05,0.2376141870080351,1034.0,0.0005652629992192,0.4131258043954163,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
fri_c1_1000_50_837,0.74,0.0024244785308837,0.0001153945922851,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.2307986014326667e-05,0.0726311929914343,915.0,0.0054253659938418,0.1337832685018229,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
fri_c1_1000_50_837,0.74,0.0025699138641357,0.000115156173706,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0001072195101188,0.2720979047403642,1257.0,0.0017145540099614,0.0009852447720163,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
fri_c1_1000_50_837,0.74,0.0035145282745361,0.0001220703125,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.509275370042458e-05,0.1742042071629168,1435.0,0.0001854085206166,0.0420793658289497,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
fri_c1_1000_50_837,0.74,0.0034754276275634,0.0001161098480224,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.322000971869859e-05,0.170273676136359,1237.0,0.0016979428580237,0.0090537572736861,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
fri_c1_1000_50_837,0.74,0.0018610954284667,0.0001132488250732,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0002295827483616,0.2977952212224399,1010.0,0.0042583215105022,0.068279218340318,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
fri_c1_1000_50_837,0.74,0.0038318634033203,0.0001235008239746,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0003538920596284,0.0615367486214361,674.0,0.0031725507033076,0.0248072256862433,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
fri_c1_1000_50_837,0.74,0.0020370483398437,0.0001270771026611,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.566902671265511e-05,0.0718193942572036,961.0,0.0050437008483873,0.0316160479389487,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
fri_c1_1000_50_837,0.74,0.0032227039337158,0.000152587890625,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.2717343454647804e-05,0.2543464294595436,559.0,0.0025352155493084,0.0113795294611932,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
fri_c1_1000_50_837,0.74,0.0040526390075683,0.0001289844512939,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0006315747483476,0.2027703369052392,1101.0,0.0026370510048535,0.1047959758125274,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
fri_c1_1000_50_837,0.74,0.0025243759155273,0.0001678466796875,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0002539585121105,0.1971043279604512,1179.0,0.0010762288601329,0.2504500048842838,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
fri_c1_1000_50_837,0.74,0.0023679733276367,0.0001122951507568,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0002154722663675,0.2564506374428765,1250.0,0.0002745981246204,0.1106627638166072,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
fri_c1_1000_50_837,0.74,0.0031616687774658,0.0001461505889892,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0001821190140184,0.2804159483720607,1346.0,0.0007484316545934,0.1072313723536815,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
fri_c1_1000_50_837,0.74,0.0037274360656738,0.0001852512359619,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0005996921142838,0.1764133856686859,1048.0,0.0001192052791217,0.2499856200988127,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
fri_c1_1000_50_837,0.74,0.0019748210906982,0.0001168251037597,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.288426945150314e-05,0.0752747182701826,1331.0,0.004345768802182,0.0478435365967368,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
arsenic-female-bladder_949,0.9196428571428572,0.0042653083801269,0.0001630783081054,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0001604009781052,0.0804585929577135,860.0,0.0097370333336302,0.2247136275456298,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
arsenic-female-bladder_949,0.9196428571428572,0.002415657043457,0.0001254081726074,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0001031510228148,0.262857522367765,995.0,0.001603459343725,0.1210863965663081,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
arsenic-female-bladder_949,0.9196428571428572,0.0016677379608154,0.0001344680786132,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.909262883899458e-05,0.0442424249547004,1473.0,0.0020963249056158,0.0085030917466342,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
arsenic-female-bladder_949,0.9196428571428572,0.0022554397583007,0.0001132488250732,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.767343823094284e-05,0.1254141208279714,1104.0,0.0006302583135205,0.1230189342195038,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
arsenic-female-bladder_949,0.9196428571428572,0.0016374588012695,0.0001153945922851,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.2518423115182306e-05,0.0481258970709968,1239.0,0.000451941263,0.0098729908096819,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
arsenic-female-bladder_949,0.9196428571428572,0.003838300704956,0.0002052783966064,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0001222561728097,0.2053097984633747,1398.0,0.0044413783304527,0.1245268178489142,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
arsenic-female-bladder_949,0.9196428571428572,0.0017125606536865,0.0001189708709716,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.363735750266877e-05,0.1996143791359682,909.0,0.0002583136883345,0.0280296042965208,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
arsenic-female-bladder_949,0.9196428571428572,0.0063188076019287,0.0001924037933349,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0007802232371966,0.2696084356432866,1128.0,0.0041007339968035,0.0005745626053339,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
arsenic-female-bladder_949,0.9196428571428572,0.0022914409637451,0.0001490116119384,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.4715957497540256e-05,0.1172044442157202,1496.0,0.0017798168056027,0.0904693235205472,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
arsenic-female-bladder_949,0.9196428571428572,0.0023109912872314,0.0001189708709716,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0001272497723997,0.0689518427358309,1644.0,0.0003042605124609,0.1181118718773043,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
arsenic-female-bladder_949,0.9196428571428572,0.0042052268981933,0.0002036094665527,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.934833389251878e-05,0.1092235487151748,936.0,0.0026067085619045,0.2599191384712929,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
arsenic-female-bladder_949,0.9196428571428572,0.003868818283081,0.0001811981201171,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0001325657419283,0.2091771407041541,709.0,0.0052134616397872,0.0022285640267899,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
arsenic-female-bladder_949,0.9196428571428572,0.0016107559204101,0.000112771987915,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.18088743926515e-05,0.0288921781895976,1310.0,0.0003411645452826,0.4511895324707434,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
arsenic-female-bladder_949,0.9196428571428572,0.0016918182373046,0.0001187324523925,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.244491876988756e-05,0.025061313263363,665.0,0.0003698643631955,0.1449260513306432,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
arsenic-female-bladder_949,0.9196428571428572,0.0017995834350585,0.0001192092895507,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0007902179283399,0.2841341614682535,1232.0,0.000119314596311,0.2997283192061097,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
arsenic-female-bladder_949,0.9196428571428572,0.0022428035736083,0.0001130104064941,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.7742088238923954e-05,0.0258232353242473,887.0,0.0001204228194053,0.0298547361603888,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
arsenic-female-bladder_949,0.9196428571428572,0.0044913291931152,0.000246524810791,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.6123060957629584e-05,0.2888657754737616,994.0,0.0031372433238007,0.068732353383131,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
arsenic-female-bladder_949,0.9196428571428572,0.0022332668304443,0.0001165866851806,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0007938792710311,0.2175129195499307,1034.0,0.0001351881780113,0.0810044254690973,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
arsenic-female-bladder_949,0.9107142857142856,0.004223346710205,0.0002782344818115,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.117150003949123e-05,0.1448285957801798,1266.0,0.0001421096776763,0.103106734775277,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
arsenic-female-bladder_949,0.9107142857142856,0.0040106773376464,0.0001494884490966,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.696252346722122e-05,0.0187553844196053,1613.0,0.0026610715262657,0.0848547708244807,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
PizzaCutter3_1444,0.908653846153846,0.0089576244354248,0.0005297660827636,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.9286763760289737e-05,0.1286846809874872,1689.0,0.0016145665134963,0.0945399512949008,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
PizzaCutter3_1444,0.908653846153846,0.0066878795623779,0.000373363494873,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0001105014418638,0.2691024331658238,898.0,0.0010282435876796,0.3813013120112527,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
PizzaCutter3_1444,0.908653846153846,0.006749153137207,0.0001721382141113,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.852295250573164e-05,0.1904853039494803,985.0,0.0014802837430175,0.0127142858884915,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
PizzaCutter3_1444,0.908653846153846,0.0065231323242187,0.00016450881958,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0007928312963706,0.0994989292075224,895.0,0.0027316652788971,0.0433214657867768,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
PizzaCutter3_1444,0.908653846153846,0.0070126056671142,0.000176191329956,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5840455653514053e-05,0.1460329896633975,899.0,0.0015110763941217,0.1167453647763678,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
PizzaCutter3_1444,0.908653846153846,0.0069072246551513,0.0002529621124267,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.174483796613262e-05,0.1824868927712295,996.0,0.0068203052875413,0.1754552302384995,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
PizzaCutter3_1444,0.9043062200956936,0.0025849342346191,0.000129222869873,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001049212373874,0.0720322012018353,1041.0,0.0002937107337479,0.118688115154996,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
