Dataset,Fold Accuracy,Training Time,Testing Time,Imputer Strategy_none,Imputer Strategy_simpleimputer,Categorical Strategy_none,Categorical Strategy_onehot,Categorical Strategy_ordinalencoder,Feature Selection_extra_tree,Feature Selection_fastica,Feature Selection_feature_agglomeration,Feature Selection_generic_univariate,Feature Selection_kernel_pca,Feature Selection_linear_svc,Feature Selection_none,Feature Selection_nystroem,Feature Selection_pca,Feature Selection_polynomial_features,Feature Selection_rbf_sampler,Feature Selection_select_percentile,Feature Selection_truncated_svd,Scaler_minmax,Scaler_none,Scaler_normalizer,Scaler_power,Scaler_quantile,Scaler_robust,Scaler_standard,shrinkage,tol,solver_eigen,solver_lsqr,solver_svd
analcatdata_gsssexsurvey_852,0.84375,0.0010979175567626,0.0001091957092285,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.150727776956004e-05,0.0,0.0,1.0
analcatdata_gsssexsurvey_852,0.84375,0.001061201095581,0.0001130104064941,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0007922941338436,0.0,0.0,1.0
analcatdata_gsssexsurvey_852,0.84375,0.0009279251098632,0.0001037120819091,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0001453233238827,0.0,0.0,1.0
analcatdata_gsssexsurvey_852,0.84375,0.0011603832244873,0.0001087188720703,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0006466687002635,0.0,0.0,1.0
analcatdata_gsssexsurvey_852,0.84375,0.0010125637054443,0.0001063346862792,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0001345644691019,0.0,1.0,0.0
analcatdata_gsssexsurvey_852,0.84375,0.0011918544769287,0.0001227855682373,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.57508541413288e-05,0.0,0.0,1.0
analcatdata_gsssexsurvey_852,0.84375,0.001044750213623,0.0001356601715087,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0001345065255122,0.0,1.0,0.0
analcatdata_gsssexsurvey_852,0.84375,0.0009644031524658,0.00010347366333,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.588140137024909e-05,0.0,0.0,1.0
autoUniv-au7-500_1554,0.52,0.0014925003051757,0.0001235008239746,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,1.7144222288311897e-05,0.0,1.0,0.0
autoUniv-au7-500_1554,0.52,0.0018701553344726,0.00016450881958,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,1.7034537385611816e-05,0.0,1.0,0.0
autoUniv-au7-500_1554,0.52,0.0016489028930664,0.0001280307769775,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,1.058048272977924e-05,0.0,1.0,0.0
autoUniv-au7-500_1554,0.52,0.001535415649414,0.0001301765441894,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0071204756069902e-05,1.0,0.0,0.0
autoUniv-au7-500_1554,0.52,0.0015585422515869,0.0001296997070312,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,5.081100247750499e-05,1.0,0.0,0.0
autoUniv-au7-500_1554,0.52,0.0014925003051757,0.0001227855682373,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.3939030752266247e-05,1.0,0.0,0.0
autoUniv-au7-500_1554,0.52,0.0018084049224853,0.0001885890960693,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0287876570374836e-05,0.0,0.0,1.0
autoUniv-au7-500_1554,0.52,0.0015444755554199,0.0001466274261474,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6770408497340823e-05,0.0,0.0,1.0
autoUniv-au7-500_1554,0.52,0.0014543533325195,0.0001208782196044,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0007449310274307,1.0,0.0,0.0
autoUniv-au7-500_1554,0.52,0.0014221668243408,0.0001196861267089,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0001125318425677,0.0,1.0,0.0
autoUniv-au7-500_1554,0.52,0.0015084743499755,0.0001246929168701,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.413907839176621e-05,0.0,1.0,0.0
autoUniv-au7-500_1554,0.52,0.0014843940734863,0.0001251697540283,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.425720741002824e-05,0.0,0.0,1.0
autoUniv-au7-500_1554,0.52,0.0015206336975097,0.0001232624053955,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0001287114300499,0.0,1.0,0.0
autoUniv-au7-500_1554,0.52,0.0014238357543945,0.0001230239868164,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.6430937017414347e-05,1.0,0.0,0.0
autoUniv-au7-500_1554,0.52,0.0015242099761962,0.0001482963562011,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0001477450807821,0.0,0.0,1.0
autoUniv-au7-500_1554,0.52,0.001413345336914,0.0001361370086669,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0004660652794589,1.0,0.0,0.0
autoUniv-au7-500_1554,0.5,0.0016381740570068,0.0001246929168701,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.000132218012333,0.0,0.0,1.0
autoUniv-au7-500_1554,0.5,0.0017769336700439,0.0001308917999267,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0005835731630838,0.0,0.0,1.0
autoUniv-au7-500_1554,0.5,0.0017671585083007,0.0001306533813476,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.889993982827817e-05,0.0,0.0,1.0
autoUniv-au7-500_1554,0.5,0.0015408992767333,0.0001266002655029,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0586828984240008,0.0004485105647237,0.0,1.0,0.0
PizzaCutter1_1443,0.9621212121212122,0.0015182495117187,0.0001082420349121,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0002114601861724,0.0,0.0,1.0
PizzaCutter1_1443,0.9621212121212122,0.0016529560089111,0.0001246929168701,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0001611922129853,0.0,0.0,1.0
PizzaCutter1_1443,0.9621212121212122,0.0014216899871826,0.0001065731048583,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0001505035183314,0.0,0.0,1.0
PizzaCutter1_1443,0.9621212121212122,0.0015885829925537,0.0001158714294433,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.7293868299498768e-05,0.0,0.0,1.0
PizzaCutter1_1443,0.9621212121212122,0.0015196800231933,0.0001089572906494,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0001922582053024,0.0,0.0,1.0
PizzaCutter1_1443,0.9621212121212122,0.0016925334930419,0.0001170635223388,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8100882826094594,6.274229122466102e-05,1.0,0.0,0.0
PizzaCutter1_1443,0.9621212121212122,0.0016613006591796,0.0001475811004638,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.3381764912312333e-05,0.0,0.0,1.0
PizzaCutter1_1443,0.9621212121212122,0.0015285015106201,0.0001091957092285,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5122624067570917,2.5734291014802e-05,0.0,1.0,0.0
PizzaCutter1_1443,0.9621212121212122,0.0015394687652587,0.0001277923583984,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.676370704641116e-05,0.0,0.0,1.0
PizzaCutter1_1443,0.9621212121212122,0.0016579627990722,0.0001404285430908,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0009681802300473,0.0,0.0,1.0
PizzaCutter1_1443,0.9621212121212122,0.0014939308166503,0.0001115798950195,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.266614916805296e-05,0.0,0.0,1.0
PizzaCutter1_1443,0.9621212121212122,0.0014150142669677,0.0001046657562255,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.9932268645673407e-05,0.0,0.0,1.0
PizzaCutter1_1443,0.9545454545454546,0.0014238357543945,0.0001254081726074,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3619613403725505,0.0006359443443351,0.0,1.0,0.0
PizzaCutter1_1443,0.9545454545454546,0.0015747547149658,0.0001070499420166,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.1761839423643896e-05,0.0,0.0,1.0
PizzaCutter1_1443,0.9545454545454546,0.0015842914581298,0.000108003616333,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.7924773835741596e-05,0.0,0.0,1.0
PizzaCutter1_1443,0.9545454545454546,0.0017461776733398,0.0001208782196044,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.860325352574362e-05,0.0,0.0,1.0
PizzaCutter1_1443,0.9545454545454546,0.0012824535369873,0.0001101493835449,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.533053686300851e-05,0.0,0.0,1.0
PizzaCutter1_1443,0.9545454545454546,0.0016906261444091,0.0001153945922851,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0001390501170718,1.0,0.0,0.0
PizzaCutter1_1443,0.9545454545454546,0.0013830661773681,0.0001063346862792,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.067922141297375e-05,0.0,0.0,1.0
PizzaCutter1_1443,0.9545454545454546,0.002204418182373,0.0001568794250488,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002003156607045,0.0,0.0,1.0
solar-flare_40687,0.7981220657276995,0.3192226886749267,0.000295877456665,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.7192082520341726e-05,0.0,0.0,1.0
solar-flare_40687,0.7981220657276995,0.318730354309082,0.0002930164337158,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0004170696170403,0.0,1.0,0.0
solar-flare_40687,0.7981220657276995,0.3267543315887451,0.0002851486206054,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0002935350964179,0.0,0.0,1.0
solar-flare_40687,0.7981220657276995,0.2657582759857178,0.0002782344818115,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0007092613932741,0.0,0.0,1.0
solar-flare_40687,0.7981220657276995,0.2864141464233398,0.0002768039703369,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1685906580328862,1.3703634743112567e-05,1.0,0.0,0.0
solar-flare_40687,0.7981220657276995,0.4033770561218261,0.0003178119659423,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0001290012577594,0.0,1.0,0.0
solar-flare_40687,0.7934272300469484,0.0010890960693359,0.0001683235168457,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0002616418278675,0.0,0.0,1.0
solar-flare_40687,0.7934272300469484,0.3670754432678222,0.0003089904785156,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0006387471603613,0.0,1.0,0.0
solar-flare_40687,0.7934272300469484,0.3270514011383056,0.0002784729003906,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.206782452444455e-05,0.0,0.0,1.0
solar-flare_40687,0.7934272300469484,0.3280625343322754,0.0002994537353515,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4024493684087019,0.0007991557151284,0.0,1.0,0.0
solar-flare_40687,0.7934272300469484,0.0011308193206787,0.0001544952392578,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,1.7577560381607763e-05,1.0,0.0,0.0
solar-flare_40687,0.7934272300469484,0.3416104316711426,0.000281810760498,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.352896332085087e-05,0.0,0.0,1.0
solar-flare_40687,0.7934272300469484,0.2758464813232422,0.0002822875976562,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.208810157322896e-05,1.0,0.0,0.0
solar-flare_40687,0.7934272300469484,0.0010695457458496,0.0001499652862548,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0453907536993854e-05,1.0,0.0,0.0
solar-flare_40687,0.7934272300469484,0.3581397533416748,0.0003011226654052,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.745968518098391e-05,1.0,0.0,0.0
solar-flare_40687,0.7934272300469484,0.0011970996856689,0.0001568794250488,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0002135188192587,0.0,1.0,0.0
solar-flare_40687,0.7934272300469484,0.4381613731384277,0.0002968311309814,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.255607838736008e-05,0.0,0.0,1.0
solar-flare_40687,0.7934272300469484,0.0010967254638671,0.0001509189605712,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.307265557565866e-05,0.0,0.0,1.0
solar-flare_40687,0.7934272300469484,0.3969399929046631,0.0002799034118652,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,1.1572827655005509e-05,0.0,1.0,0.0
solar-flare_40687,0.7934272300469484,0.0012054443359375,0.0001566410064697,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0007030715446827,0.0,0.0,1.0
arsenic-female-lung_950,1.0,0.0013871192932128,0.0001192092895507,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.248856793943333e-05,0.0,0.0,1.0
arsenic-female-lung_950,1.0,0.00142502784729,0.0001256465911865,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7050161051596446,1.799576059364617e-05,0.0,1.0,0.0
arsenic-female-lung_950,1.0,0.0014402866363525,0.0001211166381835,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9530999085663808,1.960176960736264e-05,0.0,1.0,0.0
arsenic-female-lung_950,1.0,0.0013573169708251,0.0001180171966552,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.212564352026199e-05,0.0,0.0,1.0
arsenic-female-lung_950,1.0,0.0024201869964599,0.0008678436279296,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.894837486237504e-05,0.0,0.0,1.0
arsenic-female-lung_950,1.0,0.0013604164123535,0.000119924545288,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.623266683029752e-05,0.0,1.0,0.0
arsenic-female-lung_950,1.0,0.0016539096832275,0.0001225471496582,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,2.825009857947581e-05,0.0,1.0,0.0
arsenic-female-lung_950,1.0,0.0015745162963867,0.000117540359497,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.265966804950266e-05,0.0,0.0,1.0
arsenic-female-lung_950,1.0,0.0118954181671142,0.0002083778381347,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0003397874470545,0.0,0.0,1.0
arsenic-female-lung_950,1.0,0.077512502670288,0.0002241134643554,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9307643358093028,1.1333339255279722e-05,1.0,0.0,0.0
arsenic-female-lung_950,1.0,0.0015945434570312,0.0001187324523925,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.403950068052689e-05,0.0,0.0,1.0
arsenic-female-lung_950,1.0,0.0014290809631347,0.0001204013824462,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0002654434396622,0.0,1.0,0.0
arsenic-female-lung_950,1.0,0.0014026165008544,0.0001180171966552,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.985000470599458e-05,0.0,0.0,1.0
arsenic-female-lung_950,1.0,0.0014193058013916,0.0001206398010253,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003038497578036,0.0,0.0,1.0
arsenic-female-lung_950,1.0,0.0014545917510986,0.0001208782196044,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0001070580015344,1.0,0.0,0.0
