Dataset,Fold Accuracy,Training Time,Testing Time,Imputer Strategy_none,Imputer Strategy_simpleimputer,Categorical Strategy_none,Categorical Strategy_onehot,Categorical Strategy_ordinalencoder,Feature Selection_extra_tree,Feature Selection_fastica,Feature Selection_feature_agglomeration,Feature Selection_generic_univariate,Feature Selection_kernel_pca,Feature Selection_linear_svc,Feature Selection_none,Feature Selection_nystroem,Feature Selection_pca,Feature Selection_polynomial_features,Feature Selection_rbf_sampler,Feature Selection_select_percentile,Feature Selection_truncated_svd,Scaler_minmax,Scaler_none,Scaler_normalizer,Scaler_power,Scaler_quantile,Scaler_robust,Scaler_standard,reg_param,tol
arsenic-female-lung_950,1.0,0.0153782367706298,0.0005655288696289,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0177664815901687,1.3828073946112045e-05
arsenic-female-lung_950,1.0,0.0008833408355712,0.0001587867736816,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0447377222186613,6.708466468884255e-05
arsenic-female-lung_950,1.0,0.0008535385131835,0.0001554489135742,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.064665306747383,3.2836468261504606e-05
arsenic-female-lung_950,1.0,0.0008795261383056,0.0001664161682128,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0005944926588329,0.0003008774931161
arsenic-female-lung_950,1.0,0.001382827758789,0.0002036094665527,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0428197265921106,0.0007214289106149
arsenic-female-lung_950,1.0,0.0008707046508789,0.0001697540283203,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0587893290332911,0.0001136164770055
arsenic-female-lung_950,1.0,0.0009126663208007,0.0001685619354248,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0787853637588785,5.199189093931961e-05
arsenic-female-lung_950,1.0,0.0010192394256591,0.0001945495605468,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1834372642680501,0.0001310060520249
arsenic-female-lung_950,1.0,0.0009026527404785,0.0001654624938964,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0395245989697723,1.958042534450099e-05
arsenic-female-lung_950,1.0,0.0009007453918457,0.000157356262207,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2553808019535863,0.0004084501719288
arsenic-female-lung_950,1.0,0.0009422302246093,0.0001676082611083,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0410000385472569,0.0001233135484915
arsenic-female-lung_950,1.0,0.0008890628814697,0.0001695156097412,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0831120403309146,1.1261110612390618e-05
arsenic-female-lung_950,1.0,0.0012531280517578,0.0002381801605224,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0081260859271221,9.882415759411986e-05
arsenic-female-lung_950,1.0,0.0015425682067871,0.0002346038818359,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051438500033634,0.0001759567213359
arsenic-female-lung_950,1.0,0.0008790493011474,0.0001547336578369,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1503446611123028,1.975112101523309e-05
arsenic-female-lung_950,1.0,0.0085301399230957,0.0004580020904541,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0352386835409667,5.858939604157869e-05
arsenic-female-lung_950,1.0,0.0009036064147949,0.0002081394195556,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0011246415200934,3.568378240449248e-05
chscase_census3_908,0.6,0.0008010864257812,0.0001602172851562,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2638465555783899,9.385949093935138e-05
chscase_census3_908,0.6,0.000866413116455,0.0001871585845947,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0006869958322605,8.815832207354797e-05
chscase_census3_908,0.6,0.0008561611175537,0.000162124633789,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0309751349243916,0.0005748310095088
chscase_census3_908,0.6,0.0008563995361328,0.000162124633789,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2324873938400834,0.0005879858359916
chscase_census3_908,0.6,0.0008301734924316,0.0001618862152099,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0148009915621717,3.509021290321915e-05
chscase_census3_908,0.6,0.0009255409240722,0.0001630783081054,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1962116069248426,0.0003061828624771
chscase_census3_908,0.6,0.0008487701416015,0.0001871585845947,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3123816372505817,1.8471907147427485e-05
chscase_census3_908,0.6,0.0009126663208007,0.0001881122589111,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0975755551380817,5.4679706358486326e-05
chscase_census3_908,0.6,0.0009198188781738,0.0001657009124755,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0404125980920088,5.476996936466581e-05
chscase_census3_908,0.6,0.0008549690246582,0.0001587867736816,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0368840594699072,0.0004911934665861
chscase_census3_908,0.6,0.0008730888366699,0.0001609325408935,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0149253787464568,1.4015185819839524e-05
chscase_census3_908,0.6,0.0007827281951904,0.0001602172851562,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2320252165478694,0.0001075926114477
chscase_census3_908,0.6,0.0008692741394042,0.0001618862152099,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1579185115624516,7.382844972074395e-05
chscase_census3_908,0.6,0.0008785724639892,0.0001630783081054,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0252562235895366,0.0001557825570118
chscase_census3_908,0.6,0.0008652210235595,0.0001609325408935,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1104406051359823,0.0005494482362449
chscase_census3_908,0.6,0.0008647441864013,0.0001654624938964,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0897942434405569,1.3882030509157638e-05
chscase_census3_908,0.6,0.000802993774414,0.0001575946807861,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0152240134897695,0.0009144172345508
chscase_census3_908,0.6,0.0008699893951416,0.000162124633789,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027213901997998,0.0002091099733102
chscase_census3_908,0.5875,0.0008227825164794,0.0001606941223144,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0145285393147327,0.000337052036919
chscase_census3_908,0.5875,0.0009119510650634,0.0001895427703857,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0774417312067294,6.249701029723038e-05
PopularKids_1100,0.6354166666666666,0.0011281967163085,0.0001955032348632,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0215267329719512,0.0007668052080727
PopularKids_1100,0.6354166666666666,0.000870943069458,0.0001814365386962,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4109168518460285,4.61175219298511e-05
PopularKids_1100,0.6354166666666666,0.0011999607086181,0.0001859664916992,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0322924135709332,0.0003526188396761
PopularKids_1100,0.6354166666666666,0.001183271408081,0.0002105236053466,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1283228036492394,0.0004398960445659
PopularKids_1100,0.6145833333333334,0.0009889602661132,0.0001890659332275,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.039535079718126,0.0002335987214543
PopularKids_1100,0.6145833333333334,0.0012986660003662,0.0002088546752929,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.044244789209533,0.0003293486345352
PopularKids_1100,0.6041666666666666,0.0009636878967285,0.000187873840332,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0372773681095234,1.95446780172038e-05
PopularKids_1100,0.6041666666666666,0.0009326934814453,0.0001881122589111,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0114685335720895,1.6848079697251232e-05
PopularKids_1100,0.6,0.0277154445648193,0.0018339157104492,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2624856803621894,0.0001315946307112
PopularKids_1100,0.6,0.0287928581237792,0.0011768341064453,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1508973368515466,4.8018697408827255e-05
PopularKids_1100,0.6,0.0009670257568359,0.0001907348632812,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0270479942960328,0.0005248313636891
PopularKids_1100,0.6,0.0010161399841308,0.0002005100250244,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0367398480157029,2.812527429348741e-05
PopularKids_1100,0.6,0.0009400844573974,0.0001871585845947,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0581801243132031,0.0002154496744095
PopularKids_1100,0.6,0.0009758472442626,0.0001871585845947,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1490037857029282,3.074764049851202e-05
PopularKids_1100,0.5894736842105263,0.0009040832519531,0.0001907348632812,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2090649317333671,2.1776884071233124e-05
PopularKids_1100,0.5894736842105263,0.0009951591491699,0.000195026397705,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1460424188241286,2.438044149083412e-05
PopularKids_1100,0.5894736842105263,0.0009331703186035,0.000187873840332,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.299694364970199,3.779975853123286e-05
PopularKids_1100,0.5894736842105263,0.0009305477142333,0.0001845359802246,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.143193070839299,0.0004419959658404
PopularKids_1100,0.5894736842105263,0.0008535385131835,0.0001864433288574,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.025354167507155,0.0009875017024896
PopularKids_1100,0.5894736842105263,0.0008947849273681,0.0001795291900634,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0475699873850259,0.0001095345134867
fri_c0_500_50_888,0.91,0.0009632110595703,0.0001685619354248,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1356553130870314,1.7574186340082753e-05
fri_c0_500_50_888,0.91,0.00093674659729,0.0001931190490722,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0135316846464305,0.0003898984258131
fri_c0_500_50_888,0.91,0.000892162322998,0.0001637935638427,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0261061101779579,1.7366445674067386e-05
fri_c0_500_50_888,0.91,0.0009570121765136,0.0001697540283203,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4019911705257732,3.1096612609482004e-05
fri_c0_500_50_888,0.91,0.0009465217590332,0.0001676082611083,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1093253232585046,0.0008047866157342
fri_c0_500_50_888,0.91,0.0010178089141845,0.0002224445343017,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0196281705944273,2.688985061883545e-05
fri_c0_500_50_888,0.9,0.0009524822235107,0.0001764297485351,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0096793978735348,0.0001374140689841
fri_c0_500_50_888,0.9,0.0009193420410156,0.0001673698425292,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3279052260380297,0.000645377833036
fri_c0_500_50_888,0.9,0.0009822845458984,0.00018310546875,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0690652988533884,0.0002650312436132
fri_c0_500_50_888,0.9,0.0009171962738037,0.0001845359802246,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0546302969599842,0.000348202225288
fri_c0_500_50_888,0.9,0.0009689331054687,0.0001752376556396,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1591716832020409,3.158107180697488e-05
fri_c0_500_50_888,0.9,0.0009238719940185,0.0001764297485351,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1106290763294096,0.0004731834620873
fri_c0_500_50_888,0.9,0.0009374618530273,0.0001764297485351,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0816620381211018,4.059240785701358e-05
fri_c0_500_50_888,0.9,0.0008573532104492,0.0001616477966308,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0259908406327091,0.00010387552696
fri_c0_500_50_888,0.9,0.0011007785797119,0.0001769065856933,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0810329944117756,9.03135668106541e-05
fri_c0_500_50_888,0.9,0.000927448272705,0.0001759529113769,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0777228537052045,9.518622421696695e-05
fri_c0_500_50_888,0.9,0.0009617805480957,0.0001773834228515,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0106991540907085,0.0004210182172038
fri_c0_500_50_888,0.9,0.0009131431579589,0.0001742839813232,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0695689570340213,6.940773337069877e-05
fri_c0_500_50_888,0.9,0.0009279251098632,0.0001847743988037,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0922542050307271,0.0004675964182184
fri_c0_500_50_888,0.9,0.0009267330169677,0.0001814365386962,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1312909291520455,0.0006677399114405
fri_c2_500_50_920,0.82,0.0008778572082519,0.0001587867736816,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0810564683706882,0.0005487117685169
fri_c2_500_50_920,0.82,0.0008847713470458,0.0001711845397949,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0821285374415957,0.0006793552086147
fri_c2_500_50_920,0.82,0.0007381439208984,0.0001490116119384,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0836621280080304,2.5640340120305887e-05
fri_c2_500_50_920,0.82,0.0007774829864501,0.0001556873321533,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0315634584981927,0.0003438188693032
fri_c2_500_50_920,0.82,0.0008680820465087,0.0001585483551025,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2085203420945051,7.82849692524722e-05
fri_c2_500_50_920,0.82,0.0008101463317871,0.0001528263092041,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0961678002704553,0.0004083449398077
fri_c2_500_50_920,0.82,0.0008563995361328,0.0001587867736816,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1148243800276903,6.004957174899036e-05
fri_c2_500_50_920,0.82,0.0008656978607177,0.0001578330993652,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0698476274528275,0.0001587526190014
fri_c2_500_50_920,0.82,0.0009703636169433,0.000169038772583,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0158477547214966,1.6884048712865376e-05
fri_c2_500_50_920,0.82,0.0008387565612792,0.0001523494720458,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0174336959359568,0.0001061769687257
fri_c2_500_50_920,0.82,0.0007400512695312,0.0001516342163085,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0616393727126744,3.6656743865624834e-05
fri_c2_500_50_920,0.82,0.0008745193481445,0.0001540184020996,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.204886092759587,9.33138450081028e-05
