Dataset,Fold Accuracy,Training Time,Testing Time,Imputer Strategy_none,Imputer Strategy_simpleimputer,Categorical Strategy_none,Categorical Strategy_onehot,Categorical Strategy_ordinalencoder,Feature Selection_extra_tree,Feature Selection_fastica,Feature Selection_feature_agglomeration,Feature Selection_generic_univariate,Feature Selection_kernel_pca,Feature Selection_linear_svc,Feature Selection_none,Feature Selection_nystroem,Feature Selection_pca,Feature Selection_polynomial_features,Feature Selection_random_trees_embedding,Feature Selection_rbf_sampler,Feature Selection_select_percentile,Feature Selection_truncated_svd,Scaler_minmax,Scaler_none,Scaler_normalizer,Scaler_power,Scaler_quantile,Scaler_robust,Scaler_standard,max_depth,min_samples_split,min_samples_leaf,random_state,criterion_entropy,criterion_gini,criterion_log_loss,splitter_best,splitter_random,max_features_log2,max_features_sqrt
sa-heart_1498,0.7204301075268817,0.0058012008666992,0.0003085136413574,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1000.0,5.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
sa-heart_1498,0.7204301075268817,0.0033297538757324,0.0001406669616699,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1000.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
sa-heart_1498,0.7204301075268817,0.003936767578125,0.000213623046875,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1000.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
sa-heart_1498,0.7204301075268817,0.0033166408538818,0.0001347064971923,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1000.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
sa-heart_1498,0.7204301075268817,0.0039329528808593,0.0001626014709472,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1000.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
sa-heart_1498,0.7204301075268817,0.0035297870635986,0.0001466274261474,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
autoUniv-au6-400_1551,0.4125,0.1563401222229004,0.0003309249877929,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
autoUniv-au6-400_1551,0.4125,0.1667475700378418,0.0003564357757568,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
autoUniv-au6-400_1551,0.4125,0.1650211811065673,0.0003626346588134,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
autoUniv-au6-400_1551,0.4125,0.1549487113952636,0.0003345012664794,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1000.0,5.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
autoUniv-au6-400_1551,0.3875,0.1651005744934082,0.0003461837768554,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1000.0,4.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
autoUniv-au6-400_1551,0.3875,0.004648208618164,0.000140905380249,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
autoUniv-au6-400_1551,0.3875,0.0045175552368164,0.0001440048217773,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
autoUniv-au6-400_1551,0.3875,0.0062112808227539,0.0001454353332519,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1000.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
autoUniv-au6-400_1551,0.3875,0.0062589645385742,0.0001547336578369,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,21.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
autoUniv-au6-400_1551,0.3875,0.1613907814025879,0.00034761428833,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
autoUniv-au6-400_1551,0.375,0.0060079097747802,0.0001494884490966,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1000.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
autoUniv-au6-400_1551,0.375,0.0069680213928222,0.0001447200775146,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1000.0,4.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
autoUniv-au6-400_1551,0.375,0.0071034431457519,0.0001435279846191,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
autoUniv-au6-400_1551,0.375,0.1786370277404785,0.0004277229309082,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,31.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
autoUniv-au6-400_1551,0.375,0.0058612823486328,0.0001413822174072,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17.0,5.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
autoUniv-au6-400_1551,0.375,0.1692581176757812,0.0003583431243896,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1000.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
autoUniv-au6-400_1551,0.375,0.0054812431335449,0.0001862049102783,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,19.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
autoUniv-au6-400_1551,0.375,0.0056409835815429,0.0001945495605468,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1000.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
autoUniv-au6-400_1551,0.375,0.1742937564849853,0.0003366470336914,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
autoUniv-au6-400_1551,0.375,0.1705281734466552,0.0003228187561035,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,21.0,5.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
analcatdata_marketing_986,0.6712328767123288,0.0016679763793945,0.0001249313354492,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
analcatdata_marketing_986,0.6712328767123288,0.0016877651214599,0.0001230239868164,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
analcatdata_marketing_986,0.6712328767123288,0.0014553070068359,0.0001819133758544,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
analcatdata_marketing_986,0.6712328767123288,0.0014708042144775,0.0001289844512939,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1000.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
analcatdata_marketing_986,0.6712328767123288,0.0014464855194091,0.0001263618469238,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1000.0,4.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
analcatdata_marketing_986,0.6712328767123288,0.001664400100708,0.0001258850097656,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1000.0,5.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
analcatdata_marketing_986,0.6575342465753424,0.0010807514190673,0.0001258850097656,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
analcatdata_marketing_986,0.6575342465753424,0.0010087490081787,0.0001177787780761,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,4.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
analcatdata_marketing_986,0.6575342465753424,0.0321455001831054,0.0002739429473876,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1000.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
analcatdata_marketing_986,0.6575342465753424,0.0308451652526855,0.0001640319824218,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
analcatdata_marketing_986,0.6575342465753424,0.0010602474212646,0.0001201629638671,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1000.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
analcatdata_marketing_986,0.6575342465753424,0.0010309219360351,0.0001196861267089,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1000.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
analcatdata_marketing_986,0.6575342465753424,0.0010595321655273,0.0001213550567626,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1000.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
analcatdata_marketing_986,0.6575342465753424,0.0316729545593261,0.0002224445343017,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,3.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
analcatdata_marketing_986,0.6575342465753424,0.0011608600616455,0.0001218318939208,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
analcatdata_marketing_986,0.6527777777777778,0.0088691711425781,0.0001626014709472,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
analcatdata_marketing_986,0.6527777777777778,0.0091071128845214,0.0003533363342285,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
analcatdata_marketing_986,0.6527777777777778,0.009350299835205,0.000218391418457,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1000.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
analcatdata_marketing_986,0.6438356164383562,0.0009195804595947,0.0001347064971923,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,29.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
analcatdata_marketing_986,0.6438356164383562,0.0101327896118164,0.0001657009124755,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1000.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
badges2_1121,1.0,0.0011806488037109,0.0001320838928222,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,19.0,3.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
badges2_1121,1.0,0.000960350036621,0.0001435279846191,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
badges2_1121,1.0,0.0009524822235107,0.0001208782196044,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,23.0,4.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
badges2_1121,1.0,0.0054919719696044,0.0001988410949707,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
badges2_1121,1.0,0.0011036396026611,0.0001246929168701,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,2.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
badges2_1121,1.0,0.0046243667602539,0.0002229213714599,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1000.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
badges2_1121,1.0,0.0075664520263671,0.000429630279541,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
badges2_1121,1.0,0.0012240409851074,0.0001389980316162,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1000.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
badges2_1121,1.0,0.0018420219421386,0.000995397567749,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1000.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
badges2_1121,1.0,0.0009505748748779,0.000117540359497,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
badges2_1121,1.0,0.0009317398071289,0.000117540359497,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
badges2_1121,1.0,0.0009324550628662,0.000119924545288,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1000.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
badges2_1121,1.0,0.0010361671447753,0.0001235008239746,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,28.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
badges2_1121,1.0,0.0009756088256835,0.0001373291015625,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
badges2_1121,1.0,0.0013356208801269,0.0001299381256103,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
badges2_1121,1.0,0.0009033679962158,0.0001242160797119,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,20.0,5.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
badges2_1121,1.0,0.0008816719055175,0.0001173019409179,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
badges2_1121,1.0,0.0008623600006103,0.0001189708709716,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1000.0,4.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
badges2_1121,1.0,0.0017204284667968,0.0002107620239257,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
badges2_1121,1.0,0.0015871524810791,0.0001754760742187,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
sensory_826,0.7241379310344828,0.0062906742095947,0.0002162456512451,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
sensory_826,0.7241379310344828,0.0061302185058593,0.0001435279846191,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16.0,5.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
sensory_826,0.7241379310344828,0.0062654018402099,0.000171422958374,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1000.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
sensory_826,0.7241379310344828,0.006239891052246,0.0001482963562011,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1000.0,2.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
sensory_826,0.7241379310344828,0.0063223838806152,0.0001442432403564,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1000.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
sensory_826,0.7241379310344828,0.0063123703002929,0.0001966953277587,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
sensory_826,0.7043478260869566,0.0012304782867431,0.0001311302185058,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1000.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
sensory_826,0.7043478260869566,0.0059304237365722,0.0001418590545654,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1000.0,4.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
