Dataset,Fold Accuracy,Training Time,Testing Time,Imputer Strategy_none,Imputer Strategy_simpleimputer,Categorical Strategy_none,Categorical Strategy_onehot,Categorical Strategy_ordinalencoder,Feature Selection_extra_tree,Feature Selection_fastica,Feature Selection_feature_agglomeration,Feature Selection_generic_univariate,Feature Selection_kernel_pca,Feature Selection_linear_svc,Feature Selection_none,Feature Selection_nystroem,Feature Selection_pca,Feature Selection_polynomial_features,Feature Selection_random_trees_embedding,Feature Selection_rbf_sampler,Feature Selection_select_percentile,Feature Selection_truncated_svd,Scaler_minmax,Scaler_none,Scaler_normalizer,Scaler_power,Scaler_quantile,Scaler_robust,Scaler_standard,C,degree,gamma,coef0,shrinking,tol,random_state,kernel_linear,kernel_poly,kernel_rbf,kernel_sigmoid
sa-heart_1498,0.8260869565217391,0.0095002651214599,0.0032875537872314,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.98170746231087,5.0,-1.0,0.1376583597160726,0.0,0.0001201989136126,0.0,0.0,0.0,0.0,1.0
sa-heart_1498,0.8260869565217391,0.0055015087127685,0.0014543533325195,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.86452058512346,5.0,0.1856327131217008,0.4014988694967873,1.0,0.0002862320500236,0.0,0.0,0.0,1.0,0.0
sa-heart_1498,0.8260869565217391,0.0057494640350341,0.0012784004211425,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.8785128911477933,4.0,-1.0,-0.0819421373881834,1.0,0.0002362306887565,0.0,0.0,0.0,1.0,0.0
sa-heart_1498,0.8260869565217391,0.0073440074920654,0.0016145706176757,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3178280340075914,3.0,-2.0,-0.0464196009075652,1.0,0.0002214938017102,0.0,0.0,0.0,1.0,0.0
sa-heart_1498,0.8260869565217391,0.0057024955749511,0.0015180110931396,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.889055739342581,2.0,-1.0,0.2290520128476669,0.0,0.0067468944812946,0.0,0.0,0.0,0.0,1.0
sa-heart_1498,0.8260869565217391,0.0057182312011718,0.0011992454528808,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0153904062668568,4.0,-1.0,-0.5809140107705597,0.0,0.001991926668892,0.0,0.0,0.0,0.0,1.0
sa-heart_1498,0.8260869565217391,0.0055105686187744,0.0014641284942626,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.316967949892209,3.0,-1.0,0.101230456294556,0.0,0.0047918024500026,0.0,1.0,0.0,0.0,0.0
sa-heart_1498,0.8260869565217391,0.0039310455322265,0.001009464263916,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.607223049491884,2.0,-1.0,-0.1688123328600616,1.0,0.0001786798527917,0.0,0.0,0.0,1.0,0.0
sa-heart_1498,0.8260869565217391,0.00657320022583,0.0015788078308105,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6650296111128441,3.0,-1.0,-0.2398066429616054,1.0,0.0001154927196624,0.0,1.0,0.0,0.0,0.0
sa-heart_1498,0.8260869565217391,0.0054399967193603,0.001474380493164,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.7331721088526992,2.0,-2.0,0.1756258781573785,1.0,0.0012575067475567,0.0,0.0,0.0,0.0,1.0
sa-heart_1498,0.8260869565217391,0.0103931427001953,0.0035583972930908,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.37363722855417,3.0,-1.0,0.0490023275195046,1.0,0.0005325784467997,0.0,0.0,0.0,1.0,0.0
sa-heart_1498,0.8260869565217391,0.0057423114776611,0.0011591911315917,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.7691446159838624,3.0,-1.0,0.0630051435988639,0.0,0.0001114260155525,0.0,0.0,0.0,1.0,0.0
sa-heart_1498,0.8260869565217391,0.0040028095245361,0.0009686946868896,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5406342501115542,2.0,-1.0,-0.322073996444785,0.0,0.0010735501911133,0.0,0.0,0.0,1.0,0.0
sa-heart_1498,0.8260869565217391,0.0059661865234375,0.0011999607086181,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7172467638779918,4.0,0.0553826043310116,0.1674616544483602,1.0,0.000283909228489,0.0,0.0,0.0,1.0,0.0
sa-heart_1498,0.8260869565217391,0.0055274963378906,0.0014815330505371,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6526001841026566,3.0,-2.0,-0.4406414880658855,0.0,0.006608885848064,0.0,1.0,0.0,0.0,0.0
sa-heart_1498,0.8260869565217391,0.0063273906707763,0.0015385150909423,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4269577029107158,3.0,0.9512528472001656,-0.3670749447983101,1.0,0.0056430147555569,0.0,0.0,0.0,1.0,0.0
sa-heart_1498,0.8260869565217391,0.0055024623870849,0.0014538764953613,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4850276961165724,3.0,-2.0,0.5212187207002003,0.0,0.0003087347664594,0.0,1.0,0.0,0.0,0.0
sa-heart_1498,0.8260869565217391,0.0056424140930175,0.0014789104461669,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.1665412405626,2.0,-1.0,-0.0875834660477001,0.0,0.0006853734556165,0.0,0.0,1.0,0.0,0.0
sa-heart_1498,0.8260869565217391,0.0039055347442626,0.0010168552398681,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.333055067014209,5.0,0.1709830561162658,0.1473890656932484,0.0,0.0032541079462986,0.0,0.0,1.0,0.0,0.0
sa-heart_1498,0.8260869565217391,0.0041356086730957,0.0010130405426025,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.595962607039244,5.0,0.0340357667956915,-0.0914041776195222,0.0,0.0008157778030061,0.0,1.0,0.0,0.0,0.0
autoUniv-au6-400_1551,0.45,0.0063400268554687,0.001004934310913,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.664889659037049,2.0,-2.0,0.0869057993157895,0.0,0.001990706564187,0.0,1.0,0.0,0.0,0.0
autoUniv-au6-400_1551,0.45,0.0087182521820068,0.0012948513031005,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4116765163925965,4.0,-1.0,-0.2613147529828324,1.0,0.0066243230943117,0.0,1.0,0.0,0.0,0.0
autoUniv-au6-400_1551,0.45,0.0066397190093994,0.0010461807250976,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.8556122801830846,3.0,-2.0,0.1077299470252141,0.0,0.0006579198038586,0.0,1.0,0.0,0.0,0.0
autoUniv-au6-400_1551,0.45,0.0065138339996337,0.0010607242584228,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.415078187278564,5.0,-2.0,0.3766780663277977,0.0,0.0036947041967787,0.0,0.0,1.0,0.0,0.0
autoUniv-au6-400_1551,0.425,0.006728172302246,0.0010826587677001,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.7468619273707513,4.0,-1.0,0.4847497840747067,1.0,0.0017528503578576,0.0,0.0,1.0,0.0,0.0
autoUniv-au6-400_1551,0.425,0.0065765380859375,0.001204490661621,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2966958969087431,3.0,0.4474435591253503,0.3615809256861402,1.0,0.0008936957020965,0.0,0.0,1.0,0.0,0.0
autoUniv-au6-400_1551,0.425,0.0065000057220458,0.001086950302124,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6334257537318896,5.0,-1.0,-0.006977247846772,0.0,0.0005049576131248,0.0,0.0,0.0,1.0,0.0
autoUniv-au6-400_1551,0.425,0.0063896179199218,0.0011000633239746,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.18432379057642,2.0,0.1039903695284317,0.4864468974632492,1.0,0.0070113238495872,0.0,0.0,1.0,0.0,0.0
autoUniv-au6-400_1551,0.4,0.0068633556365966,0.0011065006256103,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7222418775757523,4.0,-2.0,0.1032670524170914,1.0,0.0001645913391115,0.0,0.0,0.0,1.0,0.0
autoUniv-au6-400_1551,0.4,0.0068776607513427,0.0011613368988037,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4316638627800641,2.0,-1.0,0.3847045437212199,1.0,0.0027713534171176,0.0,0.0,1.0,0.0,0.0
autoUniv-au6-400_1551,0.4,0.0067808628082275,0.0010499954223632,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.158523746685503,3.0,0.0808477474658504,-0.2448809102181769,0.0,0.000881515979814,0.0,0.0,1.0,0.0,0.0
autoUniv-au6-400_1551,0.4,0.0068216323852539,0.0010993480682373,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.201613257275952,4.0,-2.0,0.4056286379373718,1.0,0.0003054257245479,0.0,0.0,1.0,0.0,0.0
autoUniv-au6-400_1551,0.4,0.0067806243896484,0.0010764598846435,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.6113057000007815,4.0,0.0273592421042413,-0.0192462187282233,1.0,0.0001015713414912,0.0,0.0,0.0,0.0,1.0
autoUniv-au6-400_1551,0.4,0.0067770481109619,0.0010764598846435,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.8583666838895736,2.0,-2.0,-0.1935235318411902,1.0,0.0003330277180915,0.0,0.0,0.0,1.0,0.0
autoUniv-au6-400_1551,0.4,0.0067372322082519,0.0011351108551025,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.866049483668294,3.0,-2.0,0.0230273550997638,1.0,0.0014446360458918,0.0,0.0,1.0,0.0,0.0
autoUniv-au6-400_1551,0.4,0.0067105293273925,0.0010433197021484,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0505716617729148,4.0,-1.0,-0.2681481391747985,0.0,0.003957758714061,0.0,0.0,0.0,1.0,0.0
autoUniv-au6-400_1551,0.4,0.0068440437316894,0.0010254383087158,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.706313756677644,3.0,-1.0,-0.0410440228843744,0.0,0.0018611623954607,0.0,0.0,0.0,0.0,1.0
autoUniv-au6-400_1551,0.4,0.0067534446716308,0.0010352134704589,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.041847297108335,2.0,-1.0,-0.11786147221852,1.0,0.00015620289387,0.0,0.0,0.0,0.0,1.0
autoUniv-au6-400_1551,0.4,0.0068447589874267,0.0010530948638916,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1242294024063256,2.0,-1.0,-0.1839042512697679,1.0,0.0005532260674806,0.0,1.0,0.0,0.0,0.0
autoUniv-au6-400_1551,0.4,0.0067548751831054,0.0011308193206787,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.427163592351056,3.0,-1.0,-0.1197786968965032,0.0,0.0001338932192999,0.0,0.0,0.0,0.0,1.0
analcatdata_marketing_986,0.6712328767123288,0.004185676574707,0.0008649826049804,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7486317991600736,3.0,0.8760344518237881,-0.3514968828938491,0.0,0.00196613678036,0.0,0.0,0.0,0.0,1.0
analcatdata_marketing_986,0.6712328767123288,0.0033121109008789,0.0008399486541748,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.990752699680566,2.0,-2.0,0.2363231907997072,1.0,0.004108994990819,0.0,0.0,0.0,0.0,1.0
analcatdata_marketing_986,0.6712328767123288,0.0029911994934082,0.0008001327514648,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9466543717213716,2.0,-1.0,-0.0365507062533589,1.0,0.0054657699535379,0.0,0.0,0.0,1.0,0.0
analcatdata_marketing_986,0.6575342465753424,0.0051524639129638,0.001194953918457,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1405747022291132,4.0,0.1540247044416078,0.0480882530137701,1.0,0.000694472684499,0.0,0.0,0.0,0.0,1.0
analcatdata_marketing_986,0.6575342465753424,0.0052680969238281,0.0012316703796386,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2141249485977939,4.0,-1.0,0.3917144605758936,0.0,0.0066135117455707,0.0,0.0,0.0,1.0,0.0
analcatdata_marketing_986,0.6575342465753424,0.0053584575653076,0.0012884140014648,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4094864626968418,4.0,0.0453317696688873,0.0265397441968672,1.0,0.0011245287719376,0.0,0.0,1.0,0.0,0.0
analcatdata_marketing_986,0.6575342465753424,0.0029718875885009,0.0007143020629882,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1688962002478387,4.0,-1.0,0.0618388195962267,1.0,0.0004267842736021,0.0,0.0,1.0,0.0,0.0
analcatdata_marketing_986,0.6575342465753424,0.005103588104248,0.0011961460113525,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.450570671898816,3.0,0.0266399760126664,0.2463003929961561,0.0,0.0072521212328324,0.0,0.0,0.0,1.0,0.0
analcatdata_marketing_986,0.6575342465753424,0.0053386688232421,0.0012247562408447,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2910496008471746,3.0,-1.0,0.3420240535128439,1.0,0.0003210636932236,0.0,0.0,0.0,0.0,1.0
analcatdata_marketing_986,0.6575342465753424,0.0052218437194824,0.0012760162353515,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.718916703506498,3.0,0.3060479476306998,-0.286741825244933,1.0,0.0006272993005821,0.0,0.0,1.0,0.0,0.0
analcatdata_marketing_986,0.6575342465753424,0.0030927658081054,0.0007460117340087,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3952457837956531,3.0,-1.0,-0.1965690801534461,0.0,0.0001105949907005,0.0,0.0,0.0,0.0,1.0
analcatdata_marketing_986,0.6575342465753424,0.0058648586273193,0.0014898777008056,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7837935997516794,2.0,-1.0,-0.4035789658247472,0.0,0.0004732482807793,0.0,0.0,0.0,1.0,0.0
analcatdata_marketing_986,0.6575342465753424,0.0054323673248291,0.0012881755828857,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.192251053873056,3.0,-1.0,-0.3303469955553544,1.0,0.0001829554989223,0.0,0.0,0.0,1.0,0.0
analcatdata_marketing_986,0.6575342465753424,0.0036499500274658,0.0009889602661132,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.7395494710938506,2.0,0.6819070621246419,0.1660782123516465,1.0,0.0001658350117057,0.0,1.0,0.0,0.0,0.0
analcatdata_marketing_986,0.6575342465753424,0.0050544738769531,0.0012364387512207,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.987275240350312,2.0,-1.0,0.3211322425274113,0.0,0.0020053904137565,0.0,0.0,0.0,1.0,0.0
analcatdata_marketing_986,0.6575342465753424,0.0051171779632568,0.0011737346649169,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.7782888936282912,3.0,-2.0,0.4007920189672828,1.0,0.0007781319685934,0.0,1.0,0.0,0.0,0.0
analcatdata_marketing_986,0.6575342465753424,0.0060672760009765,0.0015475749969482,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3908969268047128,2.0,-2.0,0.261300415634333,0.0,0.001392736065382,0.0,0.0,0.0,1.0,0.0
analcatdata_marketing_986,0.6575342465753424,0.0059196949005126,0.0014903545379638,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6314474907095258,3.0,-2.0,0.2984302916189842,1.0,0.0003599989579771,0.0,0.0,0.0,0.0,1.0
analcatdata_marketing_986,0.6438356164383562,0.0118863582611083,0.0051684379577636,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7311897932430663,2.0,-1.0,0.4433233503053932,1.0,0.0002074126129051,0.0,0.0,0.0,1.0,0.0
analcatdata_marketing_986,0.6438356164383562,0.0075414180755615,0.0023894309997558,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2549656426727151,3.0,-1.0,0.8783332195080031,1.0,0.001106885002607,0.0,0.0,0.0,0.0,1.0
badges2_1121,1.0,0.0023195743560791,0.0004210472106933,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4979249085065905,3.0,-2.0,0.0829426556970876,0.0,0.0006978757528244,0.0,0.0,0.0,0.0,1.0
badges2_1121,1.0,0.0019900798797607,0.0003700256347656,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.601223698268992,3.0,-1.0,0.1551797187751729,0.0,0.0040988981715697,0.0,0.0,0.0,0.0,1.0
badges2_1121,1.0,0.0019874572753906,0.0003218650817871,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1587082450419487,2.0,-2.0,-0.2615554929513601,1.0,0.0013014880370765,0.0,0.0,0.0,0.0,1.0
badges2_1121,1.0,0.0011065006256103,0.0001482963562011,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.340774701181576,2.0,-1.0,-0.4929701239301404,1.0,0.0008240080658596,0.0,0.0,0.0,0.0,1.0
badges2_1121,1.0,0.0010809898376464,0.0001676082611083,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.277360185421855,4.0,-1.0,0.0723340966844318,1.0,0.0005820430025078,0.0,0.0,0.0,1.0,0.0
badges2_1121,1.0,0.0015923976898193,0.0002851486206054,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.931274562569563,3.0,-1.0,0.4206461994342982,1.0,0.0020253837911372,0.0,0.0,0.0,0.0,1.0
badges2_1121,1.0,0.0016205310821533,0.0003077983856201,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.038565452995386,3.0,-1.0,-0.0503292793751236,1.0,0.0004233109748638,0.0,0.0,0.0,1.0,0.0
