task_id,predictive_accuracy,classifier__algorithm,classifier__base_estimator__max_depth,classifier__learning_rate,classifier__n_estimators,imputation__strategy
146819.0,0.9166666666666667,SAMME,6,0.20446805461478137,321,most_frequent
146819.0,0.9148148148148149,SAMME,6,0.5413280689371536,249,median
146819.0,0.9148148148148149,SAMME,1,0.05700144782267777,342,most_frequent
146819.0,0.9148148148148149,SAMME.R,8,0.9692244845564265,165,mean
146819.0,0.9148148148148149,SAMME,2,0.330056577074956,357,mean
146819.0,0.9148148148148149,SAMME.R,2,0.019099260720698126,482,median
146819.0,0.9148148148148149,SAMME,1,0.07249861959312459,357,most_frequent
146819.0,0.9148148148148149,SAMME,6,0.2798219599712365,301,most_frequent
146819.0,0.9148148148148149,SAMME,3,0.19112749099774717,270,mean
146819.0,0.9148148148148149,SAMME.R,1,0.016612654183958405,76,median
146819.0,0.9148148148148149,SAMME.R,2,0.035434923962573875,59,median
146819.0,0.9148148148148149,SAMME,6,0.7762705375621579,277,most_frequent
146819.0,0.9148148148148149,SAMME,6,1.1987339565332125,226,mean
146819.0,0.9148148148148149,SAMME,3,1.5092002974748038,76,most_frequent
146819.0,0.9148148148148149,SAMME.R,2,0.15486078508813492,261,mean
146819.0,0.9148148148148149,SAMME,3,1.2196087502970685,421,most_frequent
146819.0,0.9148148148148149,SAMME,6,0.27782276658784993,332,most_frequent
146819.0,0.9148148148148149,SAMME,4,0.39125680062858903,418,median
146819.0,0.9148148148148149,SAMME,1,0.03956117436636999,346,mean
146820.0,0.9857408555486671,SAMME.R,4,0.5580058705649865,399,mean
146820.0,0.9857408555486671,SAMME.R,3,0.9901869839319094,392,mean
146820.0,0.9857408555486671,SAMME.R,9,0.9392239377177327,262,mean
146820.0,0.9857408555486671,SAMME,7,0.22178840681520895,371,median
146820.0,0.9857408555486671,SAMME.R,3,0.6066964335290482,200,median
146820.0,0.9857408555486671,SAMME.R,6,1.0489612601865999,357,most_frequent
146820.0,0.9855342012812565,SAMME,8,1.4701742935172604,240,median
146820.0,0.9855342012812565,SAMME,7,0.02051899844986098,367,mean
146820.0,0.9855342012812565,SAMME,7,0.07998027361463055,483,most_frequent
146820.0,0.9855342012812565,SAMME,5,0.3641674344450521,261,most_frequent
146820.0,0.9855342012812565,SAMME.R,9,0.6095526773996821,282,mean
146820.0,0.9855342012812565,SAMME,6,0.4059276196490306,351,median
146820.0,0.9855342012812565,SAMME.R,5,1.1425063437059815,256,mean
146820.0,0.9855342012812565,SAMME.R,9,0.6483446449950301,299,mean
146820.0,0.9855342012812565,SAMME,7,0.27828749991623386,492,most_frequent
146820.0,0.9855342012812565,SAMME.R,8,0.6791445048631664,203,most_frequent
146820.0,0.985327547013846,SAMME.R,6,0.05343008723400905,239,median
146820.0,0.985327547013846,SAMME.R,9,1.4666897918276431,366,mean
146820.0,0.985327547013846,SAMME,7,1.801431598977432,466,mean
146820.0,0.985327547013846,SAMME.R,4,1.779969967678543,407,most_frequent
146821.0,0.9872685185185185,SAMME.R,10,0.570775223658568,262,most_frequent
146821.0,0.9872685185185185,SAMME.R,9,0.7178383599264989,64,median
146821.0,0.9872685185185185,SAMME,5,0.7619683984100188,172,most_frequent
146821.0,0.9872685185185185,SAMME,5,0.461581447668108,303,most_frequent
146821.0,0.9872685185185185,SAMME,6,1.302172259078056,185,mean
146821.0,0.9866898148148148,SAMME.R,7,0.9099617959779007,318,mean
146821.0,0.9866898148148148,SAMME,9,0.81417908900851,462,most_frequent
146821.0,0.9866898148148148,SAMME,5,0.44690754105161856,463,mean
146821.0,0.9866898148148148,SAMME.R,8,0.6589822556304338,114,most_frequent
146821.0,0.9866898148148148,SAMME,6,0.30437656049936884,382,median
146821.0,0.9866898148148148,SAMME,6,0.27266531802969207,495,mean
146821.0,0.9866898148148148,SAMME.R,7,0.5364526206507496,195,most_frequent
146821.0,0.9861111111111112,SAMME,6,0.4121305251584946,359,mean
146821.0,0.9861111111111112,SAMME,10,0.7625721901969289,267,median
146821.0,0.9855324074074074,SAMME,8,0.6926186305590535,457,most_frequent
146821.0,0.9855324074074074,SAMME.R,7,0.5800451483586754,59,most_frequent
146821.0,0.9855324074074074,SAMME,7,1.1794051177270453,382,most_frequent
146821.0,0.9855324074074074,SAMME,7,1.0027049711478733,126,mean
146821.0,0.9849537037037037,SAMME,5,0.6384394145474251,163,median
146821.0,0.9849537037037037,SAMME,8,1.5991169776019547,406,most_frequent
146824.0,0.9795,SAMME,9,0.2728365297566189,401,most_frequent
146824.0,0.9795,SAMME,10,0.5993553421299525,429,median
146824.0,0.9795,SAMME,9,0.7204319313672921,416,median
146824.0,0.9795,SAMME,7,1.375566414545144,476,mean
146824.0,0.9795,SAMME,7,0.22491088526071054,202,mean
146824.0,0.9790000000000001,SAMME,10,0.7472103713547141,407,median
146824.0,0.9790000000000001,SAMME,8,0.4358754609629644,381,mean
146824.0,0.9790000000000001,SAMME,8,0.7421753831192512,354,most_frequent
146824.0,0.9790000000000001,SAMME,7,0.552701619314731,340,mean
146824.0,0.9790000000000001,SAMME,6,1.0039621268296237,308,mean
146824.0,0.9790000000000001,SAMME,10,0.6362386816116417,385,mean
146824.0,0.9790000000000001,SAMME,6,0.2585219686524683,210,most_frequent
146824.0,0.9784999999999999,SAMME,7,0.21377065224713,467,mean
146824.0,0.9784999999999999,SAMME,10,1.3245164910968137,348,most_frequent
146824.0,0.9784999999999999,SAMME,8,0.8652536420285686,305,most_frequent
146824.0,0.978,SAMME,6,0.6007321243564928,69,most_frequent
146824.0,0.978,SAMME,8,0.28280740646137564,349,median
146824.0,0.978,SAMME,10,0.5782258987136125,215,most_frequent
146824.0,0.978,SAMME,5,0.548071886202242,380,median
146824.0,0.978,SAMME,9,1.5159777184531795,176,most_frequent
167125.0,0.9759072888075633,SAMME,10,0.14195595185915003,339,most_frequent
167125.0,0.9759072888075633,SAMME,9,0.05558043296089324,275,mean
167125.0,0.9759072888075633,SAMME,7,0.9150526482493987,390,median
167125.0,0.9756023177798109,SAMME,6,0.27086826787043217,455,median
167125.0,0.9756023177798109,SAMME,6,0.3015227906101995,311,mean
167125.0,0.9756023177798109,SAMME,8,0.08373795501275018,191,most_frequent
167125.0,0.9752973467520586,SAMME.R,1,0.39757041166475743,351,most_frequent
167125.0,0.9752973467520586,SAMME,8,0.7776350706977296,149,most_frequent
167125.0,0.9752973467520586,SAMME,9,0.6163086219704393,459,median
167125.0,0.9752973467520586,SAMME,10,0.16304615790705085,259,mean
167125.0,0.9749923757243062,SAMME,4,1.1833194523991217,446,median
167125.0,0.9743824336688014,SAMME,6,0.5229329081491368,359,most_frequent
167125.0,0.9740774626410491,SAMME.R,2,0.08941484778103331,407,mean
167125.0,0.9740774626410491,SAMME.R,3,1.660374251266664,475,median
167125.0,0.9740774626410491,SAMME,5,0.6586436388998942,487,most_frequent
167125.0,0.9740774626410491,SAMME,6,0.08250503669051357,327,mean
167125.0,0.9740774626410491,SAMME,7,0.04627873722720734,473,mean
167125.0,0.9737724916132967,SAMME,4,0.1242401579505568,406,most_frequent
167125.0,0.9737724916132967,SAMME,8,0.02042126029893263,399,mean
167125.0,0.9737724916132967,SAMME,8,1.1386222605163525,253,median
