Dataset,Fold,Fold Accuracy,Training Time,Testing Time,Imputer Strategy_none,Imputer Strategy_simpleimputer,Categorical Strategy_none,Categorical Strategy_onehot,Categorical Strategy_ordinalencoder,Feature Selection_extra_tree,Feature Selection_fastica,Feature Selection_feature_agglomeration,Feature Selection_generic_univariate,Feature Selection_kernel_pca,Feature Selection_linear_svc,Feature Selection_none,Feature Selection_nystroem,Feature Selection_pca,Feature Selection_polynomial_features,Feature Selection_random_trees_embedding,Feature Selection_rbf_sampler,Feature Selection_select_percentile,Feature Selection_truncated_svd,Scaler_minmax,Scaler_none,Scaler_normalizer,Scaler_power,Scaler_quantile,Scaler_robust,Scaler_standard,n_estimators,learning_rate,base_estimator__max_depth,random_state
badges2_1121,3,1.0,0.0023858547210693,0.0002367496490478,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,52,0.104250209922193,4,0
badges2_1121,4,1.0,0.0023033618927001,0.0002260208129882,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,37,0.5176767829459622,1,0
badges2_1121,4,1.0,0.0022273063659667,0.0002229213714599,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11,7.118494222025149,1,0
badges2_1121,0,1.0,0.0023195743560791,0.0002274513244628,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,52,0.2866510647037816,1,0
badges2_1121,1,1.0,0.002197265625,0.0002567768096923,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,23,1.8566386104176704,1,0
badges2_1121,1,1.0,0.136552095413208,0.0100090503692626,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,62,0.2780684662191802,1,0
badges2_1121,2,1.0,0.1351103782653808,0.0096950531005859,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,27,0.4398858370935176,2,0
badges2_1121,4,1.0,0.1386463642120361,0.0099453926086425,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,89,4.9668858515879215,2,0
badges2_1121,3,1.0,0.1660676002502441,0.0064325332641601,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,30,2.8689493731103326,1,0
badges2_1121,2,1.0,0.1067574024200439,0.0066640377044677,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,42,0.1551667109802073,1,0
badges2_1121,3,1.0,0.0029351711273193,0.0003106594085693,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,70,0.7201186223528773,2,0
badges2_1121,3,1.0,0.0028614997863769,0.0009481906890869,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19,0.1143772175541804,3,0
sensory_826,1,0.8,0.1081995964050293,0.0063381195068359,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,56,0.915757097273874,2,0
sensory_826,1,0.8,0.1084294319152832,0.0062198638916015,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,83,2.1128468748375533,2,0
sensory_826,1,0.8,0.1090497970581054,0.0062150955200195,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,10,0.1725858743889758,1,0
sensory_826,1,0.8,0.1029493808746337,0.0061521530151367,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,55,0.3782421102279878,2,0
sensory_826,1,0.8,0.1022243499755859,0.0058705806732177,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,56,0.6247025101403559,3,0
sensory_826,1,0.8,0.1115789413452148,0.0065212249755859,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,70,6.903384280837158,1,0
sensory_826,0,0.7586206896551724,0.1048130989074707,0.0060722827911376,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,19,9.694156595152585,1,0
sensory_826,0,0.7586206896551724,0.1082386970520019,0.0064494609832763,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,17,0.1229766329288813,1,0
sensory_826,0,0.7586206896551724,0.1060643196105957,0.0062263011932373,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,63,3.326716919447933,2,0
sensory_826,0,0.7586206896551724,0.1021881103515625,0.0062730312347412,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,57,0.553921385915432,3,0
sensory_826,0,0.7586206896551724,0.1037361621856689,0.0061795711517333,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,56,0.6094195364019445,1,0
sensory_826,0,0.7586206896551724,0.1144511699676513,0.0068027973175048,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,59,3.2250016910325168,1,0
sensory_826,0,0.75,0.0973050594329834,0.0072314739227294,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,33,6.868357058127455,1,0
sensory_826,0,0.75,0.1000001430511474,0.0064892768859863,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,56,7.977323222492333,2,0
sensory_826,0,0.75,0.0944478511810302,0.0064961910247802,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,57,1.426412618451202,2,0
sensory_826,0,0.75,0.0963804721832275,0.0063493251800537,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,32,0.5178957160288951,2,0
sensory_826,0,0.75,0.0978224277496337,0.0064408779144287,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,97,3.7592237146064855,1,0
sensory_826,0,0.75,0.0954923629760742,0.0064337253570556,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,62,0.3176894307904972,1,0
sensory_826,3,0.7478260869565218,0.1021382808685302,0.0065569877624511,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,20,1.3432228083999909,2,0
sensory_826,3,0.7478260869565218,0.099546194076538,0.0062198638916015,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,66,0.5213830677267847,1,0
balance-scale_11,4,0.984,0.096501350402832,0.0059816837310791,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,26,2.057131940556865,4,0
balance-scale_11,4,0.984,0.0974102020263671,0.0063424110412597,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,70,0.3025504657218929,2,0
balance-scale_11,4,0.984,0.0945124626159668,0.0062859058380126,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,79,0.2416494947685318,1,0
balance-scale_11,4,0.984,0.0961441993713378,0.00630784034729,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,29,6.862433885188397,1,0
balance-scale_11,4,0.984,0.0973236560821533,0.0063719749450683,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,74,0.1598112564206219,1,0
balance-scale_11,4,0.984,0.0923559665679931,0.0060114860534667,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,60,1.0278170446582957,1,0
balance-scale_11,2,0.968,0.095219612121582,0.0061919689178466,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,71,0.2765066406750207,3,0
balance-scale_11,2,0.968,0.0917971134185791,0.0059902667999267,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,97,0.1196354607860274,1,0
balance-scale_11,2,0.968,0.0971662998199462,0.0063076019287109,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,44,0.1180422928363688,1,0
balance-scale_11,2,0.968,0.0945343971252441,0.0066916942596435,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,31,0.2241008708585423,4,0
balance-scale_11,2,0.968,0.0923910140991211,0.0060975551605224,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,28,5.414279967794652,1,0
balance-scale_11,2,0.968,0.0973198413848877,0.0063779354095458,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,30,0.3672463498735546,2,0
balance-scale_11,4,0.952,0.0728940963745117,0.0059843063354492,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,48,7.960096654743416,1,0
balance-scale_11,4,0.952,0.3547158241271972,0.0063216686248779,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,59,1.4562789969259986,2,0
balance-scale_11,0,0.952,0.0931367874145507,0.0060830116271972,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,57,0.7468413916580421,1,0
balance-scale_11,4,0.952,0.0727467536926269,0.0059797763824462,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,71,1.4460312193522629,1,0
balance-scale_11,4,0.952,0.0746898651123046,0.0059573650360107,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,50,1.0799328959197754,4,0
balance-scale_11,4,0.952,0.3714649677276611,0.0065114498138427,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,86,3.2927026069602325,3,0
balance-scale_11,4,0.952,0.0755963325500488,0.0061817169189453,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,43,0.3672756465546762,1,0
balance-scale_11,4,0.952,0.0744426250457763,0.0061917304992675,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,118,0.508277380687878,1,0
breastTumor_844,3,0.7368421052631579,0.0743992328643798,0.0060808658599853,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,66,6.140286071319987,2,0
breastTumor_844,1,0.7368421052631579,0.1885187625885009,0.0063972473144531,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,29,7.814712880822506,1,0
breastTumor_844,4,0.7368421052631579,0.0698943138122558,0.0062170028686523,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,23,6.097003649417539,2,0
breastTumor_844,4,0.7368421052631579,0.0738093852996826,0.0063858032226562,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,62,0.6900745134947368,1,0
breastTumor_844,4,0.7368421052631579,0.0695295333862304,0.006195068359375,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,44,3.6368970366126674,2,0
breastTumor_844,4,0.7368421052631579,0.0725195407867431,0.0060460567474365,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,68,0.8967501677771832,3,0
breastTumor_844,4,0.7368421052631579,0.0746581554412841,0.0060789585113525,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,62,0.9887345364173622,2,0
breastTumor_844,4,0.7368421052631579,0.0696721076965332,0.0062005519866943,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,48,0.2566611986222391,1,0
breastTumor_844,4,0.7368421052631579,0.0777976512908935,0.0081894397735595,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,29,1.5214602364994372,3,0
breastTumor_844,3,0.7368421052631579,0.0693089962005615,0.006209373474121,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12,0.2356523611056361,3,0
breastTumor_844,4,0.7368421052631579,0.0698945522308349,0.0069887638092041,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,39,0.4603937275580627,5,0
breastTumor_844,4,0.7368421052631579,0.069366455078125,0.0062606334686279,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,71,5.1293271955948345,1,0
breastTumor_844,4,0.7368421052631579,0.0713720321655273,0.0062317848205566,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,55,0.2595085185385428,1,0
breastTumor_844,4,0.7368421052631579,0.0701591968536377,0.0063271522521972,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,0.1387767045530682,1,0
breastTumor_844,4,0.7368421052631579,0.0701568126678466,0.0062828063964843,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,54,0.1374090019606841,2,0
breastTumor_844,4,0.7192982456140351,0.0727672576904296,0.0065460205078125,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,60,7.613231590540107,1,0
breastTumor_844,4,0.7192982456140351,0.0698051452636718,0.0062062740325927,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,28,1.0323830746773568,4,0
breastTumor_844,4,0.7192982456140351,0.0689356327056884,0.0063011646270751,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,54,0.6589070337842801,1,0
breastTumor_844,4,0.7192982456140351,0.0699410438537597,0.0060961246490478,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,51,4.185594600074124,1,0
breastTumor_844,4,0.7192982456140351,0.0714001655578613,0.006345510482788,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,4.695175775803996,1,0
arsenic-male-lung_951,4,1.0,0.1065399646759033,0.0067214965820312,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,59,0.4617235926563485,1,0
arsenic-male-lung_951,0,1.0,0.0036075115203857,0.0011961460113525,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,64,2.43913655492893,2,0
arsenic-male-lung_951,1,1.0,0.0031325817108154,0.001439094543457,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,77,3.48534386131592,1,0
arsenic-male-lung_951,2,1.0,0.0035595893859863,0.0010797977447509,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,76,2.038456150543768,1,0
arsenic-male-lung_951,3,1.0,0.0036969184875488,0.001178503036499,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,0.2009972657635519,1,0
arsenic-male-lung_951,4,1.0,0.0031182765960693,0.0010371208190917,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,27,5.646328831479052,1,0
arsenic-male-lung_951,0,1.0,0.0023984909057617,0.0002367496490478,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,63,1.197261743228934,3,0
arsenic-male-lung_951,1,1.0,0.0025165081024169,0.0002391338348388,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,63,0.3672356654901891,2,0
arsenic-male-lung_951,2,1.0,0.0023801326751708,0.0002386569976806,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,63,0.7086901080283166,1,0
arsenic-male-lung_951,1,1.0,0.1008746623992919,0.0068073272705078,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,146,0.1188891387018695,1,0
arsenic-male-lung_951,4,1.0,0.0024890899658203,0.0002369880676269,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,64,0.1801912103432702,1,0
arsenic-male-lung_951,0,1.0,0.0025436878204345,0.0002467632293701,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,78,3.3969839977327685,2,0
arsenic-male-lung_951,1,1.0,0.0025155544281005,0.0002405643463134,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,74,0.1000053581463969,1,0
arsenic-male-lung_951,2,1.0,0.0024917125701904,0.0002365112304687,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,66,0.6809757661381953,2,0
arsenic-male-lung_951,4,1.0,0.0022687911987304,0.0002362728118896,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,42,1.1092268208435538,1,0
arsenic-male-lung_951,4,1.0,0.00244140625,0.0002417564392089,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,69,0.1286082533372431,1,0
arsenic-male-lung_951,0,1.0,0.0023541450500488,0.0002393722534179,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,31,8.833978255911992,1,0
arsenic-male-lung_951,1,1.0,0.003136396408081,0.0003552436828613,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,44,0.2833026666925858,2,0
arsenic-male-lung_951,2,1.0,0.002415657043457,0.000239610671997,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,38,0.405879801468701,1,0
arsenic-male-lung_951,3,1.0,0.0024516582489013,0.0002422332763671,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,52,0.4054011949836781,1,0
rmftsa_ladata_717,3,0.9504950495049505,0.1515653133392334,0.0110082626342773,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,108,0.2889570695262056,1,0
rmftsa_ladata_717,3,0.9504950495049505,0.1559863090515136,0.0112144947052001,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,10,0.1006810286782175,1,0
rmftsa_ladata_717,3,0.9504950495049505,0.1535413265228271,0.0110836029052734,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,67,2.8753425300674267,1,0
rmftsa_ladata_717,3,0.9504950495049505,0.1569256782531738,0.0113880634307861,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,10,8.584025510054785,1,0
rmftsa_ladata_717,3,0.9504950495049505,0.1562225818634033,0.0113387107849121,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,38,0.280922785850534,1,0
rmftsa_ladata_717,3,0.9504950495049505,0.159635305404663,0.0115365982055664,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,77,2.118821560836217,2,0
rmftsa_ladata_717,2,0.9411764705882352,0.0736348628997802,0.0078988075256347,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,52,3.046440174346224,1,0
rmftsa_ladata_717,2,0.9411764705882352,0.0722723007202148,0.0077486038208007,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,4.975660710032426,1,0
rmftsa_ladata_717,2,0.9411764705882352,0.0725886821746826,0.0075984001159667,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,32,0.7002585078532231,4,0
rmftsa_ladata_717,2,0.9411764705882352,0.0725414752960205,0.0076973438262939,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,67,0.4035169769529591,1,0
rmftsa_ladata_717,2,0.9411764705882352,0.086698293685913,0.0077872276306152,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,32,0.4472911115212554,1,0
rmftsa_ladata_717,2,0.9411764705882352,0.0727784633636474,0.0078647136688232,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,55,2.662212180816235,2,0
rmftsa_ladata_717,2,0.9411764705882352,0.0729963779449462,0.0078473091125488,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,51,4.3008959208586885,1,0
rmftsa_ladata_717,2,0.9411764705882352,0.0718264579772949,0.007725715637207,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,34,0.2307958181786529,1,0
rmftsa_ladata_717,2,0.9411764705882352,0.0735223293304443,0.0079102516174316,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,104,0.5519274781685863,1,0
rmftsa_ladata_717,2,0.9411764705882352,0.0733022689819336,0.0078682899475097,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,66,6.366201689275722,1,0
rmftsa_ladata_717,2,0.9411764705882352,0.0756659507751464,0.0078146457672119,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,10,4.105698361889966,3,0
rmftsa_ladata_717,2,0.9411764705882352,0.073270559310913,0.0078327655792236,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,55,9.326459432845088,2,0
rmftsa_ladata_717,2,0.9411764705882352,0.073021650314331,0.0078299045562744,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,33,3.2247534745544493,2,0
rmftsa_ladata_717,2,0.9411764705882352,0.074998140335083,0.0078155994415283,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,71,0.61149146835541,1,0
analcatdata_lawsuit_450,1,1.0,0.0689704418182373,0.006108283996582,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,30,1.5180136193464058,1,0
analcatdata_lawsuit_450,4,1.0,0.0621199607849121,0.0067558288574218,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,47,2.0990776693494024,1,0
analcatdata_lawsuit_450,1,1.0,0.0647704601287841,0.0056891441345214,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,63,0.1435197379181639,1,0
analcatdata_lawsuit_450,4,1.0,0.0662393569946289,0.0059733390808105,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,72,1.2274220424109807,2,0
analcatdata_lawsuit_450,3,1.0,0.0626778602600097,0.006589651107788,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20,2.622054153372542,2,0
analcatdata_lawsuit_450,4,1.0,0.0641176700592041,0.0058460235595703,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,42,0.2160939499635878,1,0
analcatdata_lawsuit_450,1,1.0,0.1686387062072754,0.0059409141540527,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,38,3.641358470954979,1,0
analcatdata_lawsuit_450,2,1.0,0.0721628665924072,0.0061423778533935,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,34,1.4707727033465436,1,0
analcatdata_lawsuit_450,3,1.0,0.071171760559082,0.0061335563659667,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,94,8.024972842906507,1,0
analcatdata_lawsuit_450,4,1.0,0.0691962242126464,0.0059382915496826,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,60,0.1215750890685177,2,0
analcatdata_lawsuit_450,4,1.0,0.1151115894317627,0.0089883804321289,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,18,0.339353454964417,1,0
analcatdata_lawsuit_450,1,1.0,0.0677316188812255,0.0058114528656005,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,73,1.5962751712386356,1,0
analcatdata_lawsuit_450,1,1.0,0.0619065761566162,0.0055458545684814,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,103,0.3918499759165925,2,0
analcatdata_lawsuit_450,1,1.0,0.16322922706604,0.0056443214416503,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,76,2.684406786800887,1,0
analcatdata_lawsuit_450,1,1.0,0.0618605613708496,0.0055088996887207,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,3.296177306616184,2,0
analcatdata_lawsuit_450,3,1.0,0.0674474239349365,0.0058910846710205,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,38,0.1603363261203682,5,0
analcatdata_lawsuit_450,4,1.0,0.0636985301971435,0.0057711601257324,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,82,1.0658815097744532,1,0
analcatdata_lawsuit_450,4,1.0,0.0651581287384033,0.0056531429290771,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,32,1.0417922232168952,2,0
analcatdata_lawsuit_450,4,1.0,0.1758019924163818,0.0063412189483642,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,61,0.5477237090515646,1,0
analcatdata_lawsuit_450,2,1.0,0.1951186656951904,0.0062537193298339,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,69,7.342597551547943,1,0
arsenic-male-bladder_947,2,1.0,0.2959246635437011,0.0063645839691162,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,27,4.518690954231535,2,0
