Dataset,Fold,Fold Accuracy,Training Time,Testing Time,Imputer Strategy_none,Imputer Strategy_simpleimputer,Categorical Strategy_none,Categorical Strategy_onehot,Categorical Strategy_ordinalencoder,Feature Selection_extra_tree,Feature Selection_fastica,Feature Selection_feature_agglomeration,Feature Selection_generic_univariate,Feature Selection_kernel_pca,Feature Selection_linear_svc,Feature Selection_none,Feature Selection_nystroem,Feature Selection_pca,Feature Selection_polynomial_features,Feature Selection_random_trees_embedding,Feature Selection_rbf_sampler,Feature Selection_select_percentile,Feature Selection_truncated_svd,Scaler_minmax,Scaler_none,Scaler_normalizer,Scaler_power,Scaler_quantile,Scaler_robust,Scaler_standard,alpha,binarize,fit_prior
fri_c0_500_50_888,1,0.81,0.0017507076263427,0.0003242492675781,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.319762570124897,0.0,True
fri_c0_500_50_888,2,0.81,0.001511812210083,0.0002925395965576,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2.907717364920809,0.1737116477208488,True
fri_c2_500_50_920,4,0.87,0.0014894008636474,0.0002949237823486,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.2135344829634206,0.0,False
fri_c2_500_50_920,4,0.87,0.0015511512756347,0.00030517578125,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5043265933722306,0.0,True
fri_c2_500_50_920,4,0.87,0.0023136138916015,0.0004916191101074,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.3386355244050955,0.0,True
fri_c2_500_50_920,4,0.87,0.0014283657073974,0.0002508163452148,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.5008681182674114,0.1273755044353621,True
fri_c2_500_50_920,4,0.87,0.0015029907226562,0.0002758502960205,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.6100456192930404,0.4794198731378521,False
fri_c2_500_50_920,4,0.87,0.0015265941619873,0.0003018379211425,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.544119590180642,0.0,True
fri_c2_500_50_920,4,0.87,0.0014612674713134,0.0002527236938476,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.2898126891903856,0.3174982565256666,False
fri_c2_500_50_920,4,0.87,0.0014169216156005,0.000260591506958,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.1584396061305595,0.007784186951121,True
fri_c2_500_50_920,4,0.87,0.0013864040374755,0.000253677368164,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.074134726467664,0.0,True
fri_c2_500_50_920,4,0.87,0.0014190673828125,0.0002601146697998,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5492590877977358,0.4304234931787778,False
fri_c2_500_50_920,4,0.87,0.0013825893402099,0.0002908706665039,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.9818387606979235,0.3899658687466815,True
fri_c2_500_50_920,4,0.87,0.001387596130371,0.0002565383911132,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.823444162095816,0.2858004651879744,True
fri_c2_500_50_920,4,0.87,0.0015120506286621,0.0003027915954589,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.2626164003534695,0.0,True
fri_c2_500_50_920,4,0.87,0.0015325546264648,0.0002765655517578,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.87962963100613,0.0450084157239405,True
fri_c2_500_50_920,4,0.87,0.0015132427215576,0.0002763271331787,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.7078451990582917,0.0,False
fri_c2_500_50_920,4,0.87,0.0015041828155517,0.0002763271331787,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.7201953011069846,0.0,True
fri_c2_500_50_920,4,0.87,0.0014839172363281,0.0002887248992919,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.2315636396998849,0.0,True
fri_c2_500_50_920,4,0.87,0.0017154216766357,0.0003049373626708,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.666583600287295,0.3316400401693309,True
fri_c2_500_50_920,4,0.86,0.001481294631958,0.0002739429473876,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.23695310953434,0.3960283653249931,True
fri_c2_500_50_920,4,0.86,0.0019001960754394,0.0003256797790527,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.2606448363208654,0.0,True
blood-transfusion-service-center_1464,3,0.8590604026845637,0.0032680034637451,0.0003631114959716,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.4736107478418089,0.0,False
blood-transfusion-service-center_1464,3,0.8590604026845637,0.0012319087982177,0.0003159046173095,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4.162445077875697,0.3617738397893546,False
blood-transfusion-service-center_1464,3,0.8590604026845637,0.0012099742889404,0.0002908706665039,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2.462381425203426,0.0,True
blood-transfusion-service-center_1464,3,0.8590604026845637,0.0012505054473876,0.0002994537353515,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3.400702067402437,0.1218819638903935,True
blood-transfusion-service-center_1464,3,0.8590604026845637,0.0013389587402343,0.0003037452697753,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.7627851058635751,0.0,False
blood-transfusion-service-center_1464,3,0.8590604026845637,0.00160813331604,0.0003595352172851,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.7098953846433407,0.0,True
blood-transfusion-service-center_1464,3,0.8590604026845637,0.0017375946044921,0.0004181861877441,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.5929081849693791,0.4859603021153498,True
blood-transfusion-service-center_1464,3,0.8590604026845637,0.00154709815979,0.0004622936248779,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.2645610063360925,0.0,False
blood-transfusion-service-center_1464,3,0.8590604026845637,0.0030610561370849,0.0003588199615478,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.8422733498409596,0.0,True
blood-transfusion-service-center_1464,3,0.8590604026845637,0.0013864040374755,0.0003135204315185,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,8.954221869114965,0.0,True
blood-transfusion-service-center_1464,3,0.8590604026845637,0.0020627975463867,0.0006442070007324,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.4180246989585982,0.4050881233882643,False
blood-transfusion-service-center_1464,3,0.8590604026845637,0.0015051364898681,0.0004413127899169,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.8354860143959113,0.3693401079073551,False
blood-transfusion-service-center_1464,3,0.8523489932885906,0.0012409687042236,0.0003035068511962,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.22844921967657,0.0,True
blood-transfusion-service-center_1464,3,0.8523489932885906,0.001401662826538,0.0003623962402343,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1.2106331569555024,0.0,True
blood-transfusion-service-center_1464,3,0.8523489932885906,0.0014057159423828,0.0003645420074462,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4.86245495835743,0.1271383940611175,True
blood-transfusion-service-center_1464,3,0.8523489932885906,0.0012516975402832,0.0004470348358154,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3.3379929334401317,0.0,False
blood-transfusion-service-center_1464,3,0.8523489932885906,0.0012621879577636,0.0003411769866943,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1307959834707552,0.172084390606063,True
blood-transfusion-service-center_1464,3,0.8523489932885906,0.0012698173522949,0.0003275871276855,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9.927558795851349,0.0,True
blood-transfusion-service-center_1464,3,0.8523489932885906,0.0012989044189453,0.0002965927124023,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.197458433627968,0.0,False
blood-transfusion-service-center_1464,3,0.8523489932885906,0.0012962818145751,0.0002977848052978,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.343264003106016,0.1863722327726433,True
abalone_183,1,0.2882775119617224,0.0080244541168212,0.0028643608093261,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.006297925942468,0.0,True
abalone_183,1,0.2882775119617224,0.0079140663146972,0.0029065608978271,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,5.1590561670062565,0.3575876757624016,True
abalone_183,1,0.2811004784688995,0.0081703662872314,0.0026149749755859,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.1677899520189169,0.0,True
abalone_183,1,0.2811004784688995,0.0075767040252685,0.0026392936706542,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.4959931414194131,0.0,True
abalone_183,1,0.2787081339712918,0.0073604583740234,0.0023586750030517,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,5.660331768663802,0.4985602484850686,False
abalone_183,1,0.2787081339712918,0.0072576999664306,0.0025157928466796,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.2531106519914115,0.0,False
abalone_183,1,0.2787081339712918,0.007120132446289,0.002497911453247,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.1433785543401882,0.2029656635446435,True
abalone_183,1,0.2787081339712918,0.0069665908813476,0.0026948451995849,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3.769101907483662,0.0,True
abalone_183,1,0.2787081339712918,0.0106034278869628,0.003476858139038,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4.68783493610806,0.1098687349855377,True
abalone_183,1,0.2787081339712918,0.0074265003204345,0.0024595260620117,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.2114971095327346,0.2261060683694185,True
abalone_183,1,0.2787081339712918,0.0070347785949707,0.0024974346160888,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5.113190408279229,0.0,True
abalone_183,1,0.2787081339712918,0.0071992874145507,0.0025007724761962,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2.3633910752607497,0.3288971119758778,False
abalone_183,1,0.2691387559808612,0.0024135112762451,0.000664472579956,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.096895781954303,0.1034175784722832,True
abalone_183,1,0.2691387559808612,0.0028939247131347,0.0006916522979736,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.576151411527968,0.0,True
abalone_183,2,0.2646706586826347,0.0073614120483398,0.0023543834686279,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.6894432097520313,0.0576423933431585,True
abalone_183,2,0.2646706586826347,0.0075147151947021,0.002800703048706,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.2443362546566736,0.0767608474359242,True
abalone_183,2,0.2646706586826347,0.0068941116333007,0.0022974014282226,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.3712832467765885,0.0,True
abalone_183,2,0.2646706586826347,0.007051944732666,0.0023615360260009,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1.0240662103626028,0.0,True
abalone_183,2,0.2646706586826347,0.0070805549621582,0.002587080001831,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1.1552117174441638,0.0,True
abalone_183,2,0.2646706586826347,0.0072424411773681,0.0023956298828125,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4.0847139906692,0.0,False
fri_c1_1000_50_837,2,0.78,0.0022852420806884,0.0003492832183837,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.825651871081464,0.2611105884852579,True
fri_c1_1000_50_837,2,0.78,0.0023303031921386,0.0004165172576904,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.4545649367611515,0.0,True
fri_c1_1000_50_837,2,0.78,0.00252366065979,0.0004043579101562,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.6439378967672846,0.4403161532392643,True
fri_c1_1000_50_837,2,0.78,0.0020780563354492,0.0003280639648437,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.241850459350239,0.0,False
fri_c1_1000_50_837,2,0.78,0.0020613670349121,0.0003290176391601,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1259299567450634,0.0,True
fri_c1_1000_50_837,2,0.78,0.0020551681518554,0.0003244876861572,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.588144725929641,0.2869568104790414,True
fri_c1_1000_50_837,2,0.78,0.0022332668304443,0.0003523826599121,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1416149122311898,0.0460245933207502,True
fri_c1_1000_50_837,2,0.78,0.0021014213562011,0.0003385543823242,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.3114417704078758,0.0470281464244477,False
fri_c1_1000_50_837,2,0.78,0.0021712779998779,0.0003373622894287,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.458317083830629,0.0,True
fri_c1_1000_50_837,2,0.78,0.0021247863769531,0.0004968643188476,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6590158732349828,0.0,True
fri_c1_1000_50_837,2,0.78,0.0020952224731445,0.0003259181976318,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.657543994589247,0.0,True
fri_c1_1000_50_837,2,0.78,0.0020949840545654,0.0003285408020019,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3944205999178932,0.4993351228311153,True
fri_c1_1000_50_837,2,0.775,0.0023016929626464,0.0003793239593505,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.1056191561480048,0.0,True
fri_c1_1000_50_837,2,0.775,0.0022428035736083,0.0003702640533447,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.399311006488199,0.3844965347938635,True
fri_c1_1000_50_837,2,0.775,0.0021083354949951,0.0003530979156494,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.432682969393383,0.1762337350404774,False
fri_c1_1000_50_837,2,0.775,0.002061128616333,0.0003540515899658,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.5647766731037144,0.0,False
fri_c1_1000_50_837,2,0.775,0.0022141933441162,0.0003540515899658,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.1742092885170894,0.0435343783741236,True
fri_c1_1000_50_837,2,0.775,0.0020868778228759,0.0003290176391601,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.664952043022332,0.3405358799491937,True
fri_c1_1000_50_837,2,0.77,0.0022592544555664,0.0003273487091064,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.682979185016543,0.3833682980309119,True
fri_c1_1000_50_837,2,0.77,0.0021135807037353,0.000328779220581,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.3403675349043032,0.0,True
arsenic-female-bladder_949,2,0.9017857142857144,0.0022833347320556,0.0010712146759033,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.8400032116551724,0.0,False
arsenic-female-bladder_949,2,0.9017857142857144,0.0032932758331298,0.0008931159973144,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.253972552245474,0.0,False
arsenic-female-bladder_949,2,0.9017857142857144,0.0015325546264648,0.0002772808074951,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7.9108821315534845,0.0,True
arsenic-female-bladder_949,2,0.9017857142857144,0.0026485919952392,0.0003457069396972,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9.936527488837957,0.0982377598518965,True
arsenic-female-bladder_949,2,0.9017857142857144,0.0014848709106445,0.0002837181091308,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.2956749266079713,0.354820052992188,True
arsenic-female-bladder_949,2,0.9017857142857144,0.0021471977233886,0.0004169940948486,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.844197449847917,0.0,False
arsenic-female-bladder_949,2,0.9017857142857144,0.0014655590057373,0.0002691745758056,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.570245838329154,0.240035944984177,False
arsenic-female-bladder_949,2,0.9017857142857144,0.0016803741455078,0.0002925395965576,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.1038045508805515,0.1277004136007399,False
arsenic-female-bladder_949,2,0.9017857142857144,0.0015983581542968,0.0002810955047607,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.1043530254563004,0.0,False
arsenic-female-bladder_949,2,0.9017857142857144,0.001924991607666,0.0003652572631835,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.8339346422601313,0.0,True
arsenic-female-bladder_949,2,0.9017857142857144,0.0014324188232421,0.0002698898315429,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.9476976986617472,0.2093238527759673,False
arsenic-female-bladder_949,2,0.9017857142857144,0.0016334056854248,0.0004158020019531,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.1109530878232184,0.3545651689412404,False
arsenic-female-bladder_949,2,0.9017857142857144,0.0014817714691162,0.0002739429473876,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.365129001801982,0.1858544924014918,True
arsenic-female-bladder_949,2,0.9017857142857144,0.002070665359497,0.0004141330718994,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.3872636881461795,0.0,True
arsenic-female-bladder_949,2,0.9017857142857144,0.00201416015625,0.0004127025604248,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.3176079394314528,0.0,False
arsenic-female-bladder_949,2,0.9017857142857144,0.0023829936981201,0.0009925365447998,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.3997957253845794,0.0,True
arsenic-female-bladder_949,2,0.9017857142857144,0.001594066619873,0.0002872943878173,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.2159079479346003,0.0703860995762267,False
arsenic-female-bladder_949,2,0.9017857142857144,0.0016984939575195,0.000317096710205,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.6521499678389944,0.2564776788404124,False
arsenic-female-bladder_949,2,0.9017857142857144,0.0018415451049804,0.0002925395965576,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2914383702196567,0.0,False
arsenic-female-bladder_949,2,0.9017857142857144,0.0020778179168701,0.0030863285064697,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.1738212133509809,0.3383378205933852,False
PizzaCutter3_1444,0,0.9043062200956936,0.0030910968780517,0.0004653930664062,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.2498371750282203,0.0555089783954831,True
PizzaCutter3_1444,0,0.9043062200956936,0.0023376941680908,0.0003674030303955,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0394699845714974,0.1899690121417249,False
PizzaCutter3_1444,0,0.9043062200956936,0.0031142234802246,0.0004374980926513,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.206422498200678,0.4714018486086462,True
PizzaCutter3_1444,0,0.9043062200956936,0.0023393630981445,0.0003688335418701,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.1976039092767268,0.0,True
PizzaCutter3_1444,0,0.9043062200956936,0.0030493736267089,0.0004494190216064,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.2201445617065727,0.4012240229777892,True
PizzaCutter3_1444,0,0.9043062200956936,0.0022253990173339,0.0003547668457031,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.1662602650449087,0.0,True
PizzaCutter3_1444,0,0.8995215311004785,0.0019392967224121,0.0002663135528564,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.8621936581308205,0.0,True
PizzaCutter3_1444,0,0.8995215311004785,0.0019841194152832,0.0002887248992919,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1385936719620717,0.3514386963311143,False
PizzaCutter3_1444,0,0.8995215311004785,0.0019831657409667,0.0002920627593994,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.571682766242544,0.4062542367378682,True
PizzaCutter3_1444,0,0.8995215311004785,0.0020167827606201,0.000272512435913,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.3379158756382291,0.0063716735451453,True
PizzaCutter3_1444,0,0.8995215311004785,0.0018661022186279,0.0002703666687011,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.1356615278173043,0.0941046382754251,True
PizzaCutter3_1444,0,0.8995215311004785,0.0020356178283691,0.0002963542938232,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0837323032885684,0.2081473345985571,True
PizzaCutter3_1444,0,0.8995215311004785,0.0019643306732177,0.0002682209014892,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.058439431582239,0.3327586684527142,False
PizzaCutter3_1444,0,0.8995215311004785,0.0019338130950927,0.0002779960632324,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1.253621538469687,0.0,True
PizzaCutter3_1444,0,0.8995215311004785,0.0020959377288818,0.0004537105560302,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1.4655375804629354,0.3100693082292276,False
PizzaCutter3_1444,0,0.8995215311004785,0.0031483173370361,0.0004856586456298,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.6357791062961536,0.0,False
PizzaCutter3_1444,0,0.8995215311004785,0.0019621849060058,0.0003702640533447,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.909685330111624,0.0,True
PizzaCutter3_1444,0,0.8995215311004785,0.0019278526306152,0.0003073215484619,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.584031507134823,0.0,False
PizzaCutter3_1444,0,0.8995215311004785,0.0023248195648193,0.0003650188446044,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.3722293214353941,0.0092115852460425,True
PizzaCutter3_1444,0,0.8995215311004785,0.0021724700927734,0.0003032684326171,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,4.879992691146315,0.4450505533946035,True
robot-failures-lp5_1520,3,0.8181818181818182,0.0014715194702148,0.0005626678466796,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.7324748548427172,0.0482037727921516,False
robot-failures-lp5_1520,3,0.8181818181818182,0.0014722347259521,0.0005850791931152,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4.5429116110593695,0.4531775382631392,False
robot-failures-lp5_1520,3,0.8181818181818182,0.0014915466308593,0.0005974769592285,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4.423602925316389,0.0,True
robot-failures-lp5_1520,3,0.8181818181818182,0.0016517639160156,0.0006592273712158,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.2386384247148528,0.2241359788326331,True
