Dataset,Fold,Fold Accuracy,Training Time,Testing Time,Imputer Strategy_none,Imputer Strategy_simpleimputer,Categorical Strategy_none,Categorical Strategy_onehot,Categorical Strategy_ordinalencoder,Feature Selection_extra_tree,Feature Selection_fastica,Feature Selection_feature_agglomeration,Feature Selection_generic_univariate,Feature Selection_kernel_pca,Feature Selection_linear_svc,Feature Selection_none,Feature Selection_nystroem,Feature Selection_pca,Feature Selection_polynomial_features,Feature Selection_random_trees_embedding,Feature Selection_rbf_sampler,Feature Selection_select_percentile,Feature Selection_truncated_svd,Scaler_minmax,Scaler_none,Scaler_normalizer,Scaler_power,Scaler_quantile,Scaler_robust,Scaler_standard,hidden_layer_sizes,activation,solver,alpha,learning_rate,learning_rate_init,max_iter,random_state
analcatdata_marketing_986,4,0.6944444444444444,0.2281653881072998,0.000335693359375,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,"(81, 37)",logistic,sgd,1.4336072830353217e-05,invscaling,0.0097634175628744,313,0
analcatdata_marketing_986,4,0.6944444444444444,0.2135901451110839,0.0002050399780273,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,"(106,)",relu,adam,3.863149819546929e-05,constant,0.0030294934015652,344,0
analcatdata_marketing_986,0,0.684931506849315,0.327233076095581,0.0003280639648437,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,"(115,)",relu,lbfgs,0.0001202046086976,adaptive,0.0020257281687238,50,0
analcatdata_marketing_986,0,0.684931506849315,0.1501178741455078,0.0002002716064453,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,"(102,)",logistic,sgd,1.3296039697255646e-05,invscaling,0.0004300337468315,230,0
analcatdata_marketing_986,0,0.684931506849315,0.1422843933105468,0.0001742839813232,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,"(131,)",identity,adam,6.272162919568448e-05,constant,0.0003117936145618,130,0
analcatdata_marketing_986,0,0.684931506849315,0.3746931552886963,0.0003132820129394,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,"(68, 23, 12)",tanh,lbfgs,2.6315740093527185e-05,adaptive,0.0003615314394823,139,0
analcatdata_marketing_986,0,0.684931506849315,0.1656663417816162,0.0002367496490478,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,"(50, 42)",relu,adam,0.0002012867417867,constant,0.000113273991273,264,0
analcatdata_marketing_986,0,0.684931506849315,0.3552634716033935,0.000284194946289,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,"(41,)",identity,adam,1.5736915285027423e-05,adaptive,0.0002941507353354,50,0
analcatdata_marketing_986,4,0.6805555555555556,0.1688835620880127,0.0002162456512451,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"(97,)",tanh,sgd,0.000374099544228,adaptive,0.000372255265169,216,0
analcatdata_marketing_986,4,0.6805555555555556,0.1710131168365478,0.0001790523529052,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"(105, 40)",relu,adam,0.0001385550503396,constant,0.0001483158098514,353,0
analcatdata_marketing_986,4,0.6805555555555556,0.1683838367462158,0.000206708908081,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"(88,)",tanh,lbfgs,5.57186360053955e-05,invscaling,0.0001054850537582,215,0
analcatdata_marketing_986,4,0.6805555555555556,0.1803565025329589,0.0002064704895019,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"(116, 100, 24)",relu,adam,1.905460940980789e-05,invscaling,0.0010127971474096,309,0
analcatdata_marketing_986,4,0.6805555555555556,0.2706975936889648,0.0001971721649169,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"(92, 29)",identity,sgd,0.0002203932000338,adaptive,0.0002302466606656,212,0
analcatdata_marketing_986,4,0.6805555555555556,0.2321231365203857,0.0001988410949707,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"(92,)",tanh,adam,0.0004760661762025,adaptive,0.000291831221359,115,0
analcatdata_marketing_986,4,0.6805555555555556,0.2098298072814941,0.0001914501190185,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"(36, 10)",logistic,lbfgs,0.0004967470075344,invscaling,0.0091579824041424,393,0
analcatdata_marketing_986,4,0.6805555555555556,0.1749238967895507,0.000187873840332,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"(24,)",identity,lbfgs,1.813166783016888e-05,invscaling,0.0001980676603549,181,0
badges2_1121,0,1.0,0.1398682594299316,0.0002360343933105,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"(129, 78)",tanh,sgd,0.0009131107396631,constant,0.0001258362836559,74,0
badges2_1121,1,1.0,0.1396582126617431,0.0002336502075195,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"(53, 41, 25)",logistic,lbfgs,4.381338812969959e-05,adaptive,0.00446963104614,61,0
badges2_1121,1,1.0,0.5574300289154053,0.0006494522094726,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,"(101,)",relu,adam,3.033994223821933e-05,invscaling,0.0003477872628985,181,0
badges2_1121,2,1.0,0.5534687042236328,0.000648021697998,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,"(114,)",tanh,adam,5.5127306880658285e-05,constant,0.0010216663380455,287,0
badges2_1121,3,1.0,0.5378003120422363,0.0006213188171386,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,"(66,)",tanh,adam,7.128243882573593e-05,invscaling,0.0046458240034821,199,0
badges2_1121,4,1.0,0.5156147480010986,0.0006310939788818,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,"(102,)",identity,lbfgs,0.000148184274286,constant,0.0010315958501633,50,0
badges2_1121,3,1.0,0.355905532836914,0.0003244876861572,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,"(116, 49)",tanh,sgd,0.0001257665133741,constant,0.0061077667560829,208,0
badges2_1121,4,1.0,0.3108863830566406,0.000342845916748,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,"(99,)",relu,adam,2.1669123857008144e-05,adaptive,0.0021258345800709,309,0
badges2_1121,2,1.0,0.1656053066253662,0.0002105236053466,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"(101,)",logistic,lbfgs,3.617786570476944e-05,adaptive,0.0017091831368837,187,0
badges2_1121,3,1.0,0.1689975261688232,0.0002100467681884,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"(104,)",logistic,sgd,0.0003046508665997,invscaling,0.003259657178283,346,0
badges2_1121,3,1.0,0.1507091522216797,0.0011658668518066,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"(92,)",relu,adam,2.681273347092267e-05,invscaling,0.0002739916941714,116,0
badges2_1121,0,1.0,0.1398262977600097,0.000201940536499,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"(55, 53)",tanh,lbfgs,0.0002434410509311,constant,0.0002206379456723,290,0
badges2_1121,1,1.0,0.1402585506439209,0.0002386569976806,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"(120, 65)",identity,adam,0.0003268241461539,constant,0.0047940495640803,248,0
badges2_1121,2,1.0,0.139167308807373,0.0002219676971435,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"(146, 87)",tanh,adam,0.000321126443433,constant,0.0063131523079539,253,0
badges2_1121,3,1.0,0.1396787166595459,0.0002415180206298,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"(108,)",relu,sgd,0.0003027258767551,constant,0.0002094500380633,245,0
badges2_1121,4,1.0,0.1390938758850097,0.0002186298370361,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"(129,)",relu,adam,3.303972257646733e-05,constant,0.0011542166754672,167,0
badges2_1121,2,1.0,0.3912124633789062,0.0007071495056152,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,"(95,)",relu,adam,6.966540444452765e-05,constant,0.0002182251460263,230,0
badges2_1121,3,1.0,0.3757693767547607,0.0006945133209228,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,"(104, 38)",identity,adam,8.668116372976333e-05,adaptive,0.0001150100137788,157,0
badges2_1121,4,1.0,0.3602204322814941,0.0006330013275146,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,"(60,)",identity,sgd,0.0007857044455519,adaptive,0.0010009752733534,227,0
badges2_1121,2,1.0,0.1402039527893066,0.0002522468566894,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"(108, 42, 37)",tanh,lbfgs,4.5521632190355065e-05,invscaling,0.0015950348279763,229,0
sensory_826,4,0.7391304347826086,3.2189202308654785,0.0011098384857177,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"(107,)",identity,sgd,0.0007522099068374,constant,0.0008673791265395,177,0
sensory_826,4,0.7391304347826086,2.8315539360046387,0.0009412765502929,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"(147, 79, 23)",relu,sgd,0.0005584240807961,adaptive,0.0036561848733995,186,0
sensory_826,4,0.7391304347826086,3.0293900966644287,0.0010175704956054,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"(108,)",logistic,adam,0.0003389010414528,constant,0.0002897081120541,57,0
sensory_826,4,0.7391304347826086,2.8679914474487305,0.0009517669677734,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"(109, 42)",logistic,sgd,0.0002369974322734,constant,0.0069318066649324,205,0
sensory_826,4,0.7391304347826086,2.948263168334961,0.0010263919830322,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"(98,)",identity,adam,9.814969451098775e-05,adaptive,0.0013376198176604,259,0
sensory_826,4,0.7391304347826086,2.8175160884857178,0.0009901523590087,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"(112,)",tanh,lbfgs,1.7255856070322015e-05,adaptive,0.0011610473757074,224,0
sensory_826,0,0.7155172413793104,2.577343702316284,0.0010676383972167,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,"(69, 70)",logistic,adam,9.390378653189384e-05,invscaling,0.0008036777149285,214,0
sensory_826,0,0.7155172413793104,3.082033157348633,0.0010638236999511,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"(102,)",identity,sgd,1.116810682408091e-05,constant,0.0002692727970765,56,0
sensory_826,0,0.7155172413793104,2.5841822624206543,0.0010285377502441,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,"(98,)",identity,lbfgs,9.508609516103682e-05,adaptive,0.000368457831768,238,0
sensory_826,0,0.7155172413793104,2.464495897293091,0.0009787082672119,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"(82,)",logistic,sgd,0.0001831813446303,invscaling,0.0012747041069654,77,0
sensory_826,0,0.7155172413793104,2.8249053955078125,0.0010128021240234,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,"(167,)",logistic,sgd,6.378791982922089e-05,adaptive,0.0030465338916397,125,0
sensory_826,0,0.7155172413793104,2.622758388519287,0.0010974407196044,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,"(115,)",relu,lbfgs,1.7837355357368625e-05,invscaling,0.0001912401019322,85,0
sensory_826,0,0.7155172413793104,3.971895217895508,0.0009851455688476,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,"(96,)",logistic,lbfgs,0.000246743308051,adaptive,0.0011097665415326,97,0
sensory_826,0,0.7155172413793104,2.9417786598205566,0.0010876655578613,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,"(98,)",tanh,adam,0.0004832413444518,constant,0.0001149073344262,214,0
sensory_826,0,0.7155172413793104,4.6859893798828125,0.0009934902191162,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,"(112,)",tanh,adam,0.0001918659027652,constant,0.0002325889409841,65,0
sensory_826,0,0.7155172413793104,4.038751602172852,0.0010108947753906,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"(118, 67)",tanh,adam,0.0001443044001602,invscaling,0.0040486337534664,77,0
sensory_826,0,0.7155172413793104,4.858398914337158,0.0010566711425781,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"(113,)",relu,adam,7.030548844162411e-05,constant,0.0003569394114758,358,0
sensory_826,0,0.7155172413793104,5.111492872238159,0.0011072158813476,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"(90,)",relu,lbfgs,0.0002209137871753,constant,0.0003679446949707,387,0
sensory_826,0,0.7155172413793104,2.542144298553467,0.0010082721710205,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"(98, 42)",relu,adam,4.247474305605179e-05,adaptive,0.0011535186906858,299,0
sensory_826,0,0.7155172413793104,2.772845983505249,0.0010640621185302,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"(57, 70, 15)",identity,adam,0.0001443228494152,adaptive,0.0005526513594586,170,0
balance-scale_11,2,1.0,0.2933859825134277,0.000244140625,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,"(140, 35, 13)",relu,sgd,4.643468556394723e-05,constant,0.0048144212473231,314,0
balance-scale_11,3,1.0,0.3036298751831054,0.0002574920654296,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"(110, 77)",relu,sgd,0.0001717611580557,adaptive,0.0008090023839673,253,0
balance-scale_11,3,1.0,0.3022129535675049,0.0002820491790771,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"(57,)",logistic,lbfgs,8.578470460252356e-05,invscaling,0.0051517141810773,50,0
balance-scale_11,3,1.0,0.3122177124023437,0.0002713203430175,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"(111,)",relu,adam,2.869930079881372e-05,invscaling,0.0001041993232861,316,0
balance-scale_11,3,1.0,0.303452730178833,0.0002763271331787,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"(26, 10, 28)",relu,adam,3.478684950544634e-05,constant,0.0041396118348486,75,0
balance-scale_11,2,1.0,0.2938237190246582,0.000291109085083,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,"(148,)",tanh,lbfgs,0.0002849321186627,constant,0.000114305474327,149,0
balance-scale_11,2,1.0,0.2980554103851318,0.0002553462982177,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,"(126, 48)",relu,adam,2.1801617265355925e-05,constant,0.0054835388731144,230,0
balance-scale_11,2,1.0,0.3210263252258301,0.0002963542938232,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,"(79,)",identity,sgd,3.807456502527026e-05,invscaling,0.0080031545489297,229,0
balance-scale_11,2,1.0,0.3096246719360351,0.0002813339233398,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,"(80,)",logistic,adam,0.0002798194109232,constant,0.0059235461816219,238,0
balance-scale_11,2,1.0,0.296938419342041,0.0002763271331787,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,"(99, 68)",relu,adam,1.135610628062241e-05,constant,0.0060502504047481,320,0
balance-scale_11,3,1.0,0.3083693981170654,0.0002985000610351,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"(40,)",relu,lbfgs,1.0120697950503442e-05,adaptive,0.0012791931524928,227,0
balance-scale_11,3,1.0,0.3058032989501953,0.0002713203430175,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"(122,)",relu,sgd,6.151777480977824e-05,constant,0.0078259183709346,216,0
balance-scale_11,3,0.992,0.3091359138488769,0.000288963317871,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,"(95, 10)",relu,adam,0.0007914062577361,constant,0.0001741853667873,353,0
balance-scale_11,3,0.992,0.3017647266387939,0.0002777576446533,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,"(104,)",tanh,lbfgs,1.2435310337386138e-05,constant,0.0001675020829882,192,0
balance-scale_11,3,0.992,0.3001360893249511,0.0002608299255371,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,"(92,)",identity,adam,0.0006224238853553,invscaling,0.0003561740091366,188,0
balance-scale_11,3,0.992,0.3312268257141113,0.0002806186676025,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,"(128, 60)",identity,adam,0.0001340678456342,constant,0.0012377184274662,245,0
balance-scale_11,3,0.992,0.2949755191802978,0.0002517700195312,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,"(63, 30)",relu,adam,1.575479972345217e-05,constant,0.0002168513621343,400,0
balance-scale_11,2,0.992,0.2776918411254883,0.0002608299255371,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,"(114,)",logistic,adam,0.0004580170255354,constant,0.0057128582805439,131,0
balance-scale_11,3,0.992,0.3052568435668945,0.0002620220184326,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,"(91,)",logistic,sgd,1.2366085801381238e-05,constant,0.0003319360183641,50,0
balance-scale_11,3,0.992,0.3033251762390136,0.0002946853637695,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,"(148,)",relu,adam,0.0001060099359448,constant,0.0067518986598814,199,0
breastTumor_844,4,0.7543859649122807,0.0664639472961425,0.000185489654541,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,"(132, 30)",relu,adam,0.0001725801532145,invscaling,0.0003734685778932,340,0
breastTumor_844,4,0.7543859649122807,0.2220587730407714,0.000223159790039,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,"(68,)",tanh,sgd,0.0002275137684319,invscaling,0.0001892620556205,258,0
breastTumor_844,4,0.7543859649122807,0.3618559837341308,0.0002994537353515,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,"(144,)",identity,adam,2.9622783171787688e-05,adaptive,0.0030611652261237,149,0
breastTumor_844,4,0.7543859649122807,0.0662798881530761,0.0001866817474365,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,"(72,)",tanh,adam,3.441899373430781e-05,invscaling,0.0001265122843385,201,0
breastTumor_844,4,0.7543859649122807,0.1697335243225097,0.0001945495605468,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"(46, 66, 19)",relu,adam,0.0004979687928737,invscaling,0.0036080562957406,102,0
breastTumor_844,4,0.7543859649122807,0.1624717712402343,0.0001924037933349,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"(81,)",relu,lbfgs,5.1425218306369946e-05,constant,0.007396855221079,50,0
breastTumor_844,4,0.7543859649122807,0.1122148036956787,0.0001876354217529,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"(128,)",relu,adam,0.0001134607122969,adaptive,0.0002899130375457,172,0
breastTumor_844,4,0.7543859649122807,0.1603329181671142,0.0001828670501708,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"(80, 52, 45)",relu,lbfgs,7.789008535331066e-05,constant,0.0042371907516216,100,0
breastTumor_844,4,0.7543859649122807,0.2744560241699219,0.0002400875091552,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,"(71,)",identity,adam,2.2959557564417598e-05,adaptive,0.0068622393051818,169,0
breastTumor_844,4,0.7368421052631579,0.0901999473571777,0.0001797676086425,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"(113,)",logistic,lbfgs,6.503294035968957e-05,adaptive,0.0004433244052422,51,0
breastTumor_844,4,0.7368421052631579,0.0670809745788574,0.000180959701538,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,"(84,)",relu,sgd,1.2209966900281969e-05,constant,0.0036150988986747,372,0
breastTumor_844,4,0.7368421052631579,0.0669982433319091,0.0001964569091796,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,"(104, 72, 34)",tanh,lbfgs,2.000604909006169e-05,adaptive,0.0001582080210554,295,0
breastTumor_844,4,0.7368421052631579,3.0718555450439453,0.0004382133483886,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,"(107,)",tanh,lbfgs,0.0004625700670314,constant,0.0053895301399134,147,0
breastTumor_844,4,0.7368421052631579,0.172088623046875,0.0001912117004394,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"(84,)",relu,adam,0.0007073190547468,adaptive,0.0008517125200099,205,0
breastTumor_844,4,0.7368421052631579,0.1631298065185547,0.0001888275146484,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,"(80, 53)",relu,sgd,1.1026410021701342e-05,adaptive,0.0003130414646871,306,0
breastTumor_844,4,0.7368421052631579,0.0712363719940185,0.000206708908081,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"(116, 61)",tanh,lbfgs,4.3880581221436106e-05,constant,0.0011290111010426,231,0
breastTumor_844,4,0.7368421052631579,0.1546950340270996,0.0001883506774902,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"(150,)",relu,adam,0.0007431039748192,invscaling,0.0003272009837558,165,0
breastTumor_844,4,0.7368421052631579,0.1046619415283203,0.0001697540283203,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,"(91, 58)",logistic,sgd,0.0002748946805381,invscaling,0.0039390976241354,247,0
breastTumor_844,4,0.7368421052631579,0.1696774959564209,0.0001866817474365,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"(139, 68)",logistic,adam,1.058743907552624e-05,invscaling,0.0004401296514716,174,0
breastTumor_844,4,0.7368421052631579,0.1591668128967285,0.0001840591430664,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"(155, 25, 40)",relu,adam,1.6439959321289273e-05,constant,0.0001400293945877,186,0
arsenic-male-lung_951,3,1.0,0.2387599945068359,0.0002181529998779,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"(59, 28, 10)",logistic,adam,0.0002980310128345,constant,0.000117519261726,375,0
arsenic-male-lung_951,1,1.0,0.2404203414916992,0.0002331733703613,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"(111,)",logistic,adam,0.0002291845438535,constant,0.0003312328238179,243,0
arsenic-male-lung_951,4,1.0,0.2237238883972168,0.0002064704895019,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"(80, 48)",relu,lbfgs,0.0005642542121503,constant,0.0011593708572599,192,0
arsenic-male-lung_951,1,1.0,0.2351462841033935,0.0002274513244628,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"(98,)",logistic,adam,0.0003265274539623,constant,0.0018622416455602,100,0
arsenic-male-lung_951,4,1.0,0.7223060131072998,0.0015320777893066,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,"(125,)",identity,lbfgs,0.0007766858834511,constant,0.0010287598156214,254,0
arsenic-male-lung_951,3,1.0,1.6144812107086182,0.0010433197021484,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,"(86,)",tanh,sgd,0.0001219184807842,constant,0.0024957176711005,304,0
arsenic-male-lung_951,0,1.0,0.0215063095092773,0.0002095699310302,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,"(108,)",relu,adam,3.359685680264451e-05,constant,0.0023026854315355,315,0
arsenic-male-lung_951,1,1.0,0.2488715648651123,0.0002303123474121,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"(95,)",relu,lbfgs,1.829101776182056e-05,constant,0.0014068944899483,457,0
arsenic-male-lung_951,3,1.0,0.2489838600158691,0.0002233982086181,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"(61,)",relu,adam,1.0212517513706738e-05,invscaling,0.0023108489936786,102,0
