Dataset,Fold,Fold Accuracy,Training Time,Testing Time,Imputer Strategy_none,Imputer Strategy_simpleimputer,Categorical Strategy_none,Categorical Strategy_onehot,Categorical Strategy_ordinalencoder,Feature Selection_extra_tree,Feature Selection_fastica,Feature Selection_feature_agglomeration,Feature Selection_generic_univariate,Feature Selection_kernel_pca,Feature Selection_linear_svc,Feature Selection_none,Feature Selection_nystroem,Feature Selection_pca,Feature Selection_polynomial_features,Feature Selection_random_trees_embedding,Feature Selection_rbf_sampler,Feature Selection_select_percentile,Feature Selection_truncated_svd,Scaler_minmax,Scaler_none,Scaler_normalizer,Scaler_power,Scaler_quantile,Scaler_robust,Scaler_standard,C,fit_intercept,max_iter,tol,loss,random_state
KnuggetChase3_1448,4,0.9473684210526316,0.0013043880462646,0.0001471042633056,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.148597442663582,True,1076,0.0040882684754831,hinge,0
KnuggetChase3_1448,4,0.9473684210526316,0.0012316703796386,0.0001482963562011,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1.3370001846443385,True,758,0.0014353670961217,hinge,0
KnuggetChase3_1448,4,0.9473684210526316,0.0012586116790771,0.0001933574676513,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.8988137209337099,True,1265,0.0007266353723676,hinge,0
KnuggetChase3_1448,4,0.9473684210526316,0.0012304782867431,0.0001518726348876,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6.2385322258972575,True,969,0.0005398782254174,squared_hinge,0
KnuggetChase3_1448,4,0.9473684210526316,0.0015552043914794,0.0001726150512695,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6.5551592170909165,True,1119,0.0003781681369072,hinge,0
KnuggetChase3_1448,4,0.9473684210526316,0.0011606216430664,0.0001490116119384,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8.970704012709978,True,1283,0.0043885987691815,hinge,0
KnuggetChase3_1448,4,0.9473684210526316,0.0014874935150146,0.0001733303070068,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5063960037223532,True,1596,0.0002740809624958,hinge,0
KnuggetChase3_1448,4,0.9210526315789472,0.001286506652832,0.0001654624938964,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.5746537191749215,True,799,0.006295662549121,hinge,0
KnuggetChase3_1448,4,0.9210526315789472,0.0012068748474121,0.0001718997955322,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.2428997823248044,True,377,0.0004135896815984,squared_hinge,0
analcatdata_wildcat_748,3,0.90625,0.002023696899414,0.0001327991485595,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3.058263917459238,True,494,0.0007127044219294,squared_hinge,0
analcatdata_wildcat_748,3,0.90625,0.0024430751800537,0.0001404285430908,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4.6390788943275485,False,881,0.0001983630094275,hinge,0
analcatdata_wildcat_748,3,0.90625,0.0020515918731689,0.0001208782196044,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5.062165666991938,False,1151,0.0001672203840517,hinge,0
analcatdata_wildcat_748,3,0.90625,0.0016896724700927,0.0001411437988281,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,9.567734643872091,False,946,0.0001911192247371,squared_hinge,0
analcatdata_wildcat_748,3,0.90625,0.0021376609802246,0.000206708908081,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.330870618225546,True,992,0.0029062728686128,squared_hinge,0
analcatdata_wildcat_748,3,0.90625,0.0021202564239501,0.0001349449157714,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.2683861167606943,True,612,0.0023687501231955,hinge,0
analcatdata_wildcat_748,3,0.90625,0.0015807151794433,0.0001552104949951,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.593654046684695,True,1057,0.0025369906216842,squared_hinge,0
analcatdata_wildcat_748,3,0.90625,0.0020093917846679,0.0001163482666015,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.5311321835005443,True,1085,0.0050090254027731,squared_hinge,0
analcatdata_wildcat_748,3,0.90625,0.0017454624176025,0.0001347064971923,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.4651362492895921,True,406,0.0002560525536775,squared_hinge,0
analcatdata_wildcat_748,3,0.90625,0.0019059181213378,0.0001873970031738,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2.5165539761381903,True,1595,0.0003289646583582,hinge,0
analcatdata_wildcat_748,3,0.90625,0.0020668506622314,0.0001344680786132,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.2547650962240882,False,1241,0.0083760773410525,hinge,0
analcatdata_wildcat_748,3,0.90625,0.0018987655639648,0.0001146793365478,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1.2300881742801442,False,1075,0.0001633896349104,hinge,0
analcatdata_wildcat_748,3,0.90625,0.0020554065704345,0.0001344680786132,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.1915004382568713,False,1652,0.0003622457145377,squared_hinge,0
analcatdata_wildcat_748,3,0.90625,0.0019733905792236,0.000115156173706,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6.04998547191035,False,849,0.0083847039276742,hinge,0
analcatdata_wildcat_748,3,0.90625,0.0014929771423339,0.0001296997070312,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1504570027801486,False,1086,0.0012441295093168,hinge,0
analcatdata_wildcat_748,3,0.90625,0.0020511150360107,0.0001285076141357,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,7.311295388046331,True,544,0.0071735357518317,hinge,0
analcatdata_wildcat_748,3,0.90625,0.0025856494903564,0.0001418590545654,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,9.982632503844805,True,1520,0.0040923193689575,squared_hinge,0
analcatdata_wildcat_748,3,0.90625,0.00197434425354,0.000129222869873,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.2957269090609432,False,1200,0.0079280816097752,hinge,0
analcatdata_wildcat_748,3,0.90625,0.0019733905792236,0.0001580715179443,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.1532834689641304,True,790,0.0030026195907132,hinge,0
analcatdata_wildcat_748,3,0.90625,0.0021455287933349,0.0001239776611328,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.1156895698747414,True,812,0.0003338082641081,squared_hinge,0
qualitative-bankruptcy_1495,1,1.0,0.0029869079589843,0.0001387596130371,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1956161181685007,False,1290,0.0033022163167395,hinge,0
qualitative-bankruptcy_1495,0,1.0,0.0023329257965087,0.0001945495605468,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,6.767554103076099,True,1465,0.0006074902757539,squared_hinge,0
qualitative-bankruptcy_1495,4,1.0,0.0013630390167236,0.0001206398010253,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2.8844976226108643,False,831,0.0002089358212684,hinge,0
qualitative-bankruptcy_1495,0,1.0,0.0018327236175537,0.0001258850097656,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1528356471482086,True,1237,0.0003126622902446,hinge,0
qualitative-bankruptcy_1495,1,1.0,0.001821756362915,0.0001311302185058,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,8.371482083611273,True,724,0.0003854889093019,hinge,0
qualitative-bankruptcy_1495,2,1.0,0.0018923282623291,0.0001320838928222,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2.0413252555436,False,1180,0.0001606374495767,squared_hinge,0
qualitative-bankruptcy_1495,0,1.0,0.0017938613891601,0.0002150535583496,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,7.234115094748111,False,1011,0.0006377468552853,hinge,0
qualitative-bankruptcy_1495,0,1.0,0.0014357566833496,0.000129222869873,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2.6717006658301243,True,503,0.0076689440732015,squared_hinge,0
qualitative-bankruptcy_1495,1,1.0,0.001420259475708,0.000126838684082,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.5639030279516178,False,844,0.0002450175145574,hinge,0
qualitative-bankruptcy_1495,0,1.0,0.0012581348419189,0.0001220703125,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.1364022626790635,True,1250,0.0090384719829896,hinge,0
qualitative-bankruptcy_1495,1,1.0,0.0013659000396728,0.000124454498291,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.1078392994061542,True,1143,0.0009393792238623,hinge,0
qualitative-bankruptcy_1495,2,1.0,0.001352310180664,0.0001204013824462,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1.6578219745344782,True,635,0.0032874754098117,hinge,0
qualitative-bankruptcy_1495,3,1.0,0.0013976097106933,0.0001277923583984,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1.012689766538912,True,683,0.0001675248944056,hinge,0
qualitative-bankruptcy_1495,0,1.0,0.0020389556884765,0.0001366138458251,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1.444704400095302,False,491,0.0052993443713908,squared_hinge,0
qualitative-bankruptcy_1495,1,1.0,0.001821756362915,0.0001270771026611,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,8.465690625571563,True,754,0.0014325346810541,hinge,0
qualitative-bankruptcy_1495,2,1.0,0.0018184185028076,0.0001273155212402,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,6.409743416686692,True,1055,0.0001817807525116,hinge,0
qualitative-bankruptcy_1495,0,1.0,0.0015511512756347,0.0001242160797119,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.5173478711168038,False,1224,0.0009944252710945,hinge,0
qualitative-bankruptcy_1495,1,1.0,0.0016465187072753,0.0001285076141357,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.4334586211438755,True,484,0.0022801145938703,hinge,0
qualitative-bankruptcy_1495,0,1.0,0.0013151168823242,0.0001194477081298,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.3699174971447136,True,1041,0.0006688208459213,hinge,0
qualitative-bankruptcy_1495,1,1.0,0.0012948513031005,0.0001218318939208,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,7.60703478507853,False,665,0.0004458208259781,hinge,0
boston_853,0,0.9411764705882352,0.0032751560211181,0.0001614093780517,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,6.553633323154189,True,1001,0.0004043470369665,hinge,0
boston_853,0,0.9411764705882352,0.0052158832550048,0.0001888275146484,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,7.481228333553824,True,1547,0.0011706726323141,hinge,0
boston_853,0,0.9411764705882352,0.0012087821960449,0.0001163482666015,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.290752400223843,False,636,0.0007557139624574,hinge,0
boston_853,0,0.9411764705882352,0.0013539791107177,0.0001170635223388,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.8703031695826543,True,1005,0.0030393907483494,hinge,0
boston_853,0,0.9411764705882352,0.0013699531555175,0.0001206398010253,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5130417718604156,False,112,0.0078999023087922,squared_hinge,0
boston_853,0,0.9411764705882352,0.0039236545562744,0.0002422332763671,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.4423157963653946,False,1164,0.0002288048138105,squared_hinge,0
boston_853,0,0.9411764705882352,0.0013208389282226,0.0001180171966552,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.1559019792455806,False,862,0.0010408716394521,hinge,0
boston_853,0,0.9411764705882352,0.0045881271362304,0.0001683235168457,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4.793954209772937,True,1352,0.0009538673852603,squared_hinge,0
boston_853,0,0.9411764705882352,0.0067496299743652,0.0003421306610107,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.392865044855991,False,940,0.0006328415765476,hinge,0
boston_853,0,0.9411764705882352,0.0013470649719238,0.0002095699310302,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5040302429401919,False,1157,0.0031250126304133,hinge,0
boston_853,0,0.9411764705882352,0.0034008026123046,0.0001587867736816,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.6288278706061996,True,1575,0.0008211878635402,hinge,0
boston_853,0,0.9411764705882352,0.0015575885772705,0.0001213550567626,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7.11703264836039,False,1188,0.000154161321978,hinge,0
boston_853,0,0.931372549019608,0.0052626132965087,0.0002543926239013,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2.807578567300935,True,1206,0.00100980615138,hinge,0
boston_853,0,0.931372549019608,0.0049991607666015,0.0001821517944335,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1.931251858857917,True,1361,0.0032266092270392,squared_hinge,0
boston_853,0,0.931372549019608,0.0046603679656982,0.0001428127288818,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.1553806118715838,False,1113,0.0082635484869678,squared_hinge,0
boston_853,0,0.931372549019608,0.0025932788848876,0.0001299381256103,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1.767364981455681,True,773,0.0001690335854793,hinge,0
boston_853,0,0.931372549019608,0.0049564838409423,0.0001845359802246,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.3408268025095338,False,238,0.0018533475269847,squared_hinge,0
boston_853,0,0.931372549019608,0.0071401596069335,0.0003473758697509,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1.9005867890905168,False,814,0.0005086560152462,hinge,0
boston_853,0,0.931372549019608,0.0026552677154541,0.0001351833343505,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.4516494126512692,True,1195,0.0002851380538778,squared_hinge,0
boston_853,0,0.931372549019608,0.0012719631195068,0.000115156173706,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.142328707480727,True,872,0.0015704781950554,hinge,0
seeds_1499,1,1.0,0.0023102760314941,0.0001213550567626,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.888910762848616,True,944,0.0006150966878071,hinge,0
seeds_1499,0,1.0,0.0021567344665527,0.0001201629638671,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.286615712142147,False,933,0.0001397142086509,hinge,0
seeds_1499,1,1.0,0.0022051334381103,0.0001192092895507,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.365005620909118,False,835,0.0061861962500451,hinge,0
seeds_1499,0,1.0,0.0021882057189941,0.0001232624053955,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.5183277519564558,False,1199,0.000734561786177,hinge,0
seeds_1499,0,1.0,0.0021791458129882,0.0001318454742431,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.7213319412807582,True,1169,0.0084610297071994,hinge,0
seeds_1499,1,1.0,0.0022037029266357,0.0001168251037597,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.28522909354404,True,964,0.0002788353880848,hinge,0
seeds_1499,0,1.0,0.0023250579833984,0.00014328956604,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.9410899648481484,True,1212,0.0001292409005654,hinge,0
seeds_1499,0,1.0,0.0023982524871826,0.000133991241455,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.1261251085278317,True,1015,0.0001147289168283,hinge,0
seeds_1499,1,1.0,0.002328872680664,0.0001192092895507,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.163384186625023,False,1041,0.0017022953055214,squared_hinge,0
seeds_1499,1,1.0,0.0022597312927246,0.0001194477081298,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.1967320587381747,False,894,0.0047286183659581,hinge,0
seeds_1499,1,1.0,0.0021767616271972,0.000129222869873,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.263140543203109,False,875,0.0019027739474243,hinge,0
seeds_1499,0,1.0,0.0022833347320556,0.0001218318939208,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.1498406448089105,True,858,0.0044406413608631,hinge,0
seeds_1499,1,0.9761904761904762,0.0025339126586914,0.0001699924468994,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.6912884800391917,True,960,0.0010848278113888,hinge,0
seeds_1499,3,0.9761904761904762,0.002317190170288,0.0001192092895507,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.3862886426114511,True,1155,0.0001686101777385,squared_hinge,0
seeds_1499,3,0.9761904761904762,0.0021567344665527,0.0001146793365478,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.2216601294169611,False,847,0.004083670962715,squared_hinge,0
seeds_1499,4,0.9761904761904762,0.0027220249176025,0.0001413822174072,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,8.630215463411409,True,1014,0.0005322840461823,hinge,0
seeds_1499,1,0.9761904761904762,0.0020592212677001,0.000117540359497,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.699701660926458,True,1340,0.0024293858718298,hinge,0
seeds_1499,4,0.9761904761904762,0.0023486614227294,0.0001180171966552,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.1803607564788285,True,1327,0.0001691714456458,hinge,0
seeds_1499,4,0.9761904761904762,0.0021820068359375,0.000119924545288,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5501959103403553,False,693,0.000366081545471,hinge,0
seeds_1499,4,0.9761904761904762,0.0022280216217041,0.0001173019409179,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9.128715941422511,True,1715,0.0006745688981262,hinge,0
analcatdata_gsssexsurvey_852,1,0.84375,0.0011706352233886,0.0001225471496582,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8.565255820086598,True,1191,0.0086410870568674,hinge,0
analcatdata_gsssexsurvey_852,1,0.84375,0.0011637210845947,0.000115156173706,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1381088716143241,True,853,0.0018844602794406,hinge,0
analcatdata_gsssexsurvey_852,1,0.84375,0.001117467880249,0.0001139640808105,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,4.589864876076773,False,440,0.00243449602585,squared_hinge,0
analcatdata_gsssexsurvey_852,1,0.84375,0.001204490661621,0.0001451969146728,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.9224423721089956,True,1262,0.0035918578727601,squared_hinge,0
analcatdata_gsssexsurvey_852,1,0.84375,0.0009937286376953,0.0001077651977539,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.2344986108385628,False,1126,0.0009674453535894,squared_hinge,0
analcatdata_gsssexsurvey_852,1,0.84375,0.0018444061279296,0.0008044242858886,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.639886209757214,False,722,0.0002045663443947,hinge,0
analcatdata_gsssexsurvey_852,1,0.84375,0.0010368824005126,0.0001125335693359,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.902456548526024,False,1033,0.0004107347184711,hinge,0
analcatdata_gsssexsurvey_852,1,0.84375,0.0010657310485839,0.0001113414764404,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.1684613708980535,False,580,0.0003116036396449,hinge,0
analcatdata_gsssexsurvey_852,1,0.84375,0.0011489391326904,0.0001275539398193,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4.964870237313868,True,590,0.0062170344801124,hinge,0
analcatdata_gsssexsurvey_852,1,0.84375,0.0010621547698974,0.0001106262207031,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3.298686943028678,True,911,0.0028624181147477,hinge,0
analcatdata_gsssexsurvey_852,1,0.84375,0.0018048286437988,0.0001399517059326,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.1034276824485172,True,933,0.001274078758144,hinge,0
analcatdata_gsssexsurvey_852,1,0.84375,0.0010900497436523,0.0001101493835449,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.3228377940987325,True,1448,0.0003070350781013,hinge,0
analcatdata_gsssexsurvey_852,1,0.84375,0.0018239021301269,0.0001327991485595,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.3457808340562234,True,1001,0.0002050389680457,hinge,0
analcatdata_gsssexsurvey_852,1,0.84375,0.0010485649108886,0.0001113414764404,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.8295357363616591,True,863,0.001522582774213,hinge,0
analcatdata_gsssexsurvey_852,1,0.84375,0.0012741088867187,0.0001170635223388,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.288882941696276,True,780,0.0001809560273579,squared_hinge,0
analcatdata_gsssexsurvey_852,1,0.84375,0.00111985206604,0.0001122951507568,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4.522987671154974,True,1080,0.0008044218606044,hinge,0
analcatdata_gsssexsurvey_852,1,0.84375,0.0015876293182373,0.0001368522644042,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2.5333561895272885,False,251,0.0014543282635905,squared_hinge,0
analcatdata_gsssexsurvey_852,1,0.84375,0.0010440349578857,0.0001106262207031,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.1148879125177096,False,1033,0.0005150976717205,hinge,0
analcatdata_gsssexsurvey_852,1,0.84375,0.0011653900146484,0.0001158714294433,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.593810910327832,True,1518,0.0071462812374239,squared_hinge,0
analcatdata_gsssexsurvey_852,1,0.84375,0.0013763904571533,0.0001332759857177,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.991006178481884,True,1300,0.0001525928061039,squared_hinge,0
autoUniv-au7-500_1554,1,0.54,0.003610610961914,0.000136375427246,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.9724942358489072,False,1631,0.0006992004199999,hinge,0
autoUniv-au7-500_1554,1,0.54,0.0038719177246093,0.00020432472229,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.2313017446506924,True,791,0.0062183158687013,squared_hinge,0
autoUniv-au7-500_1554,1,0.52,0.0034320354461669,0.0001378059387207,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5.764914744876979,False,1138,0.0002256786103665,hinge,0
autoUniv-au7-500_1554,1,0.52,0.0034568309783935,0.0001318454742431,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2.0837775868834494,False,951,0.001803710818789,hinge,0
autoUniv-au7-500_1554,1,0.52,0.0032882690429687,0.0001335144042968,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.7178044217830915,True,1366,0.001453432351939,hinge,0
autoUniv-au7-500_1554,1,0.52,0.0033752918243408,0.0001325607299804,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.6672869121648365,False,971,0.0064406746871153,squared_hinge,0
