Dataset,Fold,Fold Accuracy,Training Time,Testing Time,Imputer Strategy_none,Imputer Strategy_simpleimputer,Categorical Strategy_none,Categorical Strategy_onehot,Categorical Strategy_ordinalencoder,Feature Selection_extra_tree,Feature Selection_fastica,Feature Selection_feature_agglomeration,Feature Selection_generic_univariate,Feature Selection_kernel_pca,Feature Selection_linear_svc,Feature Selection_none,Feature Selection_nystroem,Feature Selection_pca,Feature Selection_polynomial_features,Feature Selection_rbf_sampler,Feature Selection_select_percentile,Feature Selection_truncated_svd,Scaler_minmax,Scaler_none,Scaler_normalizer,Scaler_power,Scaler_quantile,Scaler_robust,Scaler_standard,var_smoothing
sensory_826,3,0.6956521739130435,0.001209020614624,0.0001904964447021,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.3483179265155405e-09
sensory_826,3,0.6956521739130435,0.0009772777557373,0.0001678466796875,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1.2889191002435722e-11
sensory_826,3,0.6956521739130435,0.0013487339019775,0.0002164840698242,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.194567490150798e-08
sensory_826,3,0.6956521739130435,0.0009791851043701,0.0001659393310546,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,9.42053700402171e-10
sensory_826,3,0.6956521739130435,0.0009071826934814,0.0001554489135742,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1.6857574718675535e-09
sensory_826,3,0.6956521739130435,0.0010154247283935,0.0001699924468994,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1.5558823019488556e-10
sensory_826,3,0.6956521739130435,0.0012209415435791,0.0001897811889648,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.823198591170647e-10
sensory_826,1,0.6869565217391305,0.0011851787567138,0.0002079010009765,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,6.9422545838450744e-09
sensory_826,1,0.6869565217391305,0.0010516643524169,0.0001924037933349,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.2789548458936963e-08
sensory_826,1,0.6869565217391305,0.0010762214660644,0.0001907348632812,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3.5352873941390416e-10
sensory_826,1,0.6869565217391305,0.0010523796081542,0.0001897811889648,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,5.813934445393614e-09
sensory_826,1,0.6869565217391305,0.0012080669403076,0.0002393722534179,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.0768966023647318e-10
sensory_826,1,0.6869565217391305,0.0011234283447265,0.0002050399780273,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.128583349893561e-08
sensory_826,1,0.6695652173913044,0.0010528564453125,0.0001893043518066,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2.749520459272272e-09
sensory_826,1,0.6695652173913044,0.0021717548370361,0.0009684562683105,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1.2610899487964428e-08
balance-scale_11,2,0.96,0.0010504722595214,0.0001842975616455,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8.102506894904652e-10
balance-scale_11,2,0.96,0.0011248588562011,0.0002510547637939,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8.249680704096723e-11
balance-scale_11,2,0.96,0.000988483428955,0.0001788139343261,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.211040557057188e-10
balance-scale_11,2,0.96,0.0010905265808105,0.0002052783966064,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3.356924532436752e-10
balance-scale_11,2,0.96,0.0010657310485839,0.0001842975616455,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.142230379029574e-10
balance-scale_11,2,0.96,0.0010473728179931,0.0001852512359619,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.058216750582107e-11
balance-scale_11,2,0.96,0.0011146068572998,0.0001857280731201,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0880993917265704e-08
balance-scale_11,2,0.96,0.0010290145874023,0.0001840591430664,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.2151678788877825e-11
balance-scale_11,2,0.96,0.0010151863098144,0.0001819133758544,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.5501256106181863e-08
balance-scale_11,2,0.96,0.0010192394256591,0.0001816749572753,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.013013701138037e-11
balance-scale_11,2,0.96,0.001155138015747,0.0002298355102539,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8.307964027168848e-08
balance-scale_11,2,0.96,0.0010623931884765,0.0001845359802246,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8.99232909138397e-08
balance-scale_11,2,0.96,0.0010623931884765,0.0001871585845947,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.922366445057192e-10
balance-scale_11,2,0.96,0.0015120506286621,0.0002694129943847,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,8.9389043573763e-08
balance-scale_11,2,0.96,0.0011706352233886,0.0001888275146484,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2.9941535534567904e-08
balance-scale_11,2,0.96,0.0011060237884521,0.0001871585845947,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2.136589588598764e-11
balance-scale_11,2,0.96,0.0011169910430908,0.0003013610839843,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.156221744074557e-08
balance-scale_11,2,0.96,0.0012640953063964,0.0001924037933349,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1.479304381649903e-11
balance-scale_11,2,0.944,0.0009992122650146,0.0001807212829589,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.341425494398693e-11
balance-scale_11,2,0.944,0.0011367797851562,0.0002083778381347,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.1796269213266875e-09
breastTumor_844,4,0.7719298245614035,0.0008127689361572,0.0001556873321533,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.103530016504232e-11
breastTumor_844,4,0.7719298245614035,0.0012447834014892,0.0002241134643554,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4.4351777304507626e-11
breastTumor_844,4,0.7543859649122807,0.0008749961853027,0.0001676082611083,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6.515791044780543e-08
breastTumor_844,4,0.7543859649122807,0.0007987022399902,0.0001587867736816,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9.522512239688261e-08
breastTumor_844,4,0.7543859649122807,0.0007843971252441,0.0001559257507324,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.5579236391154312e-08
breastTumor_844,4,0.7543859649122807,0.000798225402832,0.0001749992370605,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1.1503700488698831e-09
breastTumor_844,1,0.7543859649122807,0.0008864402770996,0.0001544952392578,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.992121428497248e-08
breastTumor_844,4,0.7543859649122807,0.0009210109710693,0.0001666545867919,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.8028191979261983e-11
breastTumor_844,1,0.7543859649122807,0.0007948875427246,0.0001759529113769,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.909727787622305e-08
breastTumor_844,4,0.7543859649122807,0.0008237361907958,0.0001540184020996,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2.5480720837490727e-10
breastTumor_844,4,0.7543859649122807,0.0009276866912841,0.0001659393310546,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.7922709941224746e-08
breastTumor_844,4,0.7368421052631579,0.0008175373077392,0.0001521110534667,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4.715129488073586e-09
breastTumor_844,4,0.7368421052631579,0.0011110305786132,0.0001971721649169,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.935810458046723e-08
breastTumor_844,4,0.7368421052631579,0.0008485317230224,0.0001540184020996,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2.8754895337382843e-08
breastTumor_844,4,0.7368421052631579,0.0009210109710693,0.0001702308654785,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3.561158094316212e-08
breastTumor_844,4,0.7368421052631579,0.0008163452148437,0.0001592636108398,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3.365250709441817e-09
breastTumor_844,4,0.7368421052631579,0.0010445117950439,0.0002593994140625,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.150968864154964e-08
breastTumor_844,4,0.7368421052631579,0.0008277893066406,0.0001590251922607,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0678852871736493e-08
breastTumor_844,4,0.7368421052631579,0.0009174346923828,0.0001852512359619,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,4.430905866141478e-11
breastTumor_844,4,0.7368421052631579,0.0009348392486572,0.0001590251922607,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.929954890538962e-09
arsenic-male-lung_951,3,1.0,0.0013589859008789,0.0001981258392333,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.914733353777857e-11
arsenic-male-lung_951,0,1.0,0.0019924640655517,0.0009682178497314,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3.0048616953378e-08
arsenic-male-lung_951,1,1.0,0.0018751621246337,0.0008490085601806,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1.8356893882714974e-11
arsenic-male-lung_951,2,1.0,0.0018234252929687,0.0008609294891357,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,8.87537436570977e-08
arsenic-male-lung_951,3,1.0,0.001802921295166,0.0009956359863281,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4.0041161287805717e-10
arsenic-male-lung_951,4,1.0,0.0017390251159667,0.0008900165557861,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4.81412557809974e-11
arsenic-male-lung_951,0,1.0,0.0010304450988769,0.0001666545867919,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,5.5296791727903294e-08
arsenic-male-lung_951,1,1.0,0.0009546279907226,0.0001602172851562,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1.5195113378445657e-11
arsenic-male-lung_951,2,1.0,0.0010390281677246,0.0001618862152099,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,7.593159768928015e-10
arsenic-male-lung_951,4,1.0,0.000974416732788,0.0001499652862548,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1.2047821147185392e-08
arsenic-male-lung_951,0,1.0,0.0009422302246093,0.0001499652862548,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.849276716735583e-10
arsenic-male-lung_951,1,1.0,0.0009000301361083,0.0001554489135742,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.3041834346020695e-09
arsenic-male-lung_951,2,1.0,0.0009641647338867,0.0001747608184814,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.3336209031277235e-09
arsenic-male-lung_951,3,1.0,0.0009503364562988,0.0001492500305175,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.425481595920755e-08
arsenic-male-lung_951,4,1.0,0.0010075569152832,0.000157356262207,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.5751975890577177e-11
arsenic-male-lung_951,0,1.0,0.0009591579437255,0.0001697540283203,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4.255071036766665e-11
arsenic-male-lung_951,1,1.0,0.0009815692901611,0.0001704692840576,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1.0851345235454808e-09
arsenic-male-lung_951,0,1.0,0.0009160041809082,0.000150442123413,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,4.719541883693168e-10
arsenic-male-lung_951,1,1.0,0.0008656978607177,0.0001475811004638,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,4.3972852875154686e-10
arsenic-male-lung_951,2,1.0,0.0009479522705078,0.0001499652862548,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1.5411539074840008e-10
rmftsa_ladata_717,2,0.931372549019608,0.0008397102355957,0.0001745223999023,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1.7487961722869572e-09
rmftsa_ladata_717,2,0.931372549019608,0.0007658004760742,0.000171422958374,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.413134044029884e-08
rmftsa_ladata_717,2,0.931372549019608,0.0007984638214111,0.0001842975616455,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4.4024797005653046e-11
rmftsa_ladata_717,2,0.931372549019608,0.0008060932159423,0.0001749992370605,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.26348958239464e-11
rmftsa_ladata_717,2,0.931372549019608,0.0008563995361328,0.0001790523529052,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4.822741576977286e-09
rmftsa_ladata_717,2,0.931372549019608,0.0008516311645507,0.000178575515747,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.6779948251360208e-11
rmftsa_ladata_717,2,0.931372549019608,0.0008115768432617,0.0001788139343261,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.955149914094863e-09
rmftsa_ladata_717,2,0.931372549019608,0.0008268356323242,0.0001766681671142,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1.8106087025966256e-10
rmftsa_ladata_717,2,0.931372549019608,0.000901460647583,0.0001847743988037,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2.7003230625531113e-10
rmftsa_ladata_717,2,0.931372549019608,0.0007870197296142,0.0001766681671142,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.189840546812935e-10
rmftsa_ladata_717,2,0.931372549019608,0.0009052753448486,0.0001783370971679,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.5023626314016666e-10
rmftsa_ladata_717,2,0.931372549019608,0.0009925365447998,0.0001993179321289,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2.3165329670618072e-08
rmftsa_ladata_717,3,0.9306930693069309,0.0009033679962158,0.0001909732818603,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,6.085185610090959e-08
rmftsa_ladata_717,3,0.9306930693069309,0.0008203983306884,0.0001957416534423,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.556130092743312e-09
rmftsa_ladata_717,3,0.9306930693069309,0.0008635520935058,0.0001769065856933,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2.125758847671537e-09
rmftsa_ladata_717,3,0.9306930693069309,0.0008254051208496,0.0001862049102783,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1.9139581264402197e-11
rmftsa_ladata_717,3,0.9306930693069309,0.0009036064147949,0.0001800060272216,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.124718558141156e-09
rmftsa_ladata_717,3,0.9306930693069309,0.0010275840759277,0.0001955032348632,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.1696790315815846e-09
rmftsa_ladata_717,3,0.9306930693069309,0.0008614063262939,0.0001757144927978,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.5906626925247327e-11
rmftsa_ladata_717,3,0.9306930693069309,0.0009098052978515,0.0002603530883789,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,6.218743845567643e-11
analcatdata_lawsuit_450,4,1.0,0.0006909370422363,0.0001366138458251,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6.423528887874435e-11
analcatdata_lawsuit_450,1,1.0,0.0007429122924804,0.000145673751831,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4.829162369194335e-11
analcatdata_lawsuit_450,4,1.0,0.0007238388061523,0.0001406669616699,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.311057530454121e-09
analcatdata_lawsuit_450,4,1.0,0.0008094310760498,0.0001454353332519,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,5.1731903815412296e-08
analcatdata_lawsuit_450,4,1.0,0.0008041858673095,0.0002264976501464,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.1269413163049949e-08
analcatdata_lawsuit_450,1,1.0,0.0006999969482421,0.000173807144165,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,8.118839216994407e-10
analcatdata_lawsuit_450,2,1.0,0.0007624626159667,0.0001454353332519,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.1324270143666806e-10
analcatdata_lawsuit_450,1,1.0,0.0007362365722656,0.0001459121704101,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3.51424812052046e-10
analcatdata_lawsuit_450,4,1.0,0.0006711483001708,0.0001327991485595,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2.540901506822285e-09
analcatdata_lawsuit_450,4,1.0,0.0007021427154541,0.0001430511474609,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.734529644125961e-10
analcatdata_lawsuit_450,4,1.0,0.0007112026214599,0.0001392364501953,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8.025791715045089e-11
analcatdata_lawsuit_450,1,1.0,0.0007591247558593,0.0001485347747802,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2.578526661558616e-09
analcatdata_lawsuit_450,4,1.0,0.0006732940673828,0.000133991241455,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.6544468818969474e-10
analcatdata_lawsuit_450,1,1.0,0.0007567405700683,0.000140905380249,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1.1389359895951396e-11
analcatdata_lawsuit_450,1,1.0,0.0007407665252685,0.0001509189605712,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.22722573608624e-11
analcatdata_lawsuit_450,4,1.0,0.0008084774017333,0.0001471042633056,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.2489540039424223e-10
analcatdata_lawsuit_450,1,1.0,0.0012142658233642,0.0002748966217041,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.121214738627766e-09
analcatdata_lawsuit_450,4,1.0,0.0007333755493164,0.0001440048217773,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.611908932680102e-10
analcatdata_lawsuit_450,4,1.0,0.00069260597229,0.0001347064971923,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.2480173114299198e-11
analcatdata_lawsuit_450,1,1.0,0.0007891654968261,0.0001473426818847,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.809209159788153e-11
arsenic-male-bladder_947,2,1.0,0.0019667148590087,0.0011606216430664,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2.4303970797898157e-11
arsenic-male-bladder_947,2,1.0,0.0011403560638427,0.000176191329956,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.230573239364184e-08
arsenic-male-bladder_947,2,1.0,0.0010671615600585,0.0001711845397949,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.7837595139918974e-10
arsenic-male-bladder_947,2,1.0,0.0011370182037353,0.0001881122589111,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.1456856840365147e-11
arsenic-male-bladder_947,2,1.0,0.0010592937469482,0.0001647472381591,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4.3878624805076636e-09
arsenic-male-bladder_947,2,1.0,0.0009384155273437,0.0001804828643798,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,8.507300275586305e-11
arsenic-male-bladder_947,2,1.0,0.0010707378387451,0.0001733303070068,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1.8490345240766278e-09
arsenic-male-bladder_947,2,1.0,0.0010137557983398,0.0001678466796875,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.0084993585630825e-11
arsenic-male-bladder_947,2,1.0,0.0013296604156494,0.0002408027648925,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8.630837512490888e-08
arsenic-male-bladder_947,2,1.0,0.0018939971923828,0.0009315013885498,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7.603906119277364e-08
arsenic-male-bladder_947,2,1.0,0.0010175704956054,0.0001766681671142,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.2066212054001345e-09
arsenic-male-bladder_947,2,1.0,0.0010054111480712,0.0001583099365234,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.7423374869098885e-09
arsenic-male-bladder_947,2,1.0,0.0011372566223144,0.0001606941223144,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.05260753221979e-10
arsenic-male-bladder_947,2,1.0,0.0010468959808349,0.0001683235168457,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.058580656968542e-08
arsenic-male-bladder_947,2,1.0,0.0010337829589843,0.0001964569091796,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4.954028280730437e-10
arsenic-male-bladder_947,2,1.0,0.0012176036834716,0.0001888275146484,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,9.075529851835763e-11
arsenic-male-bladder_947,2,1.0,0.0015156269073486,0.0002470016479492,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.8941060319903197e-11
arsenic-male-bladder_947,2,1.0,0.0010035037994384,0.0001664161682128,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.799879258457651e-11
arsenic-male-bladder_947,2,1.0,0.0010859966278076,0.0001671314239501,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.9447062757667973e-09
arsenic-male-bladder_947,2,1.0,0.0010068416595458,0.0002572536468505,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9.557996601341719e-11
MindCave2_1450,0,0.96,0.0009589195251464,0.0001540184020996,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.139974954514192e-09
MindCave2_1450,0,0.96,0.0007643699645996,0.0001463890075683,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.3786101275073465e-10
MindCave2_1450,0,0.96,0.0008623600006103,0.0001497268676757,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.5276998097821206e-08
MindCave2_1450,0,0.96,0.0008213520050048,0.0001506805419921,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.7136111126326535e-09
