Dataset,Fold,Fold Accuracy,Training Time,Testing Time,Imputer Strategy_none,Imputer Strategy_simpleimputer,Categorical Strategy_none,Categorical Strategy_onehot,Categorical Strategy_ordinalencoder,Feature Selection_extra_tree,Feature Selection_feature_agglomeration,Feature Selection_generic_univariate,Feature Selection_linear_svc,Feature Selection_none,Feature Selection_nystroem,Feature Selection_polynomial_features,Feature Selection_random_trees_embedding,Feature Selection_select_percentile,Scaler_minmax,Scaler_none,Scaler_normalizer,Scaler_power,Scaler_quantile,Scaler_robust,Scaler_standard,alpha,fit_prior
analcatdata_gsssexsurvey_852,1,0.84375,0.0014929771423339,0.0001137256622314,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1.819166368013715,True
analcatdata_gsssexsurvey_852,1,0.84375,0.0010819435119628,9.608268737792967e-05,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,4.52735939330872,True
analcatdata_gsssexsurvey_852,1,0.84375,0.001084566116333,8.893013000488281e-05,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5.0175034766665,False
analcatdata_gsssexsurvey_852,1,0.84375,0.0014472007751464,0.0001306533813476,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1.128823026114523,True
analcatdata_gsssexsurvey_852,1,0.84375,0.001194953918457,9.369850158691406e-05,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.707734360391961,True
analcatdata_gsssexsurvey_852,1,0.84375,0.0011234283447265,9.298324584960938e-05,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1.2923928388265098,False
autoUniv-au7-500_1554,1,0.51,0.0020382404327392,0.0001742839813232,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.1110199108386686,True
autoUniv-au7-500_1554,1,0.51,0.002115249633789,0.000178575515747,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2.731277334112635,False
autoUniv-au7-500_1554,3,0.5,0.0016567707061767,0.0001075267791748,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,9.707578639422312,True
autoUniv-au7-500_1554,3,0.5,0.0019223690032958,0.0001347064971923,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,5.495312825958521,True
autoUniv-au7-500_1554,3,0.5,0.0015316009521484,0.0001072883605957,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.1274345614023673,True
autoUniv-au7-500_1554,3,0.5,0.0017287731170654,0.0001194477081298,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,7.390957000956039,True
autoUniv-au7-500_1554,0,0.49,0.0019500255584716,0.000173807144165,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.2522393403777918,True
autoUniv-au7-500_1554,1,0.49,0.0016708374023437,0.0001113414764404,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.1285587841740808,True
autoUniv-au7-500_1554,1,0.49,0.0017151832580566,0.000112771987915,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.1055220414195034,True
autoUniv-au7-500_1554,1,0.49,0.0016095638275146,0.0001089572906494,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.7009757341207431,False
autoUniv-au7-500_1554,1,0.49,0.0020391941070556,0.0001769065856933,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.3995030254540921,True
autoUniv-au7-500_1554,1,0.49,0.002000093460083,0.0001733303070068,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.227526788407206,False
autoUniv-au7-500_1554,0,0.49,0.0020208358764648,0.0001797676086425,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.1489141312410973,True
autoUniv-au7-500_1554,3,0.49,0.0016260147094726,0.0001287460327148,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.5181566052001931,True
autoUniv-au7-500_1554,1,0.49,0.0016696453094482,0.0001125335693359,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.2866996010381283,True
autoUniv-au7-500_1554,3,0.49,0.0017399787902832,0.000112771987915,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1.8877719131265591,False
autoUniv-au7-500_1554,1,0.49,0.0017004013061523,0.0001225471496582,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.567105934994506,True
autoUniv-au7-500_1554,1,0.49,0.001601219177246,0.0001213550567626,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.7942423996546574,True
autoUniv-au7-500_1554,1,0.47,0.0016283988952636,0.0001144409179687,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3.412645323483788,False
autoUniv-au7-500_1554,1,0.47,0.0019772052764892,0.0001959800720214,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.4985529345352619,True
solar-flare_40687,4,0.7934272300469484,0.0017085075378417,0.0002508163452148,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,4.334575638413268,True
solar-flare_40687,4,0.7934272300469484,0.0015990734100341,0.0002443790435791,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,7.067134004883194,False
solar-flare_40687,4,0.7934272300469484,0.0017080307006835,0.0002505779266357,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.1373702385273429,False
solar-flare_40687,4,0.7934272300469484,0.0016872882843017,0.0002443790435791,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,4.799119443366008,False
solar-flare_40687,4,0.7934272300469484,0.0017027854919433,0.000251293182373,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.7668274493228667,True
solar-flare_40687,4,0.7934272300469484,0.0016663074493408,0.0002548694610595,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.2271693960058302,True
solar-flare_40687,4,0.7887323943661971,0.0017206668853759,0.0002689361572265,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.5923133693616734,True
solar-flare_40687,4,0.7887323943661971,0.0016145706176757,0.0002427101135253,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,5.391469010201843,False
solar-flare_40687,4,0.7887323943661971,0.001896858215332,0.0002706050872802,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.175491202391199,False
solar-flare_40687,4,0.7887323943661971,0.0017976760864257,0.0002806186676025,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.1574517006164907,False
solar-flare_40687,4,0.7887323943661971,0.0016288757324218,0.0002684593200683,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,8.540310523598416,True
solar-flare_40687,4,0.7887323943661971,0.0016872882843017,0.0002503395080566,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.386416196476826,True
solar-flare_40687,4,0.7887323943661971,0.0020496845245361,0.0003070831298828,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,5.27988182817336,False
solar-flare_40687,4,0.7887323943661971,0.0016982555389404,0.0002825260162353,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1.3274483703873978,True
solar-flare_40687,4,0.7887323943661971,0.0016188621520996,0.0002374649047851,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.3025685308731651,False
solar-flare_40687,4,0.7887323943661971,0.0017590522766113,0.0002815723419189,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.3890527525898926,False
solar-flare_40687,4,0.7887323943661971,0.0016226768493652,0.0002527236938476,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.6666795178791184,True
solar-flare_40687,4,0.7887323943661971,0.0016963481903076,0.0002472400665283,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.1990960501068766,True
solar-flare_40687,4,0.7699530516431925,0.0016601085662841,0.0002522468566894,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2.629745120314116,True
solar-flare_40687,4,0.7699530516431925,0.0017614364624023,0.0002586841583251,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.6844015264054261,False
arsenic-female-lung_950,1,0.9910714285714286,0.0014150142669677,0.0001201629638671,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6.004179154075003,False
arsenic-female-lung_950,1,0.9910714285714286,0.0029194355010986,0.0010344982147216,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,6.781176166210651,True
arsenic-female-lung_950,2,0.9910714285714286,0.00146484375,0.0001032352447509,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6.718791521027322,False
arsenic-female-lung_950,1,0.9910714285714286,0.0015571117401123,0.0001006126403808,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1.9889310277674197,True
arsenic-female-lung_950,2,0.9910714285714286,0.0018203258514404,0.0002262592315673,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.8957229627275161,True
arsenic-female-lung_950,2,0.9910714285714286,0.0018835067749023,0.0001649856567382,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.1474871591476606,True
arsenic-female-lung_950,2,0.9910714285714286,0.0018045902252197,0.0001039505004882,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3.24369403055306,True
arsenic-female-lung_950,1,0.9910714285714286,0.0029819011688232,0.0010092258453369,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.1507035868114233,True
arsenic-female-lung_950,2,0.9910714285714286,0.0017774105072021,0.0001637935638427,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.231708072850926,True
arsenic-female-lung_950,2,0.9910714285714286,0.0018422603607177,0.0001602172851562,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4.847661898089009,True
arsenic-female-lung_950,2,0.9910714285714286,0.0018553733825683,0.0001626014709472,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5.098472533394286,True
arsenic-female-lung_950,2,0.9910714285714286,0.0017907619476318,0.0001642704010009,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.7402998940972829,True
arsenic-female-lung_950,2,0.9910714285714286,0.0014748573303222,0.0001006126403808,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2.75384188437182,True
arsenic-female-lung_950,2,0.9910714285714286,0.0018587112426757,0.0001630783081054,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.2755837755683508,False
arsenic-female-lung_950,2,0.9910714285714286,0.0022690296173095,0.0002048015594482,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,6.213944214185502,True
arsenic-female-lung_950,1,0.9910714285714286,0.0018398761749267,0.0001482963562011,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2.032423428503622,True
arsenic-female-lung_950,2,0.9910714285714286,0.0015537738800048,0.0001070499420166,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,5.192848332922398,True
arsenic-female-lung_950,1,0.9910714285714286,0.0014452934265136,9.942054748535156e-05,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.6078872941878493,True
arsenic-female-lung_950,2,0.9910714285714286,0.0017879009246826,0.0001661777496337,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.1202292824530401,True
arsenic-female-lung_950,2,0.9910714285714286,0.0013966560363769,0.0001184940338134,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,9.689697703445033,False
chscase_census3_908,4,0.575,0.0013654232025146,0.0001018047332763,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3.3442602789654936,False
chscase_census3_908,4,0.575,0.0016615390777587,0.0001497268676757,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.2152145119114472,False
chscase_census3_908,4,0.575,0.0014290809631347,0.0001091957092285,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1.9062822653900509,True
chscase_census3_908,4,0.575,0.0013325214385986,9.918212890625e-05,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,7.78460889055285,True
chscase_census3_908,4,0.575,0.0015075206756591,0.0001399517059326,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,6.259141802882747,True
chscase_census3_908,4,0.575,0.0018551349639892,0.0001876354217529,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,7.584823075979863,True
chscase_census3_908,4,0.575,0.0013797283172607,0.0001018047332763,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.1659109573343253,True
chscase_census3_908,4,0.575,0.0016148090362548,0.0001595020294189,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,5.108961744734794,True
chscase_census3_908,4,0.575,0.0016980171203613,0.0001535415649414,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,6.062232455200944,True
chscase_census3_908,4,0.575,0.0012085437774658,9.41753387451172e-05,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.2299258408623541,False
chscase_census3_908,4,0.575,0.0018086433410644,0.0001568794250488,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2.600452549823857,True
chscase_census3_908,4,0.575,0.0013141632080078,0.0001015663146972,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2.4291546294914004,True
chscase_census3_908,2,0.55,0.0018720626831054,0.0001626014709472,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2.384107226333334,True
chscase_census3_908,2,0.55,0.0015242099761962,0.0001411437988281,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1.3973315924887757,False
chscase_census3_908,1,0.55,0.0013575553894042,0.0001018047332763,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.2993331874408493,True
chscase_census3_908,2,0.55,0.0016584396362304,0.0001540184020996,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.1640970719853158,False
chscase_census3_908,1,0.55,0.0015149116516113,0.0001087188720703,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.3101179477292677,False
chscase_census3_908,2,0.55,0.0017032623291015,0.000152587890625,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,6.741237370557614,False
chscase_census3_908,4,0.55,0.0016243457794189,0.0001461505889892,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.2827517541009652,False
chscase_census3_908,2,0.55,0.0016243457794189,0.000148057937622,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.7303659880213246,True
PopularKids_1100,3,0.6210526315789474,0.0015039443969726,0.0001308917999267,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.7617540615897421,True
PopularKids_1100,3,0.6210526315789474,0.001554250717163,0.000136375427246,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,7.058449901463215,False
PopularKids_1100,3,0.6,0.0015439987182617,0.0001077651977539,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.1698502165152111,True
PopularKids_1100,3,0.6,0.0015461444854736,0.0001022815704345,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.9058595598902084,False
PopularKids_1100,3,0.5894736842105263,0.0019335746765136,0.0001189708709716,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4.1584315761619015,False
PopularKids_1100,3,0.5894736842105263,0.0015885829925537,0.0001296997070312,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.1328888527249999,False
PopularKids_1100,3,0.5894736842105263,0.0015666484832763,9.822845458984376e-05,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.1001937412824336,True
PopularKids_1100,3,0.5894736842105263,0.0014998912811279,0.0001578330993652,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1541920778330197,False
PopularKids_1100,3,0.5894736842105263,0.001469612121582,9.560585021972656e-05,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.8030044831986026,False
PopularKids_1100,3,0.5894736842105263,0.0018622875213623,0.0001180171966552,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.2069763455287861,True
PopularKids_1100,3,0.5894736842105263,0.0020594596862792,0.0001435279846191,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.602089051653367,True
PopularKids_1100,3,0.5894736842105263,0.0014560222625732,9.870529174804688e-05,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1187331937292057,True
PopularKids_1100,3,0.5894736842105263,0.0014941692352294,9.465217590332033e-05,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4.834579023763193,False
PopularKids_1100,3,0.5894736842105263,0.0014362335205078,9.393692016601562e-05,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.185188164812129,False
PopularKids_1100,3,0.5894736842105263,0.0033879280090332,0.0001604557037353,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.2371039136794833,False
PopularKids_1100,3,0.5894736842105263,0.0014691352844238,0.0001306533813476,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.8249872313515954,False
PopularKids_1100,3,0.5894736842105263,0.0014314651489257,9.298324584960938e-05,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1093758971389513,True
PopularKids_1100,3,0.5894736842105263,0.0020651817321777,0.0001397132873535,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,6.952345827246832,True
PopularKids_1100,3,0.5894736842105263,0.0014426708221435,9.870529174804688e-05,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.6715279578295674,True
PopularKids_1100,3,0.5894736842105263,0.0016686916351318,0.0001637935638427,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1.146947156758558,False
fri_c0_500_50_888,1,0.84,0.0018625259399414,0.000124454498291,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,5.481857573711843,True
fri_c0_500_50_888,1,0.84,0.0025022029876708,0.0003144741058349,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1.4194971058473564,False
fri_c0_500_50_888,1,0.84,0.0018904209136962,0.0001261234283447,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.1443617066160743,False
fri_c0_500_50_888,1,0.84,0.0024335384368896,0.000312328338623,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,4.038866586368303,True
fri_c0_500_50_888,1,0.84,0.0019373893737792,0.0001251697540283,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,6.789509454632081,False
fri_c0_500_50_888,1,0.84,0.002450942993164,0.0003533363342285,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,4.135043476929852,False
fri_c0_500_50_888,1,0.84,0.001603364944458,0.0001235008239746,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.239995083223464,False
fri_c0_500_50_888,1,0.84,0.0024855136871337,0.000319480895996,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.9166481899611386,True
fri_c0_500_50_888,1,0.84,0.002357006072998,0.0001289844512939,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.3971395909502844,False
fri_c0_500_50_888,1,0.84,0.0018644332885742,0.0001227855682373,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1.570752291535764,False
fri_c0_500_50_888,1,0.84,0.002732515335083,0.0003268718719482,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,4.725025801890276,True
fri_c0_500_50_888,1,0.84,0.002410888671875,0.000307559967041,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.6314192198853441,True
fri_c0_500_50_888,1,0.83,0.0024635791778564,0.0003166198730468,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1.5297763826094466,True
fri_c0_500_50_888,1,0.83,0.0028421878814697,0.0003986358642578,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.1048189892436512,True
fri_c0_500_50_888,1,0.83,0.0027663707733154,0.0003111362457275,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.5028979091337344,True
fri_c0_500_50_888,1,0.83,0.0025289058685302,0.0003628730773925,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1.7459312829638165,False
fri_c0_500_50_888,1,0.83,0.0025537014007568,0.0003619194030761,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,9.57339087167786,True
fri_c0_500_50_888,1,0.83,0.0024573802947998,0.000312328338623,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.3600782758369129,True
fri_c0_500_50_888,1,0.82,0.0017511844635009,0.0001518726348876,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.2236056827330527,True
fri_c0_500_50_888,1,0.82,0.0016999244689941,0.0001521110534667,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,6.185459544186444,False
fri_c2_500_50_920,3,0.82,0.0016100406646728,0.0001440048217773,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1.334506474999111,True
fri_c2_500_50_920,3,0.82,0.0015332698822021,0.0001406669616699,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,9.806255808315578,False
fri_c2_500_50_920,3,0.82,0.0016090869903564,0.0001454353332519,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.3223320339777504,True
fri_c2_500_50_920,3,0.82,0.0016922950744628,0.0001494884490966,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.2462927307983757,False
fri_c2_500_50_920,3,0.82,0.001591682434082,0.0001435279846191,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.514572819250994,False
fri_c2_500_50_920,3,0.82,0.0016026496887207,0.00014328956604,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1.4313448014183856,False
fri_c2_500_50_920,0,0.8,0.0024249553680419,0.0003197193145751,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.1421780865723488,True
fri_c2_500_50_920,0,0.8,0.0023703575134277,0.0003004074096679,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.5994408602982026,True
fri_c2_500_50_920,0,0.8,0.0023994445800781,0.0003066062927246,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.1353103042474617,True
fri_c2_500_50_920,0,0.8,0.0023784637451171,0.0003166198730468,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2.068322878231452,False
fri_c2_500_50_920,0,0.8,0.0024421215057373,0.0003407001495361,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.4877283175970453,False
fri_c2_500_50_920,0,0.8,0.0024342536926269,0.0003414154052734,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,8.735866462068076,True
fri_c2_500_50_920,2,0.79,0.0015816688537597,0.0001404285430908,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.1608114147077017,False
fri_c2_500_50_920,2,0.79,0.0016441345214843,0.0001440048217773,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,6.14676575477144,False
fri_c2_500_50_920,2,0.79,0.0015621185302734,0.0001425743103027,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.112853119195816,True
fri_c2_500_50_920,2,0.79,0.0016267299652099,0.0001437664031982,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2.0411500604359305,True
fri_c2_500_50_920,2,0.79,0.0016131401062011,0.0001437664031982,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,7.868012701894973,False
fri_c2_500_50_920,2,0.79,0.0015614032745361,0.0001440048217773,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2.598021312833831,True
fri_c2_500_50_920,3,0.79,0.0027723312377929,0.0003952980041503,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.115140072250645,True
fri_c2_500_50_920,2,0.79,0.0017857551574707,0.0001535415649414,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2.0623387022681245,False
blood-transfusion-service-center_1464,3,0.8590604026845637,0.0010697841644287,9.679794311523438e-05,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.3775741151974739,False
blood-transfusion-service-center_1464,3,0.8590604026845637,0.0011711120605468,0.0001082420349121,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2.878678630157005,True
blood-transfusion-service-center_1464,3,0.8590604026845637,0.0011289119720458,9.870529174804688e-05,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.8018869442985718,False
blood-transfusion-service-center_1464,3,0.8590604026845637,0.0010523796081542,0.0001242160797119,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1.7253974874674085,True
blood-transfusion-service-center_1464,3,0.8590604026845637,0.0011394023895263,0.0001168251037597,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.1115347161345847,True
blood-transfusion-service-center_1464,3,0.8590604026845637,0.0010218620300292,9.465217590332033e-05,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.3635513319274453,False
