Dataset,Fold,Fold Accuracy,Training Time,Testing Time,Imputer Strategy_none,Imputer Strategy_simpleimputer,Categorical Strategy_none,Categorical Strategy_onehot,Categorical Strategy_ordinalencoder,Feature Selection_extra_tree,Feature Selection_fastica,Feature Selection_feature_agglomeration,Feature Selection_generic_univariate,Feature Selection_kernel_pca,Feature Selection_linear_svc,Feature Selection_none,Feature Selection_nystroem,Feature Selection_pca,Feature Selection_polynomial_features,Feature Selection_random_trees_embedding,Feature Selection_rbf_sampler,Feature Selection_select_percentile,Feature Selection_truncated_svd,Scaler_minmax,Scaler_none,Scaler_normalizer,Scaler_power,Scaler_quantile,Scaler_robust,Scaler_standard,penalty,loss,C,tol,max_iter,random_state
chscase_census3_908,1,0.6,0.0011043548583984,0.0001168251037597,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,l1,squared_hinge,1.025637899433432,2.8265669633247535e-05,1089,0
chscase_census3_908,1,0.6,0.0010995864868164,0.0001182556152343,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,l2,hinge,0.1740045130405144,0.0006973369696233,958,0
chscase_census3_908,1,0.6,0.0011563301086425,0.0001223087310791,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,l2,squared_hinge,0.5628697436519045,0.0009035675608063,1209,0
chscase_census3_908,1,0.6,0.0012426376342773,0.0001287460327148,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,l1,squared_hinge,0.7761247196874698,7.252594634535766e-05,1124,0
chscase_census3_908,1,0.6,0.0011048316955566,0.0001194477081298,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,l2,squared_hinge,0.5103906337524338,0.0001106100026481,1146,0
chscase_census3_908,1,0.6,0.0011048316955566,0.0001206398010253,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,l2,hinge,0.3391350254121538,4.920478360586708e-05,1205,0
chscase_census3_908,1,0.6,0.0011706352233886,0.0001237392425537,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,l1,hinge,0.455071690646515,0.0005059346740485,1329,0
chscase_census3_908,1,0.6,0.0011763572692871,0.0001215934753417,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,l2,hinge,3.0056322030370186,3.938822234041973e-05,262,0
chscase_census3_908,1,0.6,0.0010948181152343,0.0001187324523925,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,l2,hinge,8.055518617347916,1.6497412505562004e-05,996,0
PopularKids_1100,2,0.625,0.0162336826324462,0.0002055168151855,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,l1,squared_hinge,0.1126391615066858,8.165870268789863e-05,1253,0
PopularKids_1100,2,0.625,0.0208818912506103,0.0003259181976318,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,l1,hinge,1.793236378683636,2.183051509124478e-05,1757,0
PopularKids_1100,2,0.625,0.0144925117492675,0.000258445739746,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,l2,squared_hinge,0.139821295197223,7.276244385489563e-05,970,0
PopularKids_1100,2,0.625,0.013993501663208,0.0002832412719726,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,l2,hinge,0.2537140226979607,0.0001482032760072,341,0
PopularKids_1100,3,0.6210526315789474,0.0129098892211914,0.0002377033233642,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,l1,hinge,1.2268850945753969,0.0004029065248002,1428,0
PopularKids_1100,3,0.6210526315789474,0.0018706321716308,0.0001416206359863,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,l1,hinge,3.871261351326895,0.0002420875503311,635,0
PopularKids_1100,3,0.6210526315789474,0.0017588138580322,0.0001344680786132,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,l2,hinge,0.7432854969324119,0.0002999931542326,1138,0
PopularKids_1100,3,0.6210526315789474,0.0075817108154296,0.0001459121704101,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,l2,hinge,5.740379163530637,0.0001517172651882,1161,0
PopularKids_1100,2,0.6145833333333334,0.018240213394165,0.0002858638763427,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,l1,hinge,2.701029312069924,1.4545660853836823e-05,1038,0
PopularKids_1100,2,0.6145833333333334,0.0203943252563476,0.000270128250122,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,l2,squared_hinge,0.2440538615953192,0.000575516255244,360,0
PopularKids_1100,2,0.6041666666666666,0.0015885829925537,0.0001497268676757,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,l2,hinge,2.357337405914347,0.000249053478725,891,0
PopularKids_1100,2,0.6041666666666666,0.0146541595458984,0.0004303455352783,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,l2,hinge,0.4332889125043303,0.0003799962001,529,0
PopularKids_1100,2,0.6041666666666666,0.0014369487762451,0.0001256465911865,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,l2,hinge,3.4152205658754107,0.0007618287953726,1136,0
PopularKids_1100,2,0.6041666666666666,0.0126101970672607,0.0002827644348144,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,l2,squared_hinge,0.289205543075176,0.0008635107806393,734,0
PopularKids_1100,3,0.6,0.0073108673095703,0.0001852512359619,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,l1,hinge,0.19453452803391,0.0008452388004656,363,0
PopularKids_1100,3,0.6,0.0057039260864257,0.0002377033233642,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,l2,squared_hinge,1.8857955617983853,3.4607871965796736e-05,1213,0
PopularKids_1100,3,0.6,0.0013227462768554,0.0001254081726074,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,l1,hinge,1.71096930937687,0.000504945930949,620,0
PopularKids_1100,4,0.6,0.0296347141265869,0.0002315044403076,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,l2,squared_hinge,1.4028841057457309,0.0008266617252309,1040,0
PopularKids_1100,4,0.6,0.051220417022705,0.0002298355102539,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,l2,squared_hinge,0.3064685263605279,0.0002586060629345,779,0
PopularKids_1100,3,0.6,0.0014598369598388,0.0001301765441894,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,l2,squared_hinge,0.2582036717515746,0.0002702992587712,1260,0
fri_c0_500_50_888,4,0.9,0.0543155670166015,0.0002803802490234,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,l2,hinge,6.681623112649518,0.0005866755429421,1248,0
fri_c0_500_50_888,4,0.9,0.0540266036987304,0.0002980232238769,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,l1,squared_hinge,1.1623032727296054,3.7592110549506434e-05,1071,0
fri_c0_500_50_888,4,0.9,0.0571327209472656,0.0003268718719482,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,l2,squared_hinge,0.6502393922452918,2.419529509074104e-05,968,0
fri_c0_500_50_888,4,0.9,0.0513243675231933,0.0002799034118652,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,l2,hinge,4.3543362327504935,7.480343386078541e-05,868,0
fri_c0_500_50_888,4,0.9,0.0558693408966064,0.0003159046173095,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,l2,hinge,0.1263466342601339,0.0007938849086709,639,0
fri_c0_500_50_888,4,0.9,0.0510892868041992,0.0002708435058593,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,l2,squared_hinge,2.249005668591563,1.3211009639498736e-05,824,0
fri_c0_500_50_888,2,0.88,0.001352310180664,0.0001263618469238,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,l1,squared_hinge,0.1971691202788823,7.67401518588127e-05,1144,0
fri_c0_500_50_888,2,0.88,0.001235008239746,0.000115156173706,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,l2,squared_hinge,0.2833125903271628,0.0002407671920883,1586,0
fri_c0_500_50_888,2,0.88,0.0013649463653564,0.0001230239868164,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,l2,squared_hinge,1.9007634035556824,0.0002006988842027,1171,0
fri_c0_500_50_888,2,0.88,0.0014567375183105,0.0001237392425537,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,l1,squared_hinge,0.3625602827188661,0.000416677703937,1215,0
fri_c0_500_50_888,2,0.88,0.0015444755554199,0.0001237392425537,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,l2,squared_hinge,3.5980078922208656,3.461082015405215e-05,968,0
fri_c0_500_50_888,2,0.88,0.0013356208801269,0.0001161098480224,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,l1,squared_hinge,1.0893275979571138,2.93701631671864e-05,1158,0
fri_c0_500_50_888,4,0.87,0.0013782978057861,0.0001242160797119,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,l2,hinge,0.4425482640396918,0.0004517404614121,356,0
fri_c0_500_50_888,4,0.87,0.0012266635894775,0.0001187324523925,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,l2,squared_hinge,5.361233031490617,0.0004481533812385,783,0
fri_c0_500_50_888,4,0.87,0.0012648105621337,0.0001132488250732,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,l1,squared_hinge,1.8099684573212973,3.145255203471613e-05,1211,0
fri_c0_500_50_888,2,0.87,0.00164794921875,0.0001235008239746,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,l1,hinge,0.69586476959407,7.595225671697637e-05,1216,0
fri_c0_500_50_888,2,0.87,0.0013427734375,0.0001249313354492,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,l2,squared_hinge,0.8069302639311646,8.004721031851482e-05,837,0
fri_c0_500_50_888,4,0.87,0.0013120174407958,0.0001249313354492,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,l2,hinge,0.3444646478854766,0.0001063017810622,607,0
fri_c0_500_50_888,4,0.87,0.0012950897216796,0.0001320838928222,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,l2,squared_hinge,0.1647975423416184,0.0004708020352307,979,0
fri_c0_500_50_888,4,0.87,0.0014567375183105,0.000129222869873,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,l2,squared_hinge,0.4028700632521496,0.0001609806104544,870,0
fri_c2_500_50_920,2,0.82,0.0011873245239257,0.0001137256622314,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,l2,squared_hinge,0.3377716553763273,0.0001087483313385,1282,0
fri_c2_500_50_920,2,0.82,0.0011396408081054,0.0001137256622314,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,l2,hinge,0.4692442136536155,3.792886472483271e-05,1211,0
fri_c2_500_50_920,2,0.82,0.0011675357818603,0.000115156173706,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,l1,squared_hinge,0.8676299731028843,1.2045163088777093e-05,1465,0
fri_c2_500_50_920,2,0.82,0.0012464523315429,0.0001513957977294,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,l1,hinge,0.1336805362736972,0.0006858412891456,1333,0
fri_c2_500_50_920,2,0.82,0.0012540817260742,0.0001168251037597,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,l1,hinge,0.1629290025395332,0.0002706540124321,918,0
fri_c2_500_50_920,2,0.82,0.0012412071228027,0.0001506805419921,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,l2,squared_hinge,2.87651572941767,1.408667673255698e-05,1105,0
fri_c2_500_50_920,0,0.81,0.0011696815490722,0.0001153945922851,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,l1,squared_hinge,0.2327003232885625,3.936325656250146e-05,1610,0
fri_c2_500_50_920,2,0.81,0.0011980533599853,0.0001118183135986,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,l2,squared_hinge,0.4763684608185504,0.0001968249769826,880,0
fri_c2_500_50_920,0,0.81,0.0014140605926513,0.0001156330108642,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,l2,squared_hinge,1.878857789693081,2.6196369572097048e-05,1052,0
fri_c2_500_50_920,0,0.81,0.0010826587677001,0.0001120567321777,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,l2,squared_hinge,8.992678292626696,1.6224562928099587e-05,999,0
fri_c2_500_50_920,0,0.81,0.001523733139038,0.0001220703125,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,l1,squared_hinge,0.1844939728738346,0.0001260784756687,1005,0
fri_c2_500_50_920,2,0.81,0.0013892650604248,0.0001287460327148,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,l1,squared_hinge,3.271429131714122,4.550771712432246e-05,738,0
fri_c2_500_50_920,0,0.81,0.0010819435119628,0.0001125335693359,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,l2,hinge,0.9606379190736564,0.0004523554933214,1393,0
fri_c2_500_50_920,0,0.81,0.0013017654418945,0.0001213550567626,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,l2,hinge,0.1540031179797477,0.0007969461923961,725,0
fri_c2_500_50_920,0,0.81,0.0013468265533447,0.0001180171966552,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,l2,squared_hinge,0.2177545962302292,0.000149735089751,1557,0
fri_c2_500_50_920,2,0.81,0.0013296604156494,0.0001299381256103,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,l2,squared_hinge,2.4462381643032023,0.000266557952955,1492,0
fri_c2_500_50_920,0,0.81,0.001143455505371,0.0001118183135986,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,l1,squared_hinge,5.740116229516337,0.0009265259386808,1075,0
fri_c2_500_50_920,0,0.81,0.0012023448944091,0.0001113414764404,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,l2,squared_hinge,0.1057419037834711,2.8307790701701917e-05,1002,0
fri_c2_500_50_920,0,0.81,0.0013282299041748,0.0001120567321777,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,l1,squared_hinge,0.2790426483385,0.0006452459255083,767,0
fri_c2_500_50_920,2,0.81,0.0012843608856201,0.0001187324523925,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,l1,squared_hinge,0.5199107201753684,0.0001314263099118,1021,0
blood-transfusion-service-center_1464,3,0.8859060402684564,0.0171289443969726,0.0002007484436035,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,l2,hinge,9.497233179780007,2.372904499948983e-05,1324,0
blood-transfusion-service-center_1464,3,0.8859060402684564,0.0134494304656982,0.0002434253692626,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,l2,squared_hinge,2.015552435270481,3.787365918574218e-05,795,0
blood-transfusion-service-center_1464,3,0.8859060402684564,0.0105175971984863,0.0002856254577636,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,l2,squared_hinge,0.5267952637281912,0.0002377732746311,1440,0
blood-transfusion-service-center_1464,3,0.8859060402684564,0.0094289779663085,0.0002062320709228,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,l2,squared_hinge,0.2531450387100824,0.0006981491405252,1308,0
blood-transfusion-service-center_1464,3,0.8859060402684564,0.0130887031555175,0.000199556350708,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,l1,hinge,0.2841511406829161,1.729583165139237e-05,968,0
blood-transfusion-service-center_1464,3,0.8859060402684564,0.0192205905914306,0.0003201961517333,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,l2,hinge,0.1255929977639044,0.0001898932969698,1239,0
blood-transfusion-service-center_1464,3,0.87248322147651,0.004828929901123,0.0001537799835205,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,l2,hinge,9.757145622507196,5.672514919428043e-05,726,0
blood-transfusion-service-center_1464,3,0.87248322147651,0.0072948932647705,0.0002613067626953,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,l2,squared_hinge,9.214518876719524,4.3993915260379575e-05,969,0
blood-transfusion-service-center_1464,3,0.87248322147651,0.0073106288909912,0.0002062320709228,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,l2,squared_hinge,0.1052870261377507,2.291320260752397e-05,1665,0
blood-transfusion-service-center_1464,3,0.87248322147651,0.0054795742034912,0.0002269744873046,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,l2,squared_hinge,0.3480158188127754,0.0005974737861882,1358,0
blood-transfusion-service-center_1464,3,0.87248322147651,0.0026607513427734,0.0001282691955566,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,l2,squared_hinge,0.1098732637889,5.351934559647532e-05,1149,0
blood-transfusion-service-center_1464,3,0.87248322147651,0.0022008419036865,0.0001254081726074,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,l2,hinge,0.4013084586575003,7.701461785435381e-05,1021,0
blood-transfusion-service-center_1464,3,0.87248322147651,0.0022385120391845,0.0001239776611328,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,l2,squared_hinge,6.346158737546931,2.5987099471276e-05,978,0
blood-transfusion-service-center_1464,3,0.87248322147651,0.0126111507415771,0.0001780986785888,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,l2,squared_hinge,5.617566764224176,0.0001643186864582,991,0
blood-transfusion-service-center_1464,3,0.87248322147651,0.0067920684814453,0.0001676082611083,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,l1,squared_hinge,2.343633871940786,7.592723226295665e-05,768,0
blood-transfusion-service-center_1464,3,0.87248322147651,0.0093660354614257,0.0001873970031738,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,l1,squared_hinge,9.425063079441294,2.4322271522267755e-05,1196,0
blood-transfusion-service-center_1464,3,0.87248322147651,0.0114026069641113,0.0001709461212158,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,l1,hinge,3.104719820256281,4.177954116749322e-05,1313,0
blood-transfusion-service-center_1464,3,0.87248322147651,0.0025298595428466,0.0001428127288818,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,l1,squared_hinge,0.3039742233058003,6.058066544112913e-05,924,0
blood-transfusion-service-center_1464,3,0.87248322147651,0.0073356628417968,0.0001664161682128,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,l1,squared_hinge,4.676114381172689,1.425473416418881e-05,1140,0
blood-transfusion-service-center_1464,3,0.87248322147651,0.0147874355316162,0.0002243518829345,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,l2,squared_hinge,1.0372021134871785,1.2697615329754364e-05,782,0
fri_c1_1000_50_837,2,0.78,0.0015594959259033,0.0001211166381835,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,l1,squared_hinge,0.4522552339627304,3.0724706233990274e-05,1071,0
fri_c1_1000_50_837,2,0.78,0.0015835762023925,0.000126838684082,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,l1,squared_hinge,0.5248352592111477,4.299475222352912e-05,979,0
fri_c1_1000_50_837,2,0.78,0.0015590190887451,0.0001180171966552,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,l2,squared_hinge,0.2686209511008997,3.106885269377493e-05,1097,0
fri_c1_1000_50_837,2,0.78,0.0015301704406738,0.0001192092895507,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,l2,hinge,4.060094666860776,1.1063067816383637e-05,1220,0
fri_c1_1000_50_837,2,0.78,0.0015506744384765,0.0001258850097656,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,l2,squared_hinge,0.2089527358601118,0.0001804603556494,566,0
fri_c1_1000_50_837,2,0.78,0.0015294551849365,0.000178575515747,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,l2,squared_hinge,0.2731758388918501,0.0001680759406689,703,0
fri_c1_1000_50_837,2,0.78,0.0014011859893798,0.0001153945922851,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,l1,squared_hinge,0.6506764935224923,0.0005053218880694,973,0
fri_c1_1000_50_837,2,0.78,0.0015418529510498,0.0001261234283447,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,l2,hinge,0.1984483926121602,0.0002485957865172,1207,0
fri_c1_1000_50_837,2,0.78,0.0017652511596679,0.0001208782196044,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,l2,hinge,0.1681150927413142,0.000191309538069,1651,0
fri_c1_1000_50_837,2,0.78,0.0016446113586425,0.0001730918884277,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,l1,hinge,1.1050504338080096,2.9119709960577324e-05,966,0
fri_c1_1000_50_837,2,0.78,0.002018928527832,0.0002408027648925,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,l1,squared_hinge,8.074586470707997,0.0003021768378267,1074,0
fri_c1_1000_50_837,2,0.78,0.0014736652374267,0.0001206398010253,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,l2,squared_hinge,4.01380338660012,0.0005137556847111,800,0
fri_c1_1000_50_837,2,0.775,0.0018491744995117,0.0001420974731445,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,l2,hinge,0.2260573910305108,7.723506065313498e-05,1197,0
fri_c1_1000_50_837,2,0.775,0.0014078617095947,0.0001170635223388,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,l1,squared_hinge,1.4969077167256009,0.000120506408929,671,0
fri_c1_1000_50_837,2,0.775,0.0015511512756347,0.0001225471496582,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,l1,hinge,3.864768563934018,0.0003704019349727,997,0
fri_c1_1000_50_837,2,0.775,0.0016047954559326,0.0001230239868164,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,l2,squared_hinge,0.1949283998007547,8.535766337714836e-05,715,0
fri_c1_1000_50_837,2,0.775,0.0013701915740966,0.0001473426818847,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,l2,squared_hinge,0.1458243649140107,0.0002152921147004,366,0
fri_c1_1000_50_837,2,0.775,0.0015571117401123,0.0002326965332031,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,l2,squared_hinge,6.056333546217226,2.6893592236325276e-05,1808,0
fri_c1_1000_50_837,2,0.775,0.0016365051269531,0.0001170635223388,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,l1,squared_hinge,0.3090919501511042,0.000147402738529,1241,0
fri_c1_1000_50_837,2,0.775,0.0013394355773925,0.0001156330108642,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,l2,hinge,0.9902751535590956,1.1867396530131022e-05,1243,0
PizzaCutter3_1444,0,0.9043062200956936,0.0054013729095458,0.0001180171966552,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,l2,hinge,0.1306130586437351,0.0003687873643743,1173,0
PizzaCutter3_1444,0,0.9043062200956936,0.005594253540039,0.0001492500305175,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,l2,squared_hinge,0.1097189987511443,0.0008978133766687,725,0
PizzaCutter3_1444,0,0.9043062200956936,0.0164728164672851,0.0001802444458007,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,l2,squared_hinge,1.5839045669729483,0.000180628160036,801,0
