Dataset,Fold,Fold Accuracy,Training Time,Testing Time,Imputer Strategy_none,Imputer Strategy_simpleimputer,Categorical Strategy_none,Categorical Strategy_onehot,Categorical Strategy_ordinalencoder,Feature Selection_extra_tree,Feature Selection_fastica,Feature Selection_feature_agglomeration,Feature Selection_generic_univariate,Feature Selection_kernel_pca,Feature Selection_linear_svc,Feature Selection_none,Feature Selection_nystroem,Feature Selection_pca,Feature Selection_polynomial_features,Feature Selection_rbf_sampler,Feature Selection_select_percentile,Feature Selection_truncated_svd,Scaler_minmax,Scaler_none,Scaler_normalizer,Scaler_power,Scaler_quantile,Scaler_robust,Scaler_standard,learning_rate,max_iter,max_depth,min_samples_leaf,l2_regularization,max_bins,random_state
wilt_40983,3,0.9907024793388428,0.5651640892028809,0.0037169456481933,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0476587732945466,78,13.0,21,0.0866955481194134,245,0
wilt_40983,3,0.9907024793388428,0.5873556137084961,0.0042545795440673,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.3771041185449531,56,,34,0.0977011297055495,197,0
wilt_40983,3,0.9907024793388428,0.5179693698883057,0.0035433769226074,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0685046973557046,51,1.0,1,0.0436302986366287,255,0
wilt_40983,3,0.9907024793388428,0.5421054363250732,0.004244327545166,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.1108677877409218,124,,35,0.0812294861767062,249,0
wilt_40983,3,0.9907024793388428,0.5335404872894287,0.0041561126708984,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0195478591380197,45,30.0,15,0.0465037896650212,250,0
boston_853,0,0.9607843137254902,0.1762299537658691,0.0022468566894531,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0292274474361496,81,18.0,33,0.0085019548718709,255,0
boston_853,0,0.9607843137254902,0.1994528770446777,0.0021967887878417,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.2851743569025556,86,,22,0.1860661290896743,246,0
boston_853,0,0.9607843137254902,0.1897845268249511,0.0018610954284667,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.8996725565478468,178,12.0,25,0.1133286726842451,255,0
boston_853,0,0.9607843137254902,0.1590576171875,0.0018861293792724,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.2566298152263561,160,26.0,25,0.1109993849999024,255,0
boston_853,0,0.9607843137254902,0.1656947135925293,0.0017704963684082,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0128350265580485,23,27.0,16,0.021527306079617,255,0
boston_853,0,0.9607843137254902,0.1840279102325439,0.0026049613952636,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0193100192356193,179,11.0,14,0.1089444140596442,235,0
boston_853,0,0.9411764705882352,0.1869142055511474,0.0019347667694091,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0779035204573703,39,,16,0.026400542142812,228,0
boston_853,0,0.9411764705882352,0.1750760078430175,0.0022733211517333,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.2918406109287449,108,17.0,5,0.1163261814700586,255,0
boston_853,0,0.9411764705882352,0.1793797016143798,0.0024230480194091,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.0214716251115986,58,,15,0.0405760878775362,239,0
boston_853,0,0.9411764705882352,0.1652567386627197,0.0024459362030029,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3174258368234665,81,,13,0.0171397980967323,255,0
boston_853,0,0.9411764705882352,0.1627447605133056,0.0024306774139404,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1293217127799158,51,,5,0.2367276691447282,253,0
boston_853,0,0.9411764705882352,0.1729276180267334,0.002061128616333,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3540677388751019,184,,25,0.0110540938106264,253,0
boston_853,0,0.9411764705882352,0.3649411201477051,0.0023255348205566,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.1303992904433602,93,27.0,20,0.1434593475659334,255,0
boston_853,0,0.9411764705882352,0.1788141727447509,0.0024797916412353,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1603416527492436,111,4.0,22,0.010733542997924,250,0
boston_853,0,0.9411764705882352,0.3293776512145996,0.0019590854644775,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0314408393882503,46,4.0,27,0.1154293013974787,255,0
boston_853,0,0.9411764705882352,0.1926510334014892,0.002063512802124,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2756636319774029,29,,18,0.0116967162562201,255,0
boston_853,0,0.9411764705882352,0.157275915145874,0.0017817020416259,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.4875607500762747,78,,11,0.0710953721428791,255,0
boston_853,0,0.9411764705882352,0.1898479461669922,0.0019996166229248,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.5528172874503169,126,7.0,23,0.0208249633232701,255,0
boston_853,0,0.9411764705882352,0.1896383762359619,0.0025069713592529,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.011452653075324,94,24.0,1,0.2014265094431497,255,0
boston_853,0,0.9411764705882352,0.3611273765563965,0.0040442943572998,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.1774988738231911,149,,19,0.0513302972047209,252,0
seeds_1499,2,1.0,0.1805324554443359,0.004702091217041,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.9529643811607696,106,1.0,28,0.0015546573645356,226,0
seeds_1499,2,1.0,0.1798281669616699,0.0060315132141113,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.1492214697045139,100,,30,0.0989294992315011,164,0
seeds_1499,2,1.0,0.1831390857696533,0.0059473514556884,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0220058432474387,127,15.0,15,0.058903789740327,193,0
seeds_1499,2,1.0,0.1828293800354004,0.0044376850128173,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.5691361629902547,105,31.0,1,0.196425242444045,255,0
seeds_1499,2,1.0,0.1976819038391113,0.0058448314666748,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0337763588220294,147,,1,0.0567650289391631,255,0
seeds_1499,2,1.0,0.1936206817626953,0.0045790672302246,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0123034502962622,128,28.0,26,0.0529567629931746,251,0
seeds_1499,4,0.9761904761904762,0.2467641830444336,0.0048267841339111,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0726166041477924,146,,16,0.0605307041645779,255,0
seeds_1499,4,0.9761904761904762,0.2377171516418457,0.0043282508850097,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0158688475091525,136,,40,0.1965070672672029,254,0
seeds_1499,0,0.9761904761904762,0.2312123775482177,0.005728006362915,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0170013956288882,168,27.0,6,0.0883878145179331,184,0
seeds_1499,4,0.9761904761904762,0.2260282039642334,0.0052134990692138,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.0844458467617827,141,1.0,23,0.1106732428656659,255,0
seeds_1499,1,0.9761904761904762,0.2003998756408691,0.0048239231109619,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1680222608585227,187,25.0,37,0.1274434204129363,255,0
seeds_1499,2,0.9761904761904762,0.3211395740509033,0.0058569908142089,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.646821017636721,73,4.0,22,0.2772837112136516,255,0
seeds_1499,4,0.9761904761904762,0.241389513015747,0.004479169845581,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.2573391534897681,142,6.0,4,0.1817204009164763,255,0
seeds_1499,2,0.9761904761904762,0.1729044914245605,0.004995584487915,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.4844024189972304,31,22.0,48,0.2621197434284424,202,0
seeds_1499,2,0.9761904761904762,0.2791850566864013,0.006237506866455,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0666145086812194,147,24.0,36,0.0420535508554894,255,0
seeds_1499,0,0.9761904761904762,0.2017903327941894,0.005622386932373,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0433693976442836,103,9.0,18,0.024186781397444,230,0
seeds_1499,4,0.9761904761904762,0.2226366996765136,0.0057857036590576,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.1533488535962328,147,,28,0.0227389442279114,255,0
seeds_1499,2,0.9761904761904762,0.2141735553741455,0.0044484138488769,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.2460362702917856,184,21.0,28,0.1950528442026851,255,0
seeds_1499,4,0.9761904761904762,0.2605726718902588,0.0046422481536865,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.1369307193573961,140,12.0,26,0.1775440732348321,244,0
seeds_1499,4,0.9761904761904762,0.2375299930572509,0.00602388381958,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0338097958026789,79,,6,0.1050998849129633,255,0
analcatdata_gsssexsurvey_852,1,0.875,0.0482678413391113,0.0016734600067138,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0548842556592626,46,36.0,23,0.0065010508766001,229,0
analcatdata_gsssexsurvey_852,3,0.875,0.0603985786437988,0.0020980834960937,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0788150965864515,127,12.0,35,0.0382796235630026,254,0
analcatdata_gsssexsurvey_852,1,0.875,0.0587766170501709,0.002181053161621,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0106734251340887,86,13.0,25,0.1325015977592422,240,0
analcatdata_gsssexsurvey_852,3,0.875,0.0521652698516845,0.0019679069519042,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5750128774439752,133,17.0,24,0.0285775589260376,255,0
analcatdata_gsssexsurvey_852,3,0.875,0.0483911037445068,0.0015473365783691,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1053950804280185,75,13.0,15,0.0978322852053605,223,0
analcatdata_gsssexsurvey_852,3,0.875,0.0530982017517089,0.0017776489257812,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.3177312230027954,54,,11,0.0782505794245439,255,0
analcatdata_gsssexsurvey_852,1,0.875,0.0481398105621337,0.0016069412231445,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0220710297477141,88,30.0,4,0.030472294562604,255,0
analcatdata_gsssexsurvey_852,3,0.875,0.0537593364715576,0.0021793842315673,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.1298037928984525,125,13.0,28,0.2723235377018138,197,0
analcatdata_gsssexsurvey_852,3,0.875,0.0481171607971191,0.0016200542449951,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.7116432641713236,106,,18,0.0296708083623234,255,0
analcatdata_gsssexsurvey_852,3,0.875,0.054067850112915,0.0017945766448974,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0268258548970396,59,,7,0.2251807905637817,255,0
analcatdata_gsssexsurvey_852,3,0.875,0.05611252784729,0.002087116241455,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0491713805274369,190,,30,0.0778556755646646,235,0
analcatdata_gsssexsurvey_852,3,0.875,0.0529308319091796,0.0020427703857421,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0597924490731848,93,,14,0.0096321505345425,255,0
analcatdata_gsssexsurvey_852,1,0.84375,0.0210187435150146,0.0019993782043457,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.0584261437768134,10,34.0,11,0.1793509531723182,255,0
analcatdata_gsssexsurvey_852,1,0.84375,0.0511765480041503,0.001711368560791,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.158944384286628,147,,15,0.156749036383325,255,0
analcatdata_gsssexsurvey_852,1,0.84375,0.0182137489318847,0.0015950202941894,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0613112955513222,99,31.0,18,0.1777705865917564,246,0
analcatdata_gsssexsurvey_852,1,0.84375,0.044609785079956,0.0016975402832031,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.2228994480074012,91,29.0,25,0.1016521498441423,212,0
analcatdata_gsssexsurvey_852,3,0.84375,0.0727443695068359,0.0020697116851806,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0931366593739497,90,41.0,11,0.1243461057857667,255,0
analcatdata_gsssexsurvey_852,1,0.84375,0.0586178302764892,0.0020992755889892,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0206657824532692,91,,30,0.2375779422879024,250,0
analcatdata_gsssexsurvey_852,1,0.84375,0.048013687133789,0.0020680427551269,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.7891080447858757,183,7.0,25,0.0136619982693473,252,0
analcatdata_gsssexsurvey_852,1,0.84375,0.0187418460845947,0.0017070770263671,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.030132328046797,123,10.0,15,0.0086689077321127,240,0
autoUniv-au7-500_1554,1,0.6,1.588615655899048,0.0096156597137451,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.1333336769532027,113,,18,0.0133617840916113,237,0
autoUniv-au7-500_1554,1,0.6,1.5910260677337646,0.008650779724121,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0132247684031296,87,,16,0.2040772078015537,255,0
autoUniv-au7-500_1554,1,0.59,1.6381912231445312,0.0093166828155517,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.6874535518304928,186,10.0,21,0.0827671513586577,218,0
autoUniv-au7-500_1554,1,0.59,1.748072862625122,0.0094993114471435,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.7177813558405971,142,3.0,35,0.0193663977052532,255,0
autoUniv-au7-500_1554,1,0.58,1.0654544830322266,0.011674165725708,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.0535905047943928,149,6.0,16,0.0152815651104672,232,0
autoUniv-au7-500_1554,1,0.58,0.7086536884307861,0.0090236663818359,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0174566265942623,114,12.0,22,0.0589550619411868,255,0
autoUniv-au7-500_1554,1,0.58,0.9860081672668456,0.0095236301422119,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.3467114887550962,150,26.0,13,0.1691375216571682,245,0
autoUniv-au7-500_1554,1,0.58,0.8342320919036865,0.0089704990386962,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0334584141399203,120,,25,0.1635662385477012,255,0
autoUniv-au7-500_1554,1,0.57,0.7976763248443604,0.0089104175567626,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.2519018023270977,81,23.0,23,0.1905508866325551,255,0
autoUniv-au7-500_1554,1,0.57,0.7792136669158936,0.0100710391998291,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.676544541226025,118,,33,0.1465098347773034,255,0
autoUniv-au7-500_1554,0,0.56,0.8319616317749023,0.0099678039550781,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.1515223080407815,205,,12,0.0063600091909039,220,0
autoUniv-au7-500_1554,0,0.56,0.8372673988342285,0.009108543395996,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.5278068496652917,110,14.0,27,0.127356194009481,249,0
autoUniv-au7-500_1554,1,0.56,1.5762121677398682,0.0097215175628662,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.0281382383786262,164,,33,0.0731807534765357,255,0
autoUniv-au7-500_1554,1,0.56,1.6464614868164062,0.009730577468872,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.6620053555242007,160,6.0,16,0.1296132733287959,245,0
autoUniv-au7-500_1554,1,0.55,1.4781854152679443,0.0093204975128173,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.0283980882195772,128,,19,0.0662196608704556,255,0
autoUniv-au7-500_1554,3,0.55,0.7757813930511475,0.008662462234497,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.028287868553734,183,8.0,22,0.0660755600439014,255,0
autoUniv-au7-500_1554,1,0.55,1.437265157699585,0.0110721588134765,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.5750925824093708,10,5.0,18,0.0134828989557078,246,0
autoUniv-au7-500_1554,3,0.55,0.7819318771362305,0.0111663341522216,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1287677088446192,10,6.0,22,0.235625216720019,255,0
autoUniv-au7-500_1554,1,0.55,1.6869089603424072,0.0092766284942626,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.3970847678474996,186,1.0,27,0.046939862256994,230,0
autoUniv-au7-500_1554,0,0.55,1.5432696342468262,0.0095298290252685,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.4026961644062741,68,1.0,19,0.0873169204947129,255,0
solar-flare_40687,4,0.8262910798122066,1.6413331031799316,0.014894962310791,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0838304106474789,119,38.0,20,0.0383870237662332,255,0
solar-flare_40687,4,0.8262910798122066,1.7608120441436768,0.0150272846221923,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0106296188042807,66,15.0,30,0.2131667649310185,255,0
solar-flare_40687,4,0.8262910798122066,1.6696124076843262,0.0130221843719482,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0871462511464168,174,13.0,9,0.069188051919593,255,0
solar-flare_40687,4,0.8262910798122066,1.6334669589996338,0.0118579864501953,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.7240429226509726,31,,36,0.1621956135820944,241,0
solar-flare_40687,4,0.8262910798122066,4.578670978546143,0.0131375789642333,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0155497247967389,70,18.0,22,0.2574660844735747,227,0
solar-flare_40687,4,0.8262910798122066,1.6205434799194336,0.013636827468872,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0279212535907141,95,18.0,27,0.0406990598272364,255,0
solar-flare_40687,4,0.8215962441314554,1.4818079471588137,0.0121722221374511,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.2698475833332763,123,35.0,13,0.2123116406529368,221,0
solar-flare_40687,4,0.8215962441314554,1.416754961013794,0.015303611755371,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0387437247887771,190,,23,0.1295645676767,255,0
solar-flare_40687,4,0.8215962441314554,1.5083248615264893,0.0125019550323486,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.3392203034498408,31,5.0,10,0.0114484677970052,202,0
solar-flare_40687,4,0.8215962441314554,1.6113688945770264,0.0133981704711914,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0689681338570128,85,,32,0.0109725527108863,255,0
solar-flare_40687,4,0.8215962441314554,1.4182040691375732,0.0157535076141357,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.3909617316876597,29,30.0,7,0.1700158290986207,247,0
solar-flare_40687,4,0.8215962441314554,1.5746567249298096,0.0154697895050048,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.1267844149711009,139,22.0,22,0.0631706119612347,242,0
solar-flare_40687,4,0.8215962441314554,1.607478141784668,0.0132734775543212,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0146196597981778,68,1.0,16,0.0683494460265798,247,0
solar-flare_40687,4,0.8215962441314554,1.4977846145629885,0.0152134895324707,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0591932941647413,95,1.0,4,0.22186717816088,169,0
solar-flare_40687,4,0.8215962441314554,1.4838967323303225,0.0149095058441162,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0463977221819476,91,15.0,11,0.2341360608488634,242,0
solar-flare_40687,4,0.8215962441314554,1.5352685451507568,0.0145795345306396,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.4170252895203368,106,21.0,24,0.0119578879992441,229,0
solar-flare_40687,4,0.8215962441314554,1.7302007675170898,0.0148608684539794,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.177728311505569,92,8.0,11,0.0467843281190226,229,0
solar-flare_40687,4,0.8215962441314554,1.5071496963500977,0.0127873420715332,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.3587580188024322,51,1.0,13,0.2255956971681018,255,0
solar-flare_40687,4,0.8215962441314554,1.5337693691253662,0.0141408443450927,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.0555008350990888,104,4.0,24,0.1713989579431352,213,0
solar-flare_40687,4,0.8215962441314554,1.5440857410430908,0.0146970748901367,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.241816827182374,60,31.0,29,0.1276575114276632,255,0
arsenic-female-lung_950,2,1.0,0.1622917652130127,0.0022435188293457,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0135041972910184,141,20.0,27,0.0107548689935735,231,0
arsenic-female-lung_950,2,1.0,0.3370583057403564,0.0020654201507568,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0118425960358381,103,,20,0.0970732573015619,228,0
arsenic-female-lung_950,2,1.0,0.1842591762542724,0.0022568702697753,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0375781809168718,48,27.0,22,0.0871918411215656,215,0
arsenic-female-lung_950,2,1.0,0.2704191207885742,0.0023410320281982,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.3526942297171444,220,,21,0.0182922210432514,255,0
arsenic-female-lung_950,2,1.0,0.1979537010192871,0.0023226737976074,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.1169970614321043,183,11.0,10,0.1486595650645086,255,0
arsenic-female-lung_950,2,1.0,0.2216906547546386,0.0023736953735351,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0657118329370591,222,13.0,23,0.0373932989469854,236,0
arsenic-female-lung_950,2,1.0,0.1343908309936523,0.0018494129180908,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.6212540842325117,83,,10,0.0969232022878396,255,0
arsenic-female-lung_950,2,1.0,0.1785619258880615,0.0018942356109619,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.098792325231599,58,,26,0.0449159169639698,224,0
arsenic-female-lung_950,2,1.0,0.3263552188873291,0.0021414756774902,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.1685692240119449,140,34.0,21,0.0088170462766366,243,0
arsenic-female-lung_950,2,1.0,0.2183005809783935,0.0019686222076416,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9368223167639712,155,23.0,1,0.074400876280948,255,0
arsenic-female-lung_950,2,1.0,0.3221750259399414,0.0024259090423583,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.1108623144655672,110,23.0,30,0.036621045642838,225,0
arsenic-female-lung_950,2,1.0,0.1730287075042724,0.0021924972534179,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.3689820413603421,10,,15,0.0073983521964603,233,0
arsenic-female-lung_950,2,1.0,0.1726210117340088,0.0021171569824218,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0672436239962525,51,,14,0.0221281431252163,255,0
