Dataset,Fold,Fold Accuracy,Training Time,Testing Time,Imputer Strategy_none,Imputer Strategy_simpleimputer,Categorical Strategy_none,Categorical Strategy_onehot,Categorical Strategy_ordinalencoder,Feature Selection_extra_tree,Feature Selection_fastica,Feature Selection_feature_agglomeration,Feature Selection_generic_univariate,Feature Selection_kernel_pca,Feature Selection_linear_svc,Feature Selection_none,Feature Selection_nystroem,Feature Selection_pca,Feature Selection_polynomial_features,Feature Selection_random_trees_embedding,Feature Selection_rbf_sampler,Feature Selection_select_percentile,Feature Selection_truncated_svd,Scaler_minmax,Scaler_none,Scaler_normalizer,Scaler_power,Scaler_quantile,Scaler_robust,Scaler_standard,n_neighbors,weights,algorithm,leaf_size,p,metric
wilt_40983,2,0.9886363636363636,0.0030875205993652,0.0577306747436523,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,uniform,kd_tree,31,2,euclidean
wilt_40983,2,0.9886363636363636,0.0031063556671142,0.0614087581634521,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,distance,auto,41,3,minkowski
wilt_40983,2,0.9886363636363636,0.0035560131072998,0.0732779502868652,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,uniform,auto,21,2,chebyshev
wilt_40983,2,0.9886363636363636,0.0031681060791015,0.0742232799530029,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,uniform,ball_tree,35,1,euclidean
wilt_40983,2,0.9886363636363636,0.0029680728912353,0.0612690448760986,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,uniform,brute,36,2,manhattan
wilt_40983,2,0.9886363636363636,0.0037424564361572,0.0793218612670898,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,uniform,ball_tree,37,1,chebyshev
wilt_40983,4,0.9886246122026888,0.0023090839385986,0.0477123260498046,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,9,uniform,kd_tree,33,2,chebyshev
wilt_40983,4,0.9886246122026888,0.0010988712310791,0.0831074714660644,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,8,uniform,ball_tree,36,2,minkowski
wilt_40983,4,0.9886246122026888,0.0030674934387207,0.0559887886047363,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,uniform,auto,34,1,minkowski
wilt_40983,4,0.9886246122026888,0.0030317306518554,0.0554320812225341,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,uniform,brute,42,3,minkowski
wilt_40983,4,0.9886246122026888,0.0011208057403564,0.0860292911529541,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,uniform,auto,23,2,minkowski
wilt_40983,4,0.9886246122026888,0.0024681091308593,0.0489006042480468,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,distance,kd_tree,33,1,chebyshev
wilt_40983,4,0.9886246122026888,0.0011322498321533,0.0687005519866943,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,6,uniform,brute,42,2,chebyshev
wilt_40983,4,0.9886246122026888,0.00258469581604,0.0515775680541992,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,9,uniform,auto,22,2,minkowski
boston_853,0,0.931372549019608,0.0009400844573974,0.0060207843780517,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,distance,auto,23,2,chebyshev
boston_853,0,0.931372549019608,0.0010328292846679,0.0063858032226562,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,uniform,ball_tree,35,2,minkowski
boston_853,0,0.931372549019608,0.0009512901306152,0.0064620971679687,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,uniform,kd_tree,44,2,manhattan
boston_853,0,0.931372549019608,0.0013890266418457,0.0061316490173339,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,distance,brute,29,1,minkowski
boston_853,0,0.931372549019608,0.0008273124694824,0.0057301521301269,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,uniform,kd_tree,31,2,minkowski
boston_853,0,0.931372549019608,0.0009782314300537,0.0064992904663085,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,uniform,auto,34,3,euclidean
boston_853,0,0.9117647058823528,0.0009565353393554,0.0061709880828857,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,uniform,ball_tree,25,2,manhattan
boston_853,0,0.9117647058823528,0.000948429107666,0.0064718723297119,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,uniform,kd_tree,52,2,minkowski
boston_853,0,0.9117647058823528,0.000927448272705,0.006791353225708,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,distance,kd_tree,21,3,chebyshev
boston_853,0,0.9117647058823528,0.0009534358978271,0.0059657096862792,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,uniform,auto,31,3,chebyshev
boston_853,0,0.9117647058823528,0.001255989074707,0.0074284076690673,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,uniform,kd_tree,31,2,minkowski
boston_853,0,0.9117647058823528,0.0010414123535156,0.0066413879394531,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,distance,brute,10,2,manhattan
boston_853,0,0.9117647058823528,0.0009782314300537,0.006556749343872,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,uniform,kd_tree,22,2,minkowski
boston_853,0,0.9117647058823528,0.0008461475372314,0.0062527656555175,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,uniform,auto,16,3,minkowski
boston_853,0,0.9117647058823528,0.0010390281677246,0.0060255527496337,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,distance,auto,37,1,chebyshev
boston_853,0,0.9117647058823528,0.0014505386352539,0.0105271339416503,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,distance,ball_tree,13,2,minkowski
boston_853,0,0.9117647058823528,0.0009706020355224,0.0061609745025634,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,distance,kd_tree,39,1,chebyshev
boston_853,0,0.9117647058823528,0.0009503364562988,0.0062644481658935,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,uniform,ball_tree,18,1,euclidean
boston_853,0,0.9117647058823528,0.0015373229980468,0.0122513771057128,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,uniform,auto,40,2,minkowski
boston_853,0,0.9117647058823528,0.0013196468353271,0.012610912322998,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,uniform,kd_tree,16,2,chebyshev
seeds_1499,4,1.0,0.0006897449493408,0.0031521320343017,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,distance,brute,34,1,euclidean
seeds_1499,4,1.0,0.0006699562072753,0.0017256736755371,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3,uniform,auto,39,2,manhattan
seeds_1499,4,1.0,0.0006635189056396,0.0031428337097167,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,distance,auto,36,1,euclidean
seeds_1499,4,1.0,0.0006983280181884,0.0031580924987792,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,uniform,kd_tree,18,3,minkowski
seeds_1499,4,1.0,0.0007386207580566,0.0033402442932128,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,uniform,kd_tree,41,2,euclidean
seeds_1499,4,1.0,0.0006883144378662,0.0031516551971435,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,uniform,brute,35,2,minkowski
seeds_1499,4,1.0,0.0006754398345947,0.0016331672668457,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5,uniform,ball_tree,10,3,manhattan
seeds_1499,4,1.0,0.0007188320159912,0.0030989646911621,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,uniform,ball_tree,31,2,euclidean
seeds_1499,4,1.0,0.000701904296875,0.0030381679534912,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,uniform,brute,58,3,minkowski
seeds_1499,4,1.0,0.0006763935089111,0.0016150474548339,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,6,uniform,kd_tree,41,3,manhattan
seeds_1499,4,1.0,0.0007503032684326,0.0031311511993408,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,uniform,ball_tree,25,2,chebyshev
seeds_1499,4,1.0,0.0007193088531494,0.0016281604766845,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,6,uniform,brute,35,2,manhattan
seeds_1499,4,1.0,0.000685691833496,0.00303316116333,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,uniform,brute,26,2,minkowski
seeds_1499,4,1.0,0.0006265640258789,0.0017035007476806,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,distance,auto,40,2,manhattan
seeds_1499,4,1.0,0.0006544589996337,0.003108263015747,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,uniform,brute,22,2,euclidean
seeds_1499,4,1.0,0.0006663799285888,0.0030984878540039,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,uniform,auto,42,1,euclidean
seeds_1499,4,1.0,0.0007033348083496,0.0031836032867431,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,uniform,auto,39,3,manhattan
seeds_1499,4,1.0,0.0006499290466308,0.0031239986419677,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,uniform,auto,36,1,manhattan
seeds_1499,4,1.0,0.0005886554718017,0.0015943050384521,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,7,uniform,auto,51,2,manhattan
seeds_1499,4,1.0,0.0006742477416992,0.0016736984252929,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,6,distance,ball_tree,40,2,chebyshev
analcatdata_gsssexsurvey_852,1,0.90625,0.0006091594696044,0.0025961399078369,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,11,uniform,kd_tree,40,2,manhattan
analcatdata_gsssexsurvey_852,1,0.90625,0.0006914138793945,0.0027189254760742,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,8,uniform,brute,41,3,euclidean
analcatdata_gsssexsurvey_852,1,0.90625,0.0006763935089111,0.0026748180389404,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7,uniform,auto,37,2,euclidean
analcatdata_gsssexsurvey_852,3,0.84375,0.0006039142608642,0.0007157325744628,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,8,uniform,ball_tree,35,2,minkowski
analcatdata_gsssexsurvey_852,1,0.84375,0.0006084442138671,0.0026087760925292,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,uniform,ball_tree,23,1,minkowski
analcatdata_gsssexsurvey_852,1,0.84375,0.0006134510040283,0.002540111541748,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,uniform,ball_tree,23,2,minkowski
analcatdata_gsssexsurvey_852,1,0.84375,0.0006475448608398,0.0025925636291503,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,uniform,kd_tree,34,3,chebyshev
analcatdata_gsssexsurvey_852,1,0.84375,0.0005989074707031,0.0025665760040283,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3,uniform,ball_tree,36,3,manhattan
analcatdata_gsssexsurvey_852,1,0.84375,0.0006008148193359,0.0025515556335449,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,uniform,ball_tree,30,2,minkowski
analcatdata_gsssexsurvey_852,1,0.84375,0.0008521080017089,0.0035443305969238,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,uniform,brute,25,2,euclidean
analcatdata_gsssexsurvey_852,3,0.84375,0.0004980564117431,0.000741958618164,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,7,distance,brute,29,1,minkowski
analcatdata_gsssexsurvey_852,1,0.84375,0.0005722045898437,0.0025999546051025,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4,uniform,ball_tree,29,2,minkowski
analcatdata_gsssexsurvey_852,1,0.84375,0.0005733966827392,0.0013506412506103,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,10,uniform,auto,33,2,manhattan
analcatdata_gsssexsurvey_852,1,0.84375,0.0005683898925781,0.0025687217712402,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,uniform,brute,28,2,euclidean
analcatdata_gsssexsurvey_852,1,0.84375,0.0007684230804443,0.0026938915252685,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,uniform,kd_tree,42,3,chebyshev
analcatdata_gsssexsurvey_852,1,0.84375,0.0005850791931152,0.0013346672058105,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,6,uniform,brute,29,2,minkowski
analcatdata_gsssexsurvey_852,1,0.84375,0.000673770904541,0.0026147365570068,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,uniform,auto,24,2,euclidean
analcatdata_gsssexsurvey_852,1,0.84375,0.0006124973297119,0.0026423931121826,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,6,uniform,brute,29,1,euclidean
analcatdata_gsssexsurvey_852,1,0.84375,0.0006041526794433,0.0026624202728271,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,uniform,kd_tree,19,1,chebyshev
analcatdata_gsssexsurvey_852,1,0.84375,0.000781774520874,0.0025694370269775,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,uniform,kd_tree,50,2,euclidean
autoUniv-au7-500_1554,0,0.54,0.0008468627929687,0.0036883354187011,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,distance,auto,37,2,minkowski
autoUniv-au7-500_1554,0,0.54,0.0009253025054931,0.0036616325378417,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,uniform,kd_tree,30,2,minkowski
autoUniv-au7-500_1554,3,0.53,0.0009369850158691,0.0037786960601806,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,uniform,auto,44,1,minkowski
autoUniv-au7-500_1554,3,0.53,0.0008187294006347,0.0037128925323486,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,distance,auto,28,2,chebyshev
autoUniv-au7-500_1554,3,0.52,0.000941514968872,0.0058944225311279,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,distance,auto,30,2,manhattan
autoUniv-au7-500_1554,3,0.52,0.0008502006530761,0.0062625408172607,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,distance,auto,23,2,minkowski
autoUniv-au7-500_1554,1,0.51,0.0009398460388183,0.0038535594940185,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,uniform,auto,21,2,manhattan
autoUniv-au7-500_1554,1,0.51,0.0009219646453857,0.0037837028503417,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4,uniform,kd_tree,32,2,minkowski
autoUniv-au7-500_1554,2,0.5,0.0008988380432128,0.0058226585388183,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,uniform,brute,41,3,euclidean
autoUniv-au7-500_1554,2,0.5,0.0010080337524414,0.0060534477233886,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11,uniform,auto,21,3,minkowski
autoUniv-au7-500_1554,2,0.5,0.0009641647338867,0.0059564113616943,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,uniform,brute,28,2,chebyshev
autoUniv-au7-500_1554,2,0.5,0.0008735656738281,0.0062453746795654,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,uniform,ball_tree,28,2,chebyshev
autoUniv-au7-500_1554,2,0.5,0.0008847713470458,0.0059988498687744,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,distance,brute,38,2,chebyshev
autoUniv-au7-500_1554,2,0.5,0.0008783340454101,0.0059106349945068,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,distance,auto,26,2,minkowski
autoUniv-au7-500_1554,2,0.49,0.0010232925415039,0.005979299545288,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,distance,auto,38,1,chebyshev
autoUniv-au7-500_1554,2,0.49,0.0009756088256835,0.0060088634490966,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,uniform,brute,37,2,minkowski
autoUniv-au7-500_1554,2,0.49,0.0008275508880615,0.0059635639190673,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,uniform,auto,23,2,chebyshev
autoUniv-au7-500_1554,2,0.49,0.0009162425994873,0.0060834884643554,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,distance,ball_tree,27,2,minkowski
autoUniv-au7-500_1554,3,0.48,0.0007295608520507,0.0015094280242919,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,distance,ball_tree,31,2,minkowski
autoUniv-au7-500_1554,3,0.48,0.0013668537139892,0.0082383155822753,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,uniform,brute,26,1,chebyshev
solar-flare_40687,4,0.8028169014084507,0.0007455348968505,0.0713589191436767,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,distance,auto,47,2,manhattan
solar-flare_40687,4,0.8028169014084507,0.0006484985351562,0.0426864624023437,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,8,uniform,brute,44,2,minkowski
solar-flare_40687,4,0.8028169014084507,0.0006728172302246,0.0541510581970214,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,8,distance,auto,23,2,euclidean
solar-flare_40687,4,0.8028169014084507,0.0006763935089111,0.0603320598602294,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7,uniform,auto,30,1,minkowski
solar-flare_40687,4,0.8028169014084507,0.0013318061828613,0.0710377693176269,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,6,uniform,brute,18,3,minkowski
solar-flare_40687,4,0.8028169014084507,0.0007288455963134,0.068941593170166,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,uniform,ball_tree,16,3,euclidean
solar-flare_40687,4,0.7934272300469484,0.0005593299865722,0.0019178390502929,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,12,uniform,ball_tree,23,1,euclidean
solar-flare_40687,4,0.7934272300469484,0.0009210109710693,0.0100796222686767,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,uniform,kd_tree,47,3,minkowski
solar-flare_40687,4,0.7934272300469484,0.0009083747863769,0.0096666812896728,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,uniform,brute,13,2,manhattan
solar-flare_40687,4,0.7934272300469484,0.0006155967712402,0.0020155906677246,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,7,uniform,auto,36,2,minkowski
solar-flare_40687,4,0.7934272300469484,0.0008947849273681,0.0094513893127441,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,uniform,auto,35,1,euclidean
solar-flare_40687,4,0.7934272300469484,0.0005366802215576,0.0018820762634277,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3,uniform,ball_tree,23,2,minkowski
solar-flare_40687,4,0.7934272300469484,0.0007712841033935,0.0025269985198974,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,6,distance,auto,36,3,euclidean
solar-flare_40687,4,0.7934272300469484,0.0009801387786865,0.0098438262939453,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,uniform,kd_tree,36,1,chebyshev
solar-flare_40687,4,0.7934272300469484,0.0006852149963378,0.0021800994873046,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,5,uniform,ball_tree,30,2,manhattan
solar-flare_40687,4,0.7934272300469484,0.0012376308441162,0.011664867401123,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,uniform,ball_tree,28,2,minkowski
solar-flare_40687,4,0.7934272300469484,0.0009081363677978,0.0094883441925048,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,uniform,auto,28,1,chebyshev
solar-flare_40687,4,0.7934272300469484,0.0007274150848388,0.0021946430206298,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,9,uniform,auto,22,3,minkowski
solar-flare_40687,4,0.7887323943661971,0.0005252361297607,0.001863956451416,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,5,uniform,auto,32,2,minkowski
solar-flare_40687,4,0.7887323943661971,0.0005757808685302,0.0019810199737548,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,distance,auto,25,2,euclidean
arsenic-female-lung_950,2,1.0,0.0009162425994873,0.0064003467559814,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,uniform,kd_tree,32,2,minkowski
arsenic-female-lung_950,2,1.0,0.0008482933044433,0.0065863132476806,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,uniform,auto,24,1,chebyshev
arsenic-female-lung_950,2,1.0,0.0011570453643798,0.0078248977661132,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,distance,auto,23,2,euclidean
arsenic-female-lung_950,2,1.0,0.0009009838104248,0.0063073635101318,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,6,distance,ball_tree,25,2,minkowski
arsenic-female-lung_950,2,1.0,0.0018064975738525,0.0073311328887939,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,uniform,brute,43,3,minkowski
arsenic-female-lung_950,2,1.0,0.001023530960083,0.0066277980804443,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3,uniform,auto,16,2,chebyshev
arsenic-female-lung_950,2,1.0,0.0008728504180908,0.006514549255371,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,uniform,auto,48,2,chebyshev
arsenic-female-lung_950,2,1.0,0.0008084774017333,0.0063405036926269,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,uniform,auto,38,2,chebyshev
arsenic-female-lung_950,2,1.0,0.0009903907775878,0.0066661834716796,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,8,distance,brute,14,3,minkowski
arsenic-female-lung_950,2,1.0,0.000943899154663,0.0756001472473144,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,distance,ball_tree,24,1,manhattan
arsenic-female-lung_950,2,1.0,0.0010173320770263,0.0066602230072021,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,5,distance,ball_tree,14,2,minkowski
arsenic-female-lung_950,2,1.0,0.0008795261383056,0.0065584182739257,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,uniform,auto,36,2,minkowski
