Dataset,Imputer Strategy,Categorical Strategy,Feature Selection,Scaler,Classifier,Fold,Fold Accuracy,Training Time,Testing Time,source_csv
analcatdata_marketing_986,simpleimputer,none,fastica,quantile,GaussianNB(),0,0.6712328767123288,0.0008711814880371,0.0001871585845947,analcatdata_marketing_986_results_GaussianNB().csv
analcatdata_marketing_986,simpleimputer,ordinalencoder,linear_svc,power,GaussianNB(),0,0.6712328767123288,0.0008342266082763,0.000150442123413,analcatdata_marketing_986_results_GaussianNB().csv
analcatdata_marketing_986,simpleimputer,onehot,linear_svc,power,GaussianNB(),0,0.6712328767123288,0.0007941722869873,0.0001535415649414,analcatdata_marketing_986_results_GaussianNB().csv
badges2_1121,none,none,select_percentile,none,GaussianNB(),3,1.0,0.0008177757263183,0.0001420974731445,badges2_1121_results_GaussianNB().csv
badges2_1121,none,none,select_percentile,none,GaussianNB(),2,1.0,0.0008895397186279,0.0001511573791503,badges2_1121_results_GaussianNB().csv
badges2_1121,none,none,none,none,GaussianNB(),0,1.0,0.0018355846405029,0.0009198188781738,badges2_1121_results_GaussianNB().csv
badges2_1121,none,none,none,none,GaussianNB(),1,1.0,0.0017037391662597,0.0009393692016601,badges2_1121_results_GaussianNB().csv
badges2_1121,none,none,none,none,GaussianNB(),2,1.0,0.0019311904907226,0.0008974075317382,badges2_1121_results_GaussianNB().csv
badges2_1121,none,none,none,none,GaussianNB(),3,1.0,0.0017039775848388,0.0008652210235595,badges2_1121_results_GaussianNB().csv
badges2_1121,none,none,none,none,GaussianNB(),4,1.0,0.0016472339630126,0.0008635520935058,badges2_1121_results_GaussianNB().csv
badges2_1121,none,none,pca,none,GaussianNB(),0,1.0,0.0008556842803955,0.0001544952392578,badges2_1121_results_GaussianNB().csv
badges2_1121,none,none,select_percentile,none,GaussianNB(),1,1.0,0.0008916854858398,0.0001454353332519,badges2_1121_results_GaussianNB().csv
badges2_1121,none,none,select_percentile,none,GaussianNB(),0,1.0,0.0008802413940429,0.00014328956604,badges2_1121_results_GaussianNB().csv
badges2_1121,none,none,pca,none,GaussianNB(),3,1.0,0.000887393951416,0.0001544952392578,badges2_1121_results_GaussianNB().csv
badges2_1121,none,none,polynomial_features,none,GaussianNB(),4,1.0,0.0008809566497802,0.0001664161682128,badges2_1121_results_GaussianNB().csv
badges2_1121,none,none,polynomial_features,none,GaussianNB(),3,1.0,0.0010545253753662,0.0002460479736328,badges2_1121_results_GaussianNB().csv
badges2_1121,none,none,polynomial_features,none,GaussianNB(),2,1.0,0.0009815692901611,0.0001795291900634,badges2_1121_results_GaussianNB().csv
badges2_1121,none,none,polynomial_features,none,GaussianNB(),1,1.0,0.0010209083557128,0.0001821517944335,badges2_1121_results_GaussianNB().csv
badges2_1121,none,none,polynomial_features,none,GaussianNB(),0,1.0,0.0010452270507812,0.0002069473266601,badges2_1121_results_GaussianNB().csv
badges2_1121,simpleimputer,ordinalencoder,kernel_pca,quantile,GaussianNB(),3,1.0,0.0011279582977294,0.0002145767211914,badges2_1121_results_GaussianNB().csv
badges2_1121,simpleimputer,ordinalencoder,select_percentile,quantile,GaussianNB(),0,1.0,0.0008599758148193,0.0001852512359619,badges2_1121_results_GaussianNB().csv
badges2_1121,simpleimputer,ordinalencoder,select_percentile,quantile,GaussianNB(),1,1.0,0.0009069442749023,0.0001606941223144,badges2_1121_results_GaussianNB().csv
badges2_1121,simpleimputer,ordinalencoder,select_percentile,quantile,GaussianNB(),2,1.0,0.0009093284606933,0.0001530647277832,badges2_1121_results_GaussianNB().csv
