Dataset,Imputer Strategy,Categorical Strategy,Feature Selection,Scaler,Classifier,Fold,Fold Accuracy,Training Time,Testing Time,source_csv
autoUniv-au6-400_1551,simpleimputer,onehot,generic_univariate,power,SVC(random_state=0),3,0.45,0.0063400268554687,0.001004934310913,autoUniv-au6-400_1551_results_SVC(random_state=0).csv
autoUniv-au6-400_1551,none,ordinalencoder,generic_univariate,power,SVC(random_state=0),3,0.45,0.0087182521820068,0.0012948513031005,autoUniv-au6-400_1551_results_SVC(random_state=0).csv
autoUniv-au6-400_1551,simpleimputer,ordinalencoder,generic_univariate,power,SVC(random_state=0),3,0.45,0.0066397190093994,0.0010461807250976,autoUniv-au6-400_1551_results_SVC(random_state=0).csv
autoUniv-au6-400_1551,none,onehot,generic_univariate,power,SVC(random_state=0),3,0.45,0.0065138339996337,0.0010607242584228,autoUniv-au6-400_1551_results_SVC(random_state=0).csv
autoUniv-au6-400_1551,simpleimputer,ordinalencoder,generic_univariate,quantile,SVC(random_state=0),3,0.425,0.006728172302246,0.0010826587677001,autoUniv-au6-400_1551_results_SVC(random_state=0).csv
autoUniv-au6-400_1551,simpleimputer,onehot,generic_univariate,quantile,SVC(random_state=0),3,0.425,0.0065765380859375,0.001204490661621,autoUniv-au6-400_1551_results_SVC(random_state=0).csv
autoUniv-au6-400_1551,none,onehot,generic_univariate,quantile,SVC(random_state=0),3,0.425,0.0065000057220458,0.001086950302124,autoUniv-au6-400_1551_results_SVC(random_state=0).csv
autoUniv-au6-400_1551,none,ordinalencoder,generic_univariate,quantile,SVC(random_state=0),3,0.425,0.0063896179199218,0.0011000633239746,autoUniv-au6-400_1551_results_SVC(random_state=0).csv
autoUniv-au6-400_1551,simpleimputer,ordinalencoder,generic_univariate,minmax,SVC(random_state=0),3,0.4,0.0068633556365966,0.0011065006256103,autoUniv-au6-400_1551_results_SVC(random_state=0).csv
autoUniv-au6-400_1551,simpleimputer,ordinalencoder,generic_univariate,none,SVC(random_state=0),3,0.4,0.0068776607513427,0.0011613368988037,autoUniv-au6-400_1551_results_SVC(random_state=0).csv
autoUniv-au6-400_1551,simpleimputer,onehot,generic_univariate,robust,SVC(random_state=0),3,0.4,0.0067808628082275,0.0010499954223632,autoUniv-au6-400_1551_results_SVC(random_state=0).csv
autoUniv-au6-400_1551,none,ordinalencoder,generic_univariate,none,SVC(random_state=0),3,0.4,0.0068216323852539,0.0010993480682373,autoUniv-au6-400_1551_results_SVC(random_state=0).csv
autoUniv-au6-400_1551,simpleimputer,onehot,generic_univariate,none,SVC(random_state=0),3,0.4,0.0067806243896484,0.0010764598846435,autoUniv-au6-400_1551_results_SVC(random_state=0).csv
autoUniv-au6-400_1551,none,ordinalencoder,generic_univariate,standard,SVC(random_state=0),3,0.4,0.0067770481109619,0.0010764598846435,autoUniv-au6-400_1551_results_SVC(random_state=0).csv
autoUniv-au6-400_1551,none,ordinalencoder,generic_univariate,robust,SVC(random_state=0),3,0.4,0.0067372322082519,0.0011351108551025,autoUniv-au6-400_1551_results_SVC(random_state=0).csv
autoUniv-au6-400_1551,none,onehot,generic_univariate,robust,SVC(random_state=0),3,0.4,0.0067105293273925,0.0010433197021484,autoUniv-au6-400_1551_results_SVC(random_state=0).csv
autoUniv-au6-400_1551,simpleimputer,ordinalencoder,generic_univariate,robust,SVC(random_state=0),3,0.4,0.0068440437316894,0.0010254383087158,autoUniv-au6-400_1551_results_SVC(random_state=0).csv
autoUniv-au6-400_1551,none,ordinalencoder,generic_univariate,minmax,SVC(random_state=0),3,0.4,0.0067534446716308,0.0010352134704589,autoUniv-au6-400_1551_results_SVC(random_state=0).csv
autoUniv-au6-400_1551,none,onehot,generic_univariate,standard,SVC(random_state=0),3,0.4,0.0068447589874267,0.0010530948638916,autoUniv-au6-400_1551_results_SVC(random_state=0).csv
autoUniv-au6-400_1551,simpleimputer,ordinalencoder,generic_univariate,standard,SVC(random_state=0),3,0.4,0.0067548751831054,0.0011308193206787,autoUniv-au6-400_1551_results_SVC(random_state=0).csv
analcatdata_marketing_986,simpleimputer,onehot,linear_svc,power,SVC(random_state=0),0,0.6712328767123288,0.004185676574707,0.0008649826049804,analcatdata_marketing_986_results_SVC(random_state=0).csv
analcatdata_marketing_986,simpleimputer,ordinalencoder,linear_svc,power,SVC(random_state=0),0,0.6712328767123288,0.0033121109008789,0.0008399486541748,analcatdata_marketing_986_results_SVC(random_state=0).csv
analcatdata_marketing_986,simpleimputer,none,linear_svc,power,SVC(random_state=0),0,0.6712328767123288,0.0029911994934082,0.0008001327514648,analcatdata_marketing_986_results_SVC(random_state=0).csv
analcatdata_marketing_986,simpleimputer,none,fastica,minmax,SVC(random_state=0),0,0.6575342465753424,0.0051524639129638,0.001194953918457,analcatdata_marketing_986_results_SVC(random_state=0).csv
analcatdata_marketing_986,simpleimputer,onehot,fastica,minmax,SVC(random_state=0),0,0.6575342465753424,0.0052680969238281,0.0012316703796386,analcatdata_marketing_986_results_SVC(random_state=0).csv
analcatdata_marketing_986,simpleimputer,none,fastica,robust,SVC(random_state=0),0,0.6575342465753424,0.0053584575653076,0.0012884140014648,analcatdata_marketing_986_results_SVC(random_state=0).csv
analcatdata_marketing_986,simpleimputer,onehot,linear_svc,quantile,SVC(random_state=0),0,0.6575342465753424,0.0029718875885009,0.0007143020629882,analcatdata_marketing_986_results_SVC(random_state=0).csv
analcatdata_marketing_986,simpleimputer,onehot,fastica,none,SVC(random_state=0),0,0.6575342465753424,0.005103588104248,0.0011961460113525,analcatdata_marketing_986_results_SVC(random_state=0).csv
analcatdata_marketing_986,simpleimputer,ordinalencoder,fastica,robust,SVC(random_state=0),0,0.6575342465753424,0.0053386688232421,0.0012247562408447,analcatdata_marketing_986_results_SVC(random_state=0).csv
analcatdata_marketing_986,simpleimputer,onehot,fastica,robust,SVC(random_state=0),0,0.6575342465753424,0.0052218437194824,0.0012760162353515,analcatdata_marketing_986_results_SVC(random_state=0).csv
analcatdata_marketing_986,simpleimputer,none,linear_svc,quantile,SVC(random_state=0),0,0.6575342465753424,0.0030927658081054,0.0007460117340087,analcatdata_marketing_986_results_SVC(random_state=0).csv
analcatdata_marketing_986,simpleimputer,ordinalencoder,fastica,standard,SVC(random_state=0),0,0.6575342465753424,0.0058648586273193,0.0014898777008056,analcatdata_marketing_986_results_SVC(random_state=0).csv
analcatdata_marketing_986,simpleimputer,ordinalencoder,fastica,minmax,SVC(random_state=0),0,0.6575342465753424,0.0054323673248291,0.0012881755828857,analcatdata_marketing_986_results_SVC(random_state=0).csv
analcatdata_marketing_986,simpleimputer,ordinalencoder,linear_svc,quantile,SVC(random_state=0),0,0.6575342465753424,0.0036499500274658,0.0009889602661132,analcatdata_marketing_986_results_SVC(random_state=0).csv
analcatdata_marketing_986,simpleimputer,none,fastica,none,SVC(random_state=0),0,0.6575342465753424,0.0050544738769531,0.0012364387512207,analcatdata_marketing_986_results_SVC(random_state=0).csv
analcatdata_marketing_986,simpleimputer,ordinalencoder,fastica,none,SVC(random_state=0),0,0.6575342465753424,0.0051171779632568,0.0011737346649169,analcatdata_marketing_986_results_SVC(random_state=0).csv
analcatdata_marketing_986,simpleimputer,onehot,fastica,standard,SVC(random_state=0),0,0.6575342465753424,0.0060672760009765,0.0015475749969482,analcatdata_marketing_986_results_SVC(random_state=0).csv
analcatdata_marketing_986,simpleimputer,none,fastica,standard,SVC(random_state=0),0,0.6575342465753424,0.0059196949005126,0.0014903545379638,analcatdata_marketing_986_results_SVC(random_state=0).csv
analcatdata_marketing_986,simpleimputer,onehot,polynomial_features,standard,SVC(random_state=0),0,0.6438356164383562,0.0118863582611083,0.0051684379577636,analcatdata_marketing_986_results_SVC(random_state=0).csv
