Dataset,Fold,Fold Accuracy,Training Time,Testing Time,Imputer Strategy_none,Imputer Strategy_simpleimputer,Categorical Strategy_none,Categorical Strategy_onehot,Categorical Strategy_ordinalencoder,Feature Selection_extra_tree,Feature Selection_feature_agglomeration,Feature Selection_generic_univariate,Feature Selection_linear_svc,Feature Selection_none,Feature Selection_nystroem,Feature Selection_polynomial_features,Feature Selection_random_trees_embedding,Feature Selection_select_percentile,Scaler_minmax,Scaler_none,Scaler_normalizer,Scaler_power,Scaler_quantile,Scaler_robust,Scaler_standard
KnuggetChase3_1448,3,0.8974358974358975,0.001122236251831,0.0001277923583984,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
KnuggetChase3_1448,3,0.8974358974358975,0.0011091232299804,0.0001344680786132,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
KnuggetChase3_1448,4,0.8947368421052632,0.0011670589447021,0.0001270771026611,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
KnuggetChase3_1448,4,0.8947368421052632,0.0011560916900634,0.0001285076141357,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
KnuggetChase3_1448,4,0.8947368421052632,0.00114107131958,0.0001282691955566,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
KnuggetChase3_1448,4,0.8947368421052632,0.0010962486267089,0.0001270771026611,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
KnuggetChase3_1448,4,0.8947368421052632,0.0012080669403076,0.0001275539398193,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
KnuggetChase3_1448,4,0.8947368421052632,0.0012216567993164,0.0001270771026611,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
KnuggetChase3_1448,3,0.8717948717948718,0.0012094974517822,0.000133991241455,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
KnuggetChase3_1448,3,0.8717948717948718,0.001115083694458,0.0001294612884521,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
analcatdata_wildcat_748,3,0.9375,0.0013720989227294,0.0001215934753417,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
analcatdata_wildcat_748,3,0.9375,0.0012590885162353,0.0001280307769775,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
analcatdata_wildcat_748,3,0.9375,0.0011982917785644,0.0001187324523925,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
analcatdata_wildcat_748,3,0.9375,0.0013525485992431,0.0001478195190429,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
analcatdata_wildcat_748,3,0.9375,0.001239538192749,0.0001201629638671,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
analcatdata_wildcat_748,3,0.9375,0.0011961460113525,0.0001218318939208,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
analcatdata_wildcat_748,3,0.9375,0.0014216899871826,0.0001251697540283,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
analcatdata_wildcat_748,3,0.9375,0.0012340545654296,0.0001173019409179,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
analcatdata_wildcat_748,3,0.9375,0.0015122890472412,0.0001330375671386,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
analcatdata_wildcat_748,3,0.9375,0.0015137195587158,0.0001401901245117,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
analcatdata_wildcat_748,3,0.9375,0.0013096332550048,0.0001196861267089,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
analcatdata_wildcat_748,3,0.9375,0.0012438297271728,0.000117540359497,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
analcatdata_wildcat_748,3,0.9375,0.0012094974517822,0.0001194477081298,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
analcatdata_wildcat_748,3,0.9375,0.0012834072113037,0.0001213550567626,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
analcatdata_wildcat_748,3,0.9375,0.0012345314025878,0.0001180171966552,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
analcatdata_wildcat_748,3,0.9375,0.0012447834014892,0.0001192092895507,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
analcatdata_wildcat_748,3,0.9375,0.0012998580932617,0.0001194477081298,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
analcatdata_wildcat_748,3,0.9375,0.0012776851654052,0.0001494884490966,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
analcatdata_wildcat_748,3,0.9375,0.0014145374298095,0.0001294612884521,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
analcatdata_wildcat_748,3,0.9375,0.0012407302856445,0.0001184940338134,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
qualitative-bankruptcy_1495,1,1.0,0.0011239051818847,0.0001235008239746,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
qualitative-bankruptcy_1495,0,1.0,0.0013086795806884,0.000154972076416,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
qualitative-bankruptcy_1495,0,1.0,0.0011250972747802,0.0001249313354492,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
qualitative-bankruptcy_1495,0,1.0,0.0013544559478759,0.0001296997070312,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
qualitative-bankruptcy_1495,1,1.0,0.0011622905731201,0.0001285076141357,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
qualitative-bankruptcy_1495,3,1.0,0.0012369155883789,0.0001285076141357,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
qualitative-bankruptcy_1495,1,1.0,0.0012457370758056,0.000131607055664,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
qualitative-bankruptcy_1495,3,1.0,0.0012300014495849,0.0001337528228759,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
qualitative-bankruptcy_1495,0,1.0,0.0012407302856445,0.0001289844512939,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
qualitative-bankruptcy_1495,4,1.0,0.0012288093566894,0.0001299381256103,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
qualitative-bankruptcy_1495,3,1.0,0.001317024230957,0.0001335144042968,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
qualitative-bankruptcy_1495,1,1.0,0.0012075901031494,0.0001349449157714,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
qualitative-bankruptcy_1495,0,1.0,0.0011813640594482,0.0001304149627685,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
qualitative-bankruptcy_1495,4,1.0,0.0012876987457275,0.0001332759857177,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
qualitative-bankruptcy_1495,4,1.0,0.0012352466583251,0.0001332759857177,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
qualitative-bankruptcy_1495,3,1.0,0.001183271408081,0.0001287460327148,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
qualitative-bankruptcy_1495,1,1.0,0.0012459754943847,0.0001301765441894,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
qualitative-bankruptcy_1495,0,1.0,0.001251220703125,0.0001304149627685,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
qualitative-bankruptcy_1495,3,1.0,0.0011732578277587,0.000131607055664,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
qualitative-bankruptcy_1495,1,1.0,0.0011460781097412,0.0001280307769775,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
boston_853,0,0.9019607843137256,0.001540184020996,9.560585021972656e-05,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
boston_853,0,0.9019607843137256,0.0014019012451171,9.083747863769533e-05,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
boston_853,0,0.9019607843137256,0.0015444755554199,9.79900360107422e-05,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
boston_853,0,0.9019607843137256,0.0016536712646484,0.000124454498291,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
boston_853,0,0.9019607843137256,0.0017890930175781,0.0001115798950195,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
boston_853,0,0.9019607843137256,0.0016467571258544,0.0001013278961181,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
boston_853,4,0.8910891089108911,0.0015389919281005,9.942054748535156e-05,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
boston_853,4,0.8910891089108911,0.0014009475708007,9.03606414794922e-05,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
boston_853,4,0.8910891089108911,0.0014958381652832,9.560585021972656e-05,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
boston_853,4,0.8910891089108911,0.0016562938690185,0.0001189708709716,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
boston_853,4,0.8910891089108911,0.0016098022460937,9.918212890625e-05,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
boston_853,4,0.8910891089108911,0.001450777053833,9.202957153320312e-05,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
boston_853,0,0.8823529411764706,0.0014464855194091,0.0001041889190673,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
boston_853,0,0.8823529411764706,0.0014147758483886,9.1552734375e-05,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
boston_853,0,0.8823529411764706,0.0013611316680908,0.0001397132873535,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
boston_853,0,0.8823529411764706,0.0017580986022949,0.0001294612884521,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
boston_853,0,0.8823529411764706,0.0024917125701904,0.0001506805419921,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
boston_853,0,0.8823529411764706,0.0014317035675048,9.322166442871094e-05,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
boston_853,3,0.8613861386138614,0.0017297267913818,9.298324584960938e-05,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
boston_853,3,0.8613861386138614,0.001720905303955,0.0001044273376464,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
seeds_1499,4,0.9761904761904762,0.0012986660003662,0.0001282691955566,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
seeds_1499,4,0.9761904761904762,0.0011677742004394,0.0001289844512939,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
seeds_1499,4,0.9761904761904762,0.0012593269348144,0.0001299381256103,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
seeds_1499,4,0.9761904761904762,0.0011470317840576,0.0001263618469238,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
seeds_1499,4,0.9761904761904762,0.0013151168823242,0.0001325607299804,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
seeds_1499,4,0.9761904761904762,0.0012037754058837,0.000126838684082,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
seeds_1499,4,0.9761904761904762,0.001173973083496,0.0001294612884521,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
seeds_1499,4,0.9761904761904762,0.0012252330780029,0.0001282691955566,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
seeds_1499,4,0.9761904761904762,0.0013821125030517,0.0001387596130371,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
seeds_1499,4,0.9761904761904762,0.0012712478637695,0.0001287460327148,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
seeds_1499,4,0.9761904761904762,0.0012893676757812,0.0001285076141357,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
seeds_1499,4,0.9761904761904762,0.0012431144714355,0.0001301765441894,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
seeds_1499,4,0.9761904761904762,0.0012614727020263,0.0001475811004638,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
seeds_1499,4,0.9761904761904762,0.0013134479522705,0.0001335144042968,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
seeds_1499,4,0.9761904761904762,0.0011641979217529,0.0001275539398193,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
seeds_1499,4,0.9761904761904762,0.0012507438659667,0.0001280307769775,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
seeds_1499,4,0.9761904761904762,0.0012271404266357,0.0001332759857177,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
seeds_1499,4,0.9761904761904762,0.0012154579162597,0.0001258850097656,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
seeds_1499,4,0.9761904761904762,0.0012972354888916,0.0001344680786132,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
seeds_1499,4,0.9761904761904762,0.0012052059173583,0.0001287460327148,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
analcatdata_gsssexsurvey_852,1,0.875,0.0010807514190673,9.489059448242188e-05,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
analcatdata_gsssexsurvey_852,1,0.875,0.0010852813720703,9.465217590332033e-05,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
analcatdata_gsssexsurvey_852,1,0.875,0.0011110305786132,9.512901306152344e-05,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
analcatdata_gsssexsurvey_852,1,0.84375,0.0012028217315673,9.41753387451172e-05,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
analcatdata_gsssexsurvey_852,1,0.84375,0.0010797977447509,8.893013000488281e-05,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
analcatdata_gsssexsurvey_852,1,0.84375,0.0030958652496337,0.0001206398010253,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
analcatdata_gsssexsurvey_852,1,0.84375,0.0010476112365722,8.845329284667969e-05,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
analcatdata_gsssexsurvey_852,1,0.84375,0.0011157989501953,9.322166442871094e-05,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
analcatdata_gsssexsurvey_852,1,0.84375,0.0011470317840576,9.179115295410156e-05,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
analcatdata_gsssexsurvey_852,1,0.84375,0.0013046264648437,0.00010347366333,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
analcatdata_gsssexsurvey_852,1,0.84375,0.0012111663818359,9.512901306152344e-05,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
analcatdata_gsssexsurvey_852,1,0.84375,0.0013432502746582,0.0001139640808105,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
analcatdata_gsssexsurvey_852,1,0.84375,0.0012359619140625,0.000117540359497,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
analcatdata_gsssexsurvey_852,1,0.84375,0.0012102127075195,9.298324584960938e-05,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
analcatdata_gsssexsurvey_852,1,0.84375,0.0014929771423339,0.0001137256622314,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
analcatdata_gsssexsurvey_852,1,0.84375,0.0010819435119628,9.608268737792967e-05,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
analcatdata_gsssexsurvey_852,1,0.84375,0.001084566116333,8.893013000488281e-05,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
analcatdata_gsssexsurvey_852,1,0.84375,0.0014472007751464,0.0001306533813476,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
analcatdata_gsssexsurvey_852,1,0.84375,0.001194953918457,9.369850158691406e-05,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
analcatdata_gsssexsurvey_852,1,0.84375,0.0011234283447265,9.298324584960938e-05,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
autoUniv-au7-500_1554,1,0.51,0.0020382404327392,0.0001742839813232,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
autoUniv-au7-500_1554,1,0.51,0.002115249633789,0.000178575515747,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
autoUniv-au7-500_1554,3,0.5,0.0016567707061767,0.0001075267791748,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
autoUniv-au7-500_1554,3,0.5,0.0019223690032958,0.0001347064971923,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
autoUniv-au7-500_1554,3,0.5,0.0015316009521484,0.0001072883605957,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
autoUniv-au7-500_1554,3,0.5,0.0017287731170654,0.0001194477081298,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
autoUniv-au7-500_1554,0,0.49,0.0019500255584716,0.000173807144165,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
autoUniv-au7-500_1554,1,0.49,0.0016708374023437,0.0001113414764404,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
autoUniv-au7-500_1554,1,0.49,0.0017151832580566,0.000112771987915,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
autoUniv-au7-500_1554,1,0.49,0.0016095638275146,0.0001089572906494,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
autoUniv-au7-500_1554,1,0.49,0.0020391941070556,0.0001769065856933,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
autoUniv-au7-500_1554,1,0.49,0.002000093460083,0.0001733303070068,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
autoUniv-au7-500_1554,0,0.49,0.0020208358764648,0.0001797676086425,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
autoUniv-au7-500_1554,3,0.49,0.0016260147094726,0.0001287460327148,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
autoUniv-au7-500_1554,1,0.49,0.0016696453094482,0.0001125335693359,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
autoUniv-au7-500_1554,3,0.49,0.0017399787902832,0.000112771987915,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
autoUniv-au7-500_1554,1,0.49,0.0017004013061523,0.0001225471496582,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
autoUniv-au7-500_1554,1,0.49,0.001601219177246,0.0001213550567626,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
autoUniv-au7-500_1554,1,0.47,0.0016283988952636,0.0001144409179687,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
autoUniv-au7-500_1554,1,0.47,0.0019772052764892,0.0001959800720214,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
PizzaCutter1_1443,1,0.9545454545454546,0.0016655921936035,0.0001089572906494,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
PizzaCutter1_1443,1,0.9545454545454546,0.0016925334930419,0.0001146793365478,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
PizzaCutter1_1443,1,0.9545454545454546,0.0015451908111572,9.441375732421876e-05,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
PizzaCutter1_1443,1,0.9545454545454546,0.0015969276428222,0.0001027584075927,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
PizzaCutter1_1443,1,0.9545454545454546,0.0016465187072753,0.0001039505004882,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
PizzaCutter1_1443,1,0.9545454545454546,0.0016355514526367,0.0001008510589599,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
PizzaCutter1_1443,1,0.9545454545454546,0.001594066619873,0.000105857849121,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
PizzaCutter1_1443,1,0.9545454545454546,0.0015673637390136,9.369850158691406e-05,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
PizzaCutter1_1443,1,0.9545454545454546,0.0014591217041015,9.179115295410156e-05,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
PizzaCutter1_1443,1,0.9545454545454546,0.0015926361083984,0.0001044273376464,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
PizzaCutter1_1443,1,0.9545454545454546,0.00156831741333,0.0001020431518554,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
PizzaCutter1_1443,1,0.9545454545454546,0.0014870166778564,9.34600830078125e-05,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
PizzaCutter1_1443,1,0.946969696969697,0.0014166831970214,8.749961853027344e-05,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
PizzaCutter1_1443,1,0.946969696969697,0.0018088817596435,9.489059448242188e-05,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
PizzaCutter1_1443,1,0.946969696969697,0.0014264583587646,9.322166442871094e-05,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
PizzaCutter1_1443,1,0.946969696969697,0.0014748573303222,9.059906005859376e-05,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
PizzaCutter1_1443,1,0.946969696969697,0.0021276473999023,0.0002498626708984,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
PizzaCutter1_1443,1,0.946969696969697,0.0015034675598144,8.797645568847656e-05,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
PizzaCutter1_1443,1,0.946969696969697,0.0014724731445312,9.512901306152344e-05,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
PizzaCutter1_1443,1,0.946969696969697,0.001474380493164,9.202957153320312e-05,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
solar-flare_40687,4,0.7934272300469484,0.0017085075378417,0.0002508163452148,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
solar-flare_40687,4,0.7934272300469484,0.0015990734100341,0.0002443790435791,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
solar-flare_40687,4,0.7934272300469484,0.0017080307006835,0.0002505779266357,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
solar-flare_40687,4,0.7934272300469484,0.0016872882843017,0.0002443790435791,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
solar-flare_40687,4,0.7934272300469484,0.0017027854919433,0.000251293182373,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
solar-flare_40687,4,0.7934272300469484,0.0016663074493408,0.0002548694610595,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
solar-flare_40687,4,0.7887323943661971,0.0017206668853759,0.0002689361572265,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
solar-flare_40687,4,0.7887323943661971,0.0016145706176757,0.0002427101135253,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
solar-flare_40687,4,0.7887323943661971,0.001896858215332,0.0002706050872802,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
solar-flare_40687,4,0.7887323943661971,0.0017976760864257,0.0002806186676025,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
solar-flare_40687,4,0.7887323943661971,0.0016288757324218,0.0002684593200683,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
solar-flare_40687,4,0.7887323943661971,0.0016872882843017,0.0002503395080566,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
solar-flare_40687,4,0.7887323943661971,0.0020496845245361,0.0003070831298828,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
solar-flare_40687,4,0.7887323943661971,0.0016982555389404,0.0002825260162353,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
solar-flare_40687,4,0.7887323943661971,0.0016188621520996,0.0002374649047851,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
solar-flare_40687,4,0.7887323943661971,0.0017590522766113,0.0002815723419189,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
solar-flare_40687,4,0.7887323943661971,0.0016226768493652,0.0002527236938476,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
solar-flare_40687,4,0.7887323943661971,0.0016963481903076,0.0002472400665283,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
solar-flare_40687,4,0.7699530516431925,0.0016601085662841,0.0002522468566894,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
solar-flare_40687,4,0.7699530516431925,0.0017614364624023,0.0002586841583251,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
